,City,Attraction,Summarised Review,Compound Sentiment,Normalised Sentiment,Mean Rating
15,Kolkata_Calcutta_Kolkata_District_West_Bengal,Prinsep_Ghat,"a visit to the new howrah bridge is a great way to spend an evening . it's a popular place to meet friends, chat over bhelpuris and watch the Ganges flow .",0.875,5,4.32
16,Kolkata_Calcutta_Kolkata_District_West_Bengal,Jorasanko_Thakur_Bari,"it was my long cherished wish to visit the house of Bishyokobi in Kolkata . alas he did not know that i would come one day, so that he made the rules flexible .",0.7003,5,4.39
17,Kolkata_Calcutta_Kolkata_District_West_Bengal,Jain_Swetamber_Dadajika_Temple,"do schedule a trip to this temple as its out of the world . it is worth the visit if only for its intricate mirror work, sculptures, but also garden .",0.1901,4,4.58
18,Kolkata_Calcutta_Kolkata_District_West_Bengal,Birla_Planetarium,"the 40 min show can be enjoyed along with family with children . the landmark is well maintained and there is a fountain with lights during the evening, making it a good day out for families .",0.8225,5,4.5
19,Kolkata_Calcutta_Kolkata_District_West_Bengal,Gariahat_Market,mukundpur is a place where people come for various medical treatments . there are good traditional small shops which have good collection and at reasonable price silk saris .,0.7003,5,4.2
20,Kolkata_Calcutta_Kolkata_District_West_Bengal,Rabindra_Sarovar,man made lake formed when calcatta improvement body dug up the place for soil to do a make over at ballygaunge . a walk in this strictly controlled (pollution wise) green area surrounding a wide water body is truly refreshing .,0.7096,5,4.43
21,Kolkata_Calcutta_Kolkata_District_West_Bengal,Quest_Mall,Quest mall is the best mall in Kolkatha . it houses many international brands under one roof . food court has many restaurants to suit your taste and choice .,0.6369,5,4.38
22,Kolkata_Calcutta_Kolkata_District_West_Bengal,Maidan,"a vast expanse of green , populated by cricket players , families , people searching for a quiet spot far from the busy life of the city . Fort william next to it, now as a military base, is another wonder .",0.0,3,4.34
23,Kolkata_Calcutta_Kolkata_District_West_Bengal,Netaji_Bhawan,"the house where he was born and made the great escape is now a museum . the house has 3 floors...the ground floor has a book shop, ticket counter and also has the famous car in which he made the Great Escape .",0.891,5,4.64
24,Kolkata_Calcutta_Kolkata_District_West_Bengal,Tagore_House,"one could spend easily a whole day at the museum, read about his work and life and ponder about his wonderful speeches .",0.7269,5,4.43
25,Kolkata_Calcutta_Kolkata_District_West_Bengal,Kolkata_Zoo_Zoological_Garden,"the zoo is spread over an area of 46.5 acres and has been operating since 1876, when it was first opened to the general public . many wounded birds and animals are brought and kept under special care in this Zoo .",0.7096,5,4.32
26,Kolkata_Calcutta_Kolkata_District_West_Bengal,Parashnath_Jain_Temple,the temple is a jain temple.it is very well maintained and nice place to visit. take lot of pictures and also learn about Jain history from in house guide who takes you around to both the Jain temples adjacent to each other.,0.6361,5,4.49
27,Kolkata_Calcutta_Kolkata_District_West_Bengal,Nicco_Parks_Resorts_Limited,we are happy to understand that you had a good and enjoyable visit to our park . prices are so low as to make this fun .,0.8918,5,4.0
28,Kolkata_Calcutta_Kolkata_District_West_Bengal,Birla_Industrial_Technological_Museum-Kolkata_Calcutta_Kolkata_District_West_Beng.ht,"the Birla Industrial and Technological Museum boasts of a wide spectrum of gallery and design work ranging from basic to advanced science . the museum proactively organizes film shows, games, skywatch sessions, fun-filled learning sessions and a lot more.",0.25,4,4.47
29,Kolkata_Calcutta_Kolkata_District_West_Bengal,ISKCON_Kolkata_Sri_Sri_Radha_Govind_Temple-Kolkata_Calcutta_Kolkata_District_West.ht,go during the time of aarthi to get the best of the temple . radha govind temple is the most relaxable and peacefull place that i have ever trip .,0.6369,5,4.44
30,Kolkata_Calcutta_Kolkata_District_West_Bengal,Ramakrishna_Mission_Swami_Vivekananda_s_Ancestral_House_and_Cultural_Centre-Kolka.ht,swami vivekananda's house was bulit in mid 1800 and stands strong till today . a video showing Swamiji's life and the dilapidated state of affairs was shocking .,0.1531,4,4.59
31,Kolkata_Calcutta_Kolkata_District_West_Bengal,Dakshineswar_Ramkrishna_Sangha_Adyapeath-Kolkata_Calcutta_Kolkata_District_West_B.ht,the time for aarti is from 10:30 AM so the temple opens only then . make sure you're there at that time in order to see the idols and offer your prayers .,0.3182,4,4.7
32,Kolkata_Calcutta_Kolkata_District_West_Bengal,Malik_Ghat_Flower_Market,"if you’re a photographer, writer, or heck, even a visitor trying to get a taste of what ordinary life in this big city is like, a visit to this flower market is a must .",0.3612,4,4.45
33,Kolkata_Calcutta_Kolkata_District_West_Bengal,South_City_Mall,"the food court is spectacular, with high ceilings, and many restaurants to choose from . there's something for everyone to do - movies at Inox, drinks at the lounges, all your groceries at Spencer's and of course regular shopping .",0.0,3,4.2
34,Kolkata_Calcutta_Kolkata_District_West_Bengal,Marble_Palace_Kolkata,"the palace was built in the 1830s by a wealthy Bengali merchant, whose family still owns it . entry is free in theory, but is subject to a permit from the Kolkata Tourist Office .",0.4404,4,3.68
35,Kolkata_Calcutta_Kolkata_District_West_Bengal,Salt_Lake_Stadium,"at the time of the FIFA under 17 world cup the stadium was renovated & got a new look after renovation . the stadium is easily accessible by road, as it lies on the Eastern Metropolitan Bypass & metro station which is 5 min walking distance from the stadium .",-0.1027,3,4.42
36,Kolkata_Calcutta_Kolkata_District_West_Bengal,St_John_s_Church,"the church itself is just like any other english church, with no particular interest or merit . it really connects the church to the history of India in the days of the East India Co.",0.7269,5,4.36
37,Kolkata_Calcutta_Kolkata_District_West_Bengal,Baps_Shri_Swaminarayan_Mandir_Kolkata-Kolkata_Calcutta_Kolkata_District_West_Beng.ht,the temple is made and maintained by Swaminarayan trust...and is a copy of Akshardham Temple of New Delhi . the complex is huge...the main sanctum is two floors high...the upper floor has idols of various gods .,0.0,3,4.52
38,Kolkata_Calcutta_Kolkata_District_West_Bengal,National_Library,National Library is one of the oldest and biggest libraries in the country . students and scholars go to the library every day in search of something extra that is not found elsewhere .,0.0,3,4.36
39,Kolkata_Calcutta_Kolkata_District_West_Bengal,Fort_William,the heritage walk is organised every Sunday by the eastern command . it takes you on a guided tour to the permissible areas within the fort . sadly the concrete jungle is taking Nature away from us .,-0.4215,2,4.17
40,Kolkata_Calcutta_Kolkata_District_West_Bengal,City_Centre_New_Town,"the city centre 2 at new town is an amazing place to hang out as well as to shop and step into your preferred brand shop . a good place for couples on weekend, with a movie .",0.8316,5,4.12
41,Kolkata_Calcutta_Kolkata_District_West_Bengal,Chowringhee,"chowringhee is a must-visit place in spite of all its hassles, crowd, busy streets and hawkers . the road is also filled with thousands of small businesses which makes it even more difficult .",-0.7346,1,4.07
42,Kolkata_Calcutta_Kolkata_District_West_Bengal,City_Centre_Mall,"the main food court (think it was called Hangouts) is no longer present . it has been replaced by a Burger King and a cafe . the design of this mall is unique, very unlike the modern multi-storied air conditioned mall .",-0.296,2,4.1
43,Kolkata_Calcutta_Kolkata_District_West_Bengal,Millenium_Park,the food stalls are not so bad in part 1 but i do not like it in part 2 . the park is clean with several sitting arrangements to enjoy the view of howrah and hooghly bridge specially at night .,0.8165,5,3.92
44,Kolkata_Calcutta_Kolkata_District_West_Bengal,Mother_s_Wax_Museum,"wax statues on display were not as good as compared to Madame Tussauds . i loved the status of mother terrisa , Salman Khan sachin, and many others .",0.3599,4,4.0
45,Kolkata_Calcutta_Kolkata_District_West_Bengal,Kalighat_Kali_Temple,"temple priests are money oriented and almost everyone in the temple will ask for money which is very bad . if you go there after 9 am or in the evening there is every possibility of your purse, mobile or money being snatched from your pocket .",-0.5849,1,3.22
46,Kolkata_Calcutta_Kolkata_District_West_Bengal,Nakhoda_Mosque,the mosque was built in 1926 and has a capacity for ten thousand worshippers . the halls are really well-built and will give you a tranquil feeling .,0.3612,4,4.48
47,Kolkata_Calcutta_Kolkata_District_West_Bengal,BBD_Bagh,Bbd bagh is famouse historical place name on Binoy Badal Dinesh . it's a common place known by most of the people.the nearest metro station is central.you can also take mini buses to go there.,0.0,3,4.08
48,Kolkata_Calcutta_Kolkata_District_West_Bengal,The_Agri_Horticultural_Society_of_India-Kolkata_Calcutta_Kolkata_District_West_Be.ht,walking around the garden is a treat with so many trees and greenery all around . the rose garden at this place has 250 species of this beautiful flower . visitors can spot more than 56 types of native and hybrid orchids .,0.8087,5,4.38
49,Kolkata_Calcutta_Kolkata_District_West_Bengal,Academy_of_Fine_Arts,academy of fine arts is a building where many exhibitions are held . they have regular theatre done by famous artists from Kolkata & Mumbai .,0.2023,4,4.35
50,Kolkata_Calcutta_Kolkata_District_West_Bengal,Dakshinapan_Shopping_Complex,there is a private art store Biswa Bangla which has some exclusive collection of art and traditional wear which was simply beautiful .,0.6597,5,4.12
51,Kolkata_Calcutta_Kolkata_District_West_Bengal,Mani_Square_mall,"the mall has everything that you would expect in a shopping mall . it has multiplex, restaurants, fast food places, games center for children, super market, book store and also a furniture store .",0.5994,5,4.09
52,Kolkata_Calcutta_Kolkata_District_West_Bengal,Shaheed_Minar,a tall monument in the middle of the city which symbolizes the patriotism of the country . but you can't go to the top without prior permission .,0.296,4,4.11
53,Kolkata_Calcutta_Kolkata_District_West_Bengal,Acropolis_Mall,"located at a 5 min distance from Ruby More, this mall attracts a significant amount of crowd every day . Unlike the one in Lake Mall, Acropolis has a food court spread across the full floor .",0.5809,5,4.01
54,Kolkata_Calcutta_Kolkata_District_West_Bengal,Tangra_Chinatown,"some restaurants serve pork too but it's best to ask before you're seated to make sure you get your meat of choice . sumptuous food , wide variety , the china town ambiance .",0.8674,5,4.2
55,Kolkata_Calcutta_Kolkata_District_West_Bengal,Royal_Calcutta_Turf_Club,RCTC is by no means royal or passable as what most people would consider a nice horse track . it's also one of the happening places in town on 01 January every year with lots of people dressed elegantly at the venue .,0.5423,5,4.24
56,Kolkata_Calcutta_Kolkata_District_West_Bengal,Rabindra_Bharati_University_Museum,"the museum holds so many exhibits surrounding Tagore's life that the visit gets elevated to a pilgrimage, helped us explore our own depths and awareness of mind .",0.0,3,4.48
57,Kolkata_Calcutta_Kolkata_District_West_Bengal,Swabhumi_The_Heritage_Plaza,the place is just opposite to Hyatt International / Salt Lake stadium on EM Bypass . most of the days there is a cultural programme organised in the evening . there are lot of shops selling traditional Indian things .,0.0,3,3.89
58,Kolkata_Calcutta_Kolkata_District_West_Bengal,Nirmal_Hirday_Pure_Heart,"started by mother Theresa for poor and ill people and this place serves people from at least seven different countries from Europe, Northern Asia and Africa all there to try and absorb the history of the place .",-0.7096,1,4.89
59,Kolkata_Calcutta_Kolkata_District_West_Bengal,Nehru_Children_s_Museum,the Doll's Museum of New Delhi is a cultural hub of Kolkata for kids . it has a huge section with dolls from across the globe . also has clay models depicting the entire Ramayana and Mahabharata .,0.3182,4,4.12
60,Kolkata_Calcutta_Kolkata_District_West_Bengal,Chintamoni_Kar_Bird_Sanctuary,"the sanctuary is located on the EM Bypass towards Baruipur hardly takes 10 Minutes from ""Shahid Khudiram Metro Station"" by Taxi . it is not a proper bird sanctuary compared to other places .",0.0,3,4.02
