,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
3,Shanti_Stupa,Ashish Kothari,4.0 of 5 bubbles,May 2022,"Nice for a morning's hike up, and great views","Taking the steps up to the Stupa is a great workout, and views of Leh and surrounds from there are great. But beware crowds in tourist season; DO NOT drive up then! "
4,Shanti_Stupa,Deepak_01,4.0 of 5 bubbles,Jun 2022,Peaceful & Serene.,Nice &  serene.The climb is steep.Excellent view of Leh from the top.Worth visiting.Peaceful ambience.
5,Shanti_Stupa,Atharva K,5.0 of 5 bubbles,May 2022 • Friends,Symbol of silence & peace with a scenic view,Very calm & soothing vibes.  Amazing place to get an awesome view of Leh city! The history behind it is quite interesting. Loved it here!
6,Shanti_Stupa,Skn,5.0 of 5 bubbles,May 2022,may 22,nicely built although situated at height and you need to walk stairs but worth visit . shop for snacks available. 
7,Shanti_Stupa,Narasimman VC,5.0 of 5 bubbles,May 2022,Really nice view for icy top mountains..!,Visited here during May 2022 and was able to view the icy top mountains from this location and the view was really mesmerizing. So calm & quiet and devine. ! 
8,Shanti_Stupa,Oscar K,5.0 of 5 bubbles,Apr 2022,Serene,"It was a mesmerizing experience, The steps to Shanti Stupa were hard but exciting.The 360° view from the top is breathtaking."
9,Shanti_Stupa,MGBhat,4.0 of 5 bubbles,May 2022,very pleasant and peaceful place,pleasant and scenic view. calm and peaceful. good feeling when you are there. This will be seen in the part of leh town trip
0,Shanti_Stupa,Amit Gupta,5.0 of 5 bubbles,Feb 2022,Peaceful,A Peaceful Place and Having A Amazing View of Leh City.Must Visit the Lighting in the evening.Lovely Place.
1,Shanti_Stupa,Mon@,5.0 of 5 bubbles,Apr 2022 • Solo,Shanti Stupa,"It was a mesmerizing experience, Do spend some time in the meditation room while you are there. It's extremely peaceful. Do donate whatever you can for the upkeep & maintenance of the Stupa.The 360° view from the top is breathtaking. "
2,Shanti_Stupa,Jayita P,5.0 of 5 bubbles,Apr 2022 • Solo,Abode of peace,"Though I have visited here a few years ago, this time I hiked up by way of preparation for an upcoming trek through Ladakh. So I followed the back alleys and dirt road behind my homestay to soak up the singular experience of an early summer morning walk. There are now pretty wooden benches outside near the parking area for one to enjoy the views of the mountains while listening to the chanting going on inside. The ticket costs a mere Rs30 for anyone wishing to visit inside and the opening hours are from 7am to 8pm. Certainly not to be missed!"
3,Shanti_Stupa,JayuVasu,5.0 of 5 bubbles,Apr 2022,Amazing calmness,Experience the calmness.  Beautiful surrounding.  Can watch Airport from here.  First day of visit to Leh.  One has to get acclimatized to the climate there. 
4,Shanti_Stupa,John Cordell,5.0 of 5 bubbles,Mar 2022 • Solo,Good climb to test your fitness,"I spent my first day in Leh hiking to the viewpoints: Shanti Stupa, Leh Palace and the old castle. The steps up to the Stupa were a good view of the Leh Valley;."
5,Shanti_Stupa,tejasparekh3,4.0 of 5 bubbles,Sep 2021,great view,it can be seen from all over let. the view from the stupa is 360 degrees and panoramic. entire city seems to lie below you
6,Shanti_Stupa,Rahul D,3.0 of 5 bubbles,Aug 2021 • Couples,Shanti stupa- a good start,"Good place, offers beautiful view of leh. Good place to meditate, nice place to see sunset. Bit crowded but scattered in huge area so have various picture spots"
7,Shanti_Stupa,LORIN,5.0 of 5 bubbles,Jul 2021,Summer Holiday 2021,The Shanti stupa Ladakh the most beautiful attraction leh town has right in middle witnessing the beautiful sunrise and sunset everyday. We can sit and do mediation here .try to visit in the morning its too crowed in the evening . Really it is the most ideal place to meditate and control your mind.
8,Shanti_Stupa,Bix,5.0 of 5 bubbles,Jul 2021,A birds eye view of the city,The Shanti Stupa has a great views of the city- and can be accessed both by road and a steep walk through 500 steps. Go for the steps for a nice rewarding hike!
9,Shanti_Stupa,Saurabh,5.0 of 5 bubbles,Jul 2021,Great Darshan and feeling blessed,"Located on a hill top gives you view beautiful Buddhism's preaching and colorful paintings from Buddhist teachings. From Stupa one get beautiful view of Leh city, famous for sun rise and sun set view from Stupa."
0,Shanti_Stupa,Shardul,4.0 of 5 bubbles,Jul 2021,Quiet place as the name suggests,Very quiet place as the name suggests. Very clean and has a great view of mountains. The parking lot is very close to the entrance.
1,Shanti_Stupa,Pooja Shah,5.0 of 5 bubbles,Sep 2020,Beautiful,Walk up to the stupa and enjoy a nice meal at the café with the view of the city. Its lovely!  A must visit in Leh!
2,Shanti_Stupa,CAP,5.0 of 5 bubbles,Jul 2021 • Family,Beautiful & Claming!,A very beautiful & claming place!! Walking up to the Stupa in the evening provides a very scenic view of the entire city..
3,Shanti_Stupa,Arun Saha,5.0 of 5 bubbles,Aug 2020,peaceful,"If you want to experience a lifetime photography tour, Ladakh is the answer. The breath-taking landscapes, beautiful lakes, adventurous high-passes, spectacular monasteries with wonderful people make Ladakh more than a perfect place to photo-tour,and Ladakh fototour with ASP makes you to achieve your dream with utmost satisfaction. Our trip itinerary covers the most photogenic places of Ladhak guided by experienced mentors and technical experts of the field."
4,Shanti_Stupa,Let's Go Sightseeing,5.0 of 5 bubbles,Aug 2020,Buddhist significance,Shanti Stupa is the chorten on the hilltop that can be seen from almost anywhere in Leh. We also got a panoramic view of the sprawling city from the Stupa. It holds the relics of the Buddha at its base.It's religious significance for Buddhists & affords sweeping views of the surrounding landscape. This makes it a well-frequented destination.
5,Shanti_Stupa,Carrie W,5.0 of 5 bubbles,Feb 2020,Sunset,"I visited the Shanti Stupa in time for sunset, but found it too overcast to enjoy a sunset view. However, the views of the surrounding area, all listed with signs, did not disappoint."
6,Shanti_Stupa,Kusum Goyal,4.0 of 5 bubbles,Apr 2019,Calm,This is the most calm place place in the leh region. Here we can do the meditation in the calm and soothing atmosphere
7,Shanti_Stupa,Hemasharma,5.0 of 5 bubbles,Dec 2019,Statue of Buddha,"So its a very spiritual place and you will enjoy the silence and the positive energy in here. The golden Statue of Buddha is so amazing.If you have kids like mine, then they will definitely find this place boring."
8,Shanti_Stupa,kartiksingh,5.0 of 5 bubbles,Sep 2019,silly stunning,A view like no other of the great landscape of the mountains and the city dwelling around it . walking via the stairs ( 780 steps )  is tiring but the awards reaching the top is wow . 
9,Shanti_Stupa,rajkumar.r,5.0 of 5 bubbles,Sep 2019,Wonderful And Calm Place,"Shanti Stupa is situated atop a hill and a motorable road leads to it. The Place is very Calm and is suitable to visit in the evenings , as the sunset view is excellent from here. Also the view of the Leh city is wonderful from here."
0,Shanti_Stupa,Michelle M,5.0 of 5 bubbles,Nov 2019,The artwork is beautiful.,Be mindful that a Stupa is a place of prayer and be respectful of those around you.  Always walk clockwise. You must remove your shoes.  I had extra socks to wear as it was chilly that day. Take in appreciation of the artwork and the history of this place. 
1,Shanti_Stupa,Tulip,5.0 of 5 bubbles,May 2019,An amazing place,Was stunned at the beauty of this place. I feel i'am truly blessed being able to witness the Himalayas
2,Shanti_Stupa,sandeep k,5.0 of 5 bubbles,Feb 2019 • Friends,Our mind will be in peace,It's the so silent and very peaceful place where we got relax of our mind.this shanti stupa is the best place to relax our diverted mind and enjoying
3,Shanti_Stupa,Savvy Fernweh,4.0 of 5 bubbles,Jun 2019,Peaceful white Pagoda,"It is white dome shaped Tibetan structure which is dedicated to Buddhism. Shanti stupa is part of peace pagoda mission, which aims to spread peace though the preaching of Buddha. It was jointly constructed by Japanese Buddhist Bhikshu Gyomyo Nakamura and Ladakhi Buddhists.Sunset hours is perfect timing to visit this Shanti Stupa. We drove to the hilltop in Chanspa where Shanti Stupa is situated. Like its name, it is quite peaceful and the magnificent panoramic view of Leh town and other mountain ranges will take your breath away. The wind is strong in the evening. Though it is crowded, we found our corners to embrace its beauty."
4,Shanti_Stupa,Manasa,5.0 of 5 bubbles,May 2019 • Couples,Peace Pagoda ,"The white dome of Shanti Stupa, stands tall and majestic, shining under the bright sun. Built by the Japanese Buddhist Bhikshu in 1991, the peace pagoda acts as symbol to resurrect and celebrate 2500 years of Buddhism. The stupa also acts like a metaphorical bridge between the people of Japan and Ladakh.The stupa stands in the middle of a large circular space which is surrounded with giant snow mountains. The temple was built as a two level structure. The first one depicts a golden idol of the Buddha in a sitting position and the second level depicts the birth and death of Buddha with other relics. The best part of this monument is the location where one can oversee the panoramic view of the city of Leh. The dwellings of the local villagers covered with poplar trees makes the scenery all the  more picturesque and enchanting. An ideal example where God and Nature can be seen as one. No wonder, the Shanti Stupa has become the face of Ladakh’s tourist attraction.  "
5,Shanti_Stupa,Nisha singh,5.0 of 5 bubbles,Jul 2019 • Family,Very peaceful ,Beautiful view on the top of the stupa. You can visit in the night also. Very peaceful area basically  who believes in meditation. You can go and do  meditation if you want. 
6,Shanti_Stupa,SONIA B,4.0 of 5 bubbles,Oct 2019 • Family,Good iconic place,Can visit and click at stupa..nice view from top.it is the icon of leh.its a routine tour but if not interested in Spiro things can be avoided.
7,Shanti_Stupa,Phanuwat_Jonil,5.0 of 5 bubbles,Apr 2019,Amazing Stupa in the hug of Himalaya,"The first place to visit in Leh (not far from the city center, most of tourist came here as the first place). As being a Buddhist, stupa is really important as it is soul and spirit of all of us. Do not miss this place if you are in Leh, you will be impressed while you are hugged by the Himalaya. Don't forget to keep your body warm while you are visiting here."
8,Shanti_Stupa,drbhuvanjyoti,5.0 of 5 bubbles,Sep 2019 • Friends,Very serene and oversees the Leh city,It’s atop a hill and it’s very serene - a must visit - it has a walkway and stairs - keep yourself hydrated - view from the Stupa is just awesome - it has a gompa and a meditation hall alongwith public convenience (which can be better). 
9,Shanti_Stupa,Siddharth Verma,4.0 of 5 bubbles,Aug 2019,Beautiful place with a view of the city,Beautiful place to visit in leh. This place is on height and very near to the city. From the top you can see the city and leh museum. There is small cafe too to grab some quick bites or tea/ coffee. Best is to observe the sunset from here. Post sunset lights are turned on and the stupa looks more beautiful.An ideal place to capture some breathtaking shots of leh city.
0,Shanti_Stupa,reubenranjanfern2017,5.0 of 5 bubbles,Sep 2019,Very good architecture.,This is a very well designed architecture and well maintained too. Full of calm and peace. Very clean and tidy place.
1,Shanti_Stupa,AnujaMangle,4.0 of 5 bubbles,Sep 2019,Iconic monument,This is one of the iconic monument which is close to the Leh city. It has a white dome shaped structure which was built by Japanese Buddhist as a mark of peace between Japan and Ladakh. Since this is on a hilly area the view from this Stupa is simply mesmerising. The night view is extremely amazing since the Stupa gets illuminated from all sides. A must visit sight when in Leh. 
2,Shanti_Stupa,jatinlodaya,5.0 of 5 bubbles,Aug 2019,PEACE,"This place is seen from anywhere in Leh, but the views one gets from here are just super.  Go in evening and stay on till the lights come on. Good place for photography, time lapse videos.  "
3,Shanti_Stupa,DRPRPANDIT,4.0 of 5 bubbles,Sep 2019 • Family,Shanti Stupa - Get at the top of Leh,In the centre of Leh city stands the tall majestic structure of the Shanti Stupa built with the noble intention of spreading peace & tranquility in this world. Lovely views of the entire city & grand views of the snow clad mountains make it a must visit. A temple within this Stupa has lovely carvings of the Buddhist tradition. Don't miss this visit...
4,Shanti_Stupa,Roy Ho,5.0 of 5 bubbles,Sep 2019,What a beautiful view of Leh,It is a wonderful opportunity to be at this vantage point to behold the beauty of the Leh Valley. The Stupa is easily accessible and worth the effort to get there.
5,Shanti_Stupa,Sudhir K,5.0 of 5 bubbles,Aug 2019,.Monument of peace,Try visiting early morning. Meet the nature freaks who come here for peace. See them performing exercises and also get a view of the surrounding area. You can also see the flights land and take off from the airport 
6,Shanti_Stupa,Dimitris S,5.0 of 5 bubbles,Aug 2019,modern temple with fantastic view,A modern temple with fantastic view of Leh and the surrounding mountains.  Especially before sunset the view is extremely photogenic. Do not miss it.
7,Shanti_Stupa,somam,4.0 of 5 bubbles,Jun 2019 • Family,Breathtaking  view of Leh city,This place is must visit for the breathtaking view of Leh city and surrounding  snow capped mountains.  Best time of the day for visit is around sunset to see the color on the peaks . Vehicle  can go up pretty  close to the stupa. Parking  space can be a challenge 
8,Shanti_Stupa,Santanu1171,5.0 of 5 bubbles,Aug 2019 • Friends,A must visit ,A monument built in 1980s is a must visit place in Leh. The beauty of Leh city is unique from here. A sunset viewing point. Lighting is excellent which looks dreamy from Hotel rooms..
9,Shanti_Stupa,Santanu M,5.0 of 5 bubbles,Aug 2019 • Friends,A must visit ,A monument built in 1980s is a worth attraction in Leh. We felt peace. The beauty of Leh is marvelous. The night lighting is excellent and even from the Hotel it looks unique....
0,Shanti_Stupa,Prasanta D,4.0 of 5 bubbles,Aug 2019,Best Monastery near Ley,"This is a short distance day trip from Leh. To reach the main temple, one needs to climb about 50 feet. serene and peaceful area.Needs 2 hours visiting time to enjoy the place"
1,Shanti_Stupa,sakshita,4.0 of 5 bubbles,Sep 2019 • Family,Serene and peaceful,"Loved the peacefulness of the place. You get a very good view of the city too. The walk up is little steep, if you are visiting on first day you may feel breathlessness. Otherwise great experience."
2,Shanti_Stupa,setty2015,5.0 of 5 bubbles,Aug 2019 • Family,Leh /Ladakh tour,"My sister-in-law was a teacher in Military school at Bengaluru. Many of her students are in senior positions in Army. One of her student is CCO of Ladakh & he wanted his teacher to visit Leh. She invited us to join & we readily agreed. Army has just celebrated Kargil day & we were eager to see the memorial.The sound & Light show is unique, army jawans take part whenever a martyr's life history is given. It was wonderful experience to see their sacrifices for the country."
3,Shanti_Stupa,Hrishikesh S,5.0 of 5 bubbles,Feb 2019,Peaceful experience,"Visited the place in February 2019. One can see the entire city of Leh, with the montains in the background. We can even spot the mighty Stok Kangri at the distance."
4,Shanti_Stupa,Praveen,5.0 of 5 bubbles,Aug 2019,Leh VIEW,Very nice view of entire Leh ... sunset looks beautiful from Shanti Stupa.... just about 2 kms from Leh can be visited on first day
5,Shanti_Stupa,Steve A,5.0 of 5 bubbles,Feb 2019,A must see when you visit Leh!,"I left the stupa until my last day and wish I had visited earlier, as I would have visited many more times.  The walk past the shops on route is fun and the climb to the stupa, is worth every step.  The viewing platforms offer you a beautiful views over Leh and the feeling of being near the stupa, is Peace filled.   A beautiful worth while visiting stupa."
6,Shanti_Stupa,Allan_Arjun,5.0 of 5 bubbles,Jun 2019,A Place of Peace,"After the Adrenalin Rush travelling from manali to leh , When I visited this Place I felt a such a peaceful feeling that calmed instantly , the peace , the calm and the beautiful scenery around this Monastery is breath taking. Its a Must visit place."
7,Shanti_Stupa,kiransfootprints,4.0 of 5 bubbles,Aug 2019,Beautiful and peaceful,"A short albeit steep climb from the car park brings you to the ""parikrama"" of the stupa. The viewing platform offers great views of Leh. Directly across is Lamayuru monastery. The stupa is beautifully crafted and the pictorial depictions are well done."
8,Shanti_Stupa,Jyoti,5.0 of 5 bubbles,Aug 2019 • Family,Scenic Leh from Shanti Stupa !!,"Middle of leh city, 360 degree view of the leh !! Yes need to climb stairs and a small food joint is nice .. you could have ginger honey or kawa tea there "
9,Shanti_Stupa,claire c,4.0 of 5 bubbles,Jun 2019 • Friends,Peace and awe at Shanti Stupa,I enjoyed another visit to the beautifully built Shanti Peace Stupa. The colours and the background is just brilliant. What spoils it are the tourists who wont stop talking. It is a place of silence. Selfie culture.
0,Shanti_Stupa,Sarkar_2799,5.0 of 5 bubbles,Sep 2018 • Friends,Peacefull place,The Shanti Stupa is at top of Leh city.. The views are beautiful from this place.. Its a symbol of peace..
1,Shanti_Stupa,Tini D,4.0 of 5 bubbles,Aug 2019,Shanxi Stupa,Nice place. Could walk there easily from our hotel Shaolin guesthouse. Nice view on the Town! of Leh and the surrounding mountains.  
2,Shanti_Stupa,Sarthak B,5.0 of 5 bubbles,Jul 2019 • Couples,Stupa,"Its a great place, was very close from our hotel, rather visible from our window. Went there 1st day, has a nice view to get good pics"
3,Shanti_Stupa,pgargya,4.0 of 5 bubbles,Jul 2019 • Friends,Nice peaceful place,It is exactly what the name says.... Visit this place for for some peaceful time ... You can just sit and meditate ...
4,Shanti_Stupa,Rohit Nayak,5.0 of 5 bubbles,Aug 2018 • Friends,Great place in middle of LEH,"A nice place to visit, a must visit place, once you go up here, you get nice view of full LEH city & mountains around."
5,Shanti_Stupa,Shuddho G,4.0 of 5 bubbles,May 2019 • Family,An oasis of peace,Shanti Stupa can be done together with Leh Palace.Well maintained and an oasis of peace but you may not be able meditate because of the cacophony created by tourists.
6,Shanti_Stupa,Rahul Jain,4.0 of 5 bubbles,Jul 2019 • Couples,Must Visit for 360* view Of Leh City,"Amazing Place. Shanti Stupa in the Middle is A real Peace Statue. You will get a 360* View of The Leh city. The Best part is there is a restaurant. It has an open sitting area. Food with Such amazing view , you will get it Nowhere. Food was also soo tasty & Fresh. Anyhow everything was good dont miss to Try Chilli potato , Fried Momo with Red Spicy Chatni & Organic Avacado Juice. "
7,Shanti_Stupa,Mousam Chakrabarti,5.0 of 5 bubbles,Jun 2019 • Friends,Nice place for photography,"Situated in the heart of the city, its a place where u can find the best landscape. Do visit in the morning and u will enjoy the location."
8,Shanti_Stupa,MEMahesh,5.0 of 5 bubbles,Jul 2019 • Friends,Cool location and Serene Place,"Visited Shanti stupa thrice during my leh visit. The monument is well location, visible from leh city. you have meditation hall too. Cafe is average not so good now.One can see tall snow capped mountaints from the Stupa. YOu can drive as we all climb stairs to reach the Shanit stupa. I tried both. steps will take you in 20 minutes.Must visit"
9,Shanti_Stupa,Sudhakar J,4.0 of 5 bubbles,Jul 2019 • Couples,Great place in Leh city,"This is a stupa set overlooking the Leh city. Offering mesmerising view of city and valley with color changing mountains, this is a must visit place. Easy to access, nice place to enjoy sunset."
0,Shanti_Stupa,P G,5.0 of 5 bubbles,Jul 2019 • Friends,Best Place to view the Town,You may visit for Religious reasons. But still it is best place to view the Town. The Stupa may be visited at the Sunset.
1,Shanti_Stupa,robagdivad,5.0 of 5 bubbles,Jul 2019,"3 days in Leh, Ladakh region","Our main suggestion: do not book anything in advance accept directly the accomodation that suits your needs. We stayed at Gomang Boutiqe Hotel, and this was a great choice. Once you arrive you will see how you feel ( high altitude) and depending on that you can plan your stay and the places of your interest direclty in the hotel or anywhere downtown ( plenty of opportunities) this will be surely the cheapest and most meaningful for your stay. We booked a package tour (quite expensive) at a tour agency ahead which turned out to be a mistake we made.On the first day you have to give yourself time to get used to the high altitude.We went in the afternoon to Santhi Stupa and the Leh palace. Both worth the visit! The second day we visited the meeting point of Indus and Zanskar river. This was amasingly beautiful. All the other programs booked and suggested by the touragent were not really interesting (war museum, a small sikh temple) so we were back in town 2 hours later. We asked the guide to take us to Hemis monastery (40 km to other direction -60-70 min drive) wich was very interesting.  For that day I would have suggested to go further the road after Zanskar-Indus meeting point to Lanayuru monastery (till the monastery it is3 hours drive).The third day we went up the Khardung La pass to 5600 m. We were back to our hotel in 4 hours, but you need some rest again after the high altitude. It would have been a nice program in the afternoon to visit either Thiksy or Hemis monastery.As a summary: if you plan to go to the Leh-Ladakh region don’t book a tour ahead. Choose a hotel and ask there for the permits to visit the passes, and book there a driver or anywhere in town."
2,Shanti_Stupa,Jasraj pardeshi,5.0 of 5 bubbles,Jun 2019 • Solo,Shanti stupa - Peace as it says,The place is really very pleasant and calm. With very less people visiting it this place offers a great view of Leh City and and Stok Kangri Range. a must visit place in Leh City
3,Shanti_Stupa,VenkatBoinapally,5.0 of 5 bubbles,Jul 2019 • Family,"Calm, peaceful, great views","Easily accessible location (can drive up to it) in Leh. Very calm, peaceful, serene with a mediation hall. Awesome panoramic views of Leh."
4,Shanti_Stupa,Inspector Ab,5.0 of 5 bubbles,Jul 2019 • Friends,Great to see shanti stupa,Shanti stupa is very near to leh palace.great to see.its located on height.no entree fess.nice around nature. Restaurant is also there.
5,Shanti_Stupa,vipin k,5.0 of 5 bubbles,Jun 2019 • Family,Most beautiful Stupa in Leh,Visit to Leh is incomplete without visiting Shanti Stupa..very beautiful and give picturesque view of the entire valley..it is open till 9 pm and viewing the valley in moon is different experience
6,Shanti_Stupa,rads2k,5.0 of 5 bubbles,Jun 2019 • Business,It truly is a peace pagoda!!,Beautiful location and the view of Leh from the stupa is just mind blowing. You get an amazing view of the mountain ranges too. Do not miss it while in Leh
7,Shanti_Stupa,mindedifiers,4.0 of 5 bubbles,Jun 2019 • Couples,Very Nicely located Stupa,"Visit this place but the wids here is a bit strong and see the arrows on the boundary wall which points to various land marks like Leh Palace, Khardung la , etc. Take a walk around the stupa and climb up to see the inside."
8,Shanti_Stupa,rajeevfrederick,4.0 of 5 bubbles,Jun 2019 • Friends,Beautiful place,Touch the blue sky above. Feel the sanctity of calmness. Beautiful place to visit towards evening. Parking is available. Its situated at a hill top 360 degree view of neighbouring villages is something to cherish.
9,Shanti_Stupa,Global Traveler,5.0 of 5 bubbles,Jun 2019 • Family,Shanti Stupa: View of Leh from the Sky,"The  Shanti Stupa located at Leh is like a rooftop of Leh, You can see the entire town from here, strong winds blow here. You can see snow clad mountains, There are three temples of Buddha here. There is also a small restaurant with a great view. Must Visit"
0,Shanti_Stupa,erjoyghosh,3.0 of 5 bubbles,Jun 2019 • Family,A good stupa but nothing so attractive,Visited this place on day two but the place was crowded and nothing so great to see. They can improve it for sure..
1,Shanti_Stupa,pujakala2346,5.0 of 5 bubbles,Jun 2019 • Friends,Make a dual visit here!!,"We reached Leh somewhere during the afternoon, after a little rest we decided to head to the market and drive to Shanti Stupa. It was already dark and already had a regret to have not been able to visit here during the day. A few steps to the stupa and the regrets to have come here just vanished. A sparkling 360 degree view of the city was a soothing experience to the eyes with the clear sky and stars. Now i call it a dual visit as the thought of how the city looked during the day kept hovering through my mind.  So just the day we were to leave we decided to head to the stupa and yes again it will leave you startled. the perfect view of the city, clear blue sky and the Khardungla pass at the back .. all of it was the cherry to the trip and time i had in Leh."
2,Shanti_Stupa,Teebaron,4.0 of 5 bubbles,Jun 2019 • Family,Another view to Leh,Shanti Stupa is a nice place. You have a great view to Leh and you can see wonderful wall pictures.Spend some relaxed and lazy time here.
3,Shanti_Stupa,2013Deborah2013,4.0 of 5 bubbles,Jun 2019 • Friends,just a first bite of all the beauty you will see during your trip,"arrived in Leh on Thursday morning, we decided to go up to Shanti stupa to see the view over there. You can reach the top climbing the stairs ( a lot of stairs),  or going by car/bike from another road.  We decided to climb the stairs...bad decision! Our fault, people told us to not practice physical activities on the day of the arrival, to allow our body to acclimatise to the altitude, but we thought was not going to be a problem for us. guess what? my friends got sick for the altitude and lack of Oxygen. So my tip is, once you arrive in Leh, spend at least one full day in total relax, read, drink a tea with friends, go around by car, but don't climb 500 stairs to reach the shanti stupa. take care of your body and follow the advises of the local people.  If you do that,  your trip will be the trip of your life. going back to shanti stupa, the view over there is nice and i suggest you to go and visit it, but reaching the stupa by car ( if you want to go on the first day of your arrival)."
4,Shanti_Stupa,Ontravelvibes,5.0 of 5 bubbles,Jun 2019 • Friends,PeaceFul As its Name Shanti Stupa,"It has Awesome Height to see beautiful city view from there,cloudy weather with cold winds.....it was near by our hotel."
5,Shanti_Stupa,Austin B,4.0 of 5 bubbles,Jun 2019 • Friends,Good for Acclimatizing,"Not a lot to see but it’s free, convenient and provides a great opportunity to climb stairs, which is a safe acclimatization exercise."
6,Shanti_Stupa,Trek57536669009,5.0 of 5 bubbles,Jun 2019 • Friends,Must visit,"So peaceful place and the view from the top is superb. Best time to visit is during sunset,  there is one small cafe and we spend good 1 hour sipping a warm cup of tea enjoying the beautiful view. "
7,Shanti_Stupa,ArindamC_Kolkata,5.0 of 5 bubbles,May 2019 • Family,Short trip to Shanti Stupa as a part of Day trip,We visited Shanti Studa as a part of day trip around Leh. The Stupa looks great and you get a nice 360% view of Leh town / surroundings from the place. The panorama photo snaps taken from the same place looked great. 
8,Shanti_Stupa,Anuradha,5.0 of 5 bubbles,May 2019 • Family,Peaceful ,"Nice place to relax and meditate. Life of Buddha is depicted through sculpture conceptualised by a Japanese. It was constructed in 1990s, so not very old. "
9,Shanti_Stupa,mnrkrishnan,4.0 of 5 bubbles,May 2019 • Family,"Peace stupa, to commemorate 2500 years of Budhism","Situated in Leh town itself in a hillock, the place offers beautiful view of Leh town.  The place offers mental peace and also conveys tourists to join hands for world peace.  There is a meditation Hall and tourists can have  some of Budha's teachings."
