,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
2,Du_Khang,Sundeepgupta,5.0 of 5 bubbles,Nov 2015 • Family,Peaceful,The place is peaceful like other monasteries in the region. this gives a mental relaxation in its air.
3,Du_Khang,BenMasai,3.0 of 5 bubbles,Aug 2015,Tourist invasion,"Unfortunately, this fine monastery with its exquisite ancient frescoes has become a major tourist attraction, drawing in throngs of visitors, not always well educated (""no flash please""), with the unavoidable throng of trinket sellers choking the narrow access lane. As in Egypt, the best advice is to stay overnight here or in the nearby village so you can plan an early morning and/or late visit, during proper ceremonies, before the groups and attending sellers arrive or once they have left. "
4,Du_Khang,tanwanisunil,4.0 of 5 bubbles,Nov 2015 • Couples,Nice and great painting,"painting on the walls, stickers and posters all over the wall with complete leh ancient history was just amazing. The guide will explain you the meaning of each paintings here."
5,Du_Khang,Arun Prakash Ray,4.0 of 5 bubbles,Nov 2015 • Family,must do,"This came in as a surprise. Unless you explore this area, your leh visit remains just a touristy affair."
6,Du_Khang,Janak V,4.0 of 5 bubbles,Jun 2015 • Family,"Monastery's ""Mandala"" , we call "" Rangoli ""","We, witnessed four monks working on a Mandala,at one time. They were sitting on four corners, filling-in, powder colors, into the intrinsic but set pattern (representing UNIVERSE in 2 dimensions).The talk-fine, color-powder, is first,made from naturally available, colored stones,then, filled into metallic cones, with outer surface having line-grooves. One color-one cone.Monks tap the cone, gently,from outside, to drop color, at the right place and amount to fill in. There were at-least 9 different colors. They sit,for about 7 hours, every day, till completed.Theirs lips were murmuring mantra s. It takes 7 to 15 days for a group but necessarily, they complete a pattern of Mandala on the full moon day. They worship and offer Mandala to God, on that full moon day. Thereafter, they destroy this particular Mandala and start all over again."
7,Du_Khang,Pratik,5.0 of 5 bubbles,May 2015 • Friends,Beautiful Monastery,A monastery which houses a twenty meter Buddha within itself. Beautiful architecture and Ladakhi artwork at it's finest. A must visit for everyone. 
8,Du_Khang,itsindia,5.0 of 5 bubbles,Jul 2015 • Friends,Earliest wall paintings in the complex,"Built earlier than Sum-tseg, Dukhang has some of the high quality paintings of the period. Sculptures in the shrine are also of very good quality."
9,Du_Khang,sudhir k,4.0 of 5 bubbles,May 2015 • Family,Assembly hall,"Du-khang is assembly hall where monks congregate for prayer, teaching, rituals, recitations. Hall is decorated with paintings relating to Buddha."
0,Du_Khang,Mansi10516,3.0 of 5 bubbles,Dec 2014 • Family,Amazing piece of art!,This place is related to Alchi monastry. It has got one of the oldest structure. Idol Vairochana is the piece of art much appreciated here. This place is surrounded by monastry and is meant for worshipping god.
1,Du_Khang,Vikas Singh,5.0 of 5 bubbles,Jun 2014 • Family,The main assembly all,"Assembly Hall or Dukang is the main building of a monastery where monks congregate for large group prayer recitations, services, rituals and teachings. This hall is usually the central location of a monastery and often contains the main shrine. The words Dukang, Tsogkang, Tsogchen, and Tsug Lhakang are almost identical in meaning. Most dukhangs have a small courtyard in the front in which one can see the four Lokpals and the wheel of life painted"
