,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Stakna_Monastery,AnishNagpal,3.0 of 5 bubbles,Feb 2018 • Friends,On way to Hemis...,We visited the monastery as part of the tour while going to Hemis monastery and thus completing the monastery circuit
1,Stakna_Monastery,Kaushik G,4.0 of 5 bubbles,Aug 2017 • Couples,Beautiful peaceful place,"During our holidays in Leh, we had visited this small but beautiful monastery located on a hill on a diversion from the Leh Manali highway. We had to travel over a small wooden bridge on the Indus river which was shaking like hell to reach the monastery. The monastery is a small one but has beautiful golden idols of Lord Buddha and very beautiful paintings all over the inner walls of the main temple. The ambience is very peaceful."
2,Stakna_Monastery,Nikhil,5.0 of 5 bubbles,Mar 2017 • Solo,Beautiful Wall Paintings,Very beautiful and stunning wall paintings. Very quiet and peaceful place. Said to be one of the richest monasteries around.
3,Stakna_Monastery,Arunverma,5.0 of 5 bubbles,Mar 2017 • Solo,Monastery ,"I visited the monastery alone last year. The Stakna monastery lies at a distance of 25 Kms from Leh on the left bank of the river Indus. The monastery formed part of the one of the many religious estates offered to the great scholar saint of Bhutan called Chosje Jamyang Palkar in about 1580 AD by the Dharmaraja Jamyang Namgial who had invited him to Ladakh. The monastery was built on a hill shaped like a tiger nose  and so its name was given as Stakna (Tiger nose). The most important image in the monastery is that of the sacred Arya Avaloketesvara from Kamrup (Assam). There are about 80 monks in residence. The successive reincarnation of the Stakna Tulku act as the incumbents the monastery and they continue to fulfil the fine responsibility of upholding the teachings of the Dugpa order. The branch monasteries attached to Stakna are those of Mud and Kharu and that of Stakrimo, Bardan and Sani in Zanskar."
4,Stakna_Monastery,Gourav99,5.0 of 5 bubbles,May 2017 • Couples,A short ride from Leh,"A short ride from Leh usually takes about 30-45 mins, the view from the top of the Monastery is absolutely amazing . The Monastery is built on a hill and the road is made up of small and big rocks so its quite tricky to ride but quite a bit of fun as well.We didn't really explore the Monastery much just enjoyed the pristine views all around it. The ride till the Monastery is also fun and the picture you see as the destination picture is about 4 kms further on the Highway right next to river Indus, should got there as well after visiting the Monastery.IF U LIKED MY REVIEW OR THINK ITS HELPFUL PLZ CLICK THE ""THANK"" BUTTON BELOW AND LETS KEEP SHARING OUR STORIES Have a Safe n Fun Trip GuysIf any questions feel free to Message me and I'll assist you."
5,Stakna_Monastery,918John,4.0 of 5 bubbles,Sep 2017 • Solo,A jewel in a beautiful setting,"Stakna Monastery is dramatically perched on a conical outcrop. The sight of it as one approaches is striking and very photogenic. It is a small, compact monastery and has a serene atmosphere. Usually one of the monks is on duty to show visitors around. There is a Prayer Hall and several small rooms where old artifacts, statues and holy scriptures are stored and displayed. The paintings in the one room are very old and not well lit to protect them, so having a small torch handy is useful. The views from the roof are spectacular. As this is a small monastery, it can be combined with a visit to either Thiksey or Matho monastery."
6,Stakna_Monastery,Zwillingsseele,3.0 of 5 bubbles,Oct 2017 • Solo,Just a small gompa,"The location of this small gompa is just spectacular in a valley of the Indus river surrounded by mountains. The monastery itself was closed when I am there, so I could not see the prayer halls. But a short view in the yard I could have. "
7,Stakna_Monastery,Chiragjain17,4.0 of 5 bubbles,Jul 2017 • Couples,Beautiful Landscape,"This is built on a hill top with indus river flowing by, mountains at back side with some greenery, an amazing place o watch out.It houses some 25 to 30 monks"
8,Stakna_Monastery,Pulkita,4.0 of 5 bubbles,Sep 2017 • Friends,across the river,this monastery was across a tiny bridge on the river. nice place. you need to climb up like most monasteries need. but its not much climbing. ofcourse the views are beautiful. we went sometime in the afternoon around 1:30 but much of it was shut. we were not able to see the main temple nor did we meet any monks. but we were able to see the gorgeous architecture. i for one loved the red texture and the deer in golden on them at the centre square inside the monastery. 
9,Stakna_Monastery,Kotnala,5.0 of 5 bubbles,Sep 2017,Miss it at your own risk,This is not on the regular route. People do the Hemis and then turn back . missing out on a small gem of a place on the left banks of river indus. If you find it closed.. don't fret.. just make some enquires and they will open it for you. I loved it
0,Stakna_Monastery,YiJyun,4.0 of 5 bubbles,Jul 2017 • Friends,Meet the real Rinpoche there!,往Hemis的路上看到山丘上佇立的Stakna吸引了我們的目光，很慶幸最後有繞進去逛逛，擁有四百年悠久歷史以外，新的小小仁波切正在大家的照顧下成長著，令人感覺到傳承的溫暖與期待！Stakna Monastery catch our eyes on the way to Hemis thus we dropped by there on the way back to Leh. It was a nice warm gompa and we even met a little Rinpoche there!
1,Stakna_Monastery,jjcapturemoment,4.0 of 5 bubbles,Oct 2016,Beautiful Monastery on the road side,I saw this monastery on the rod side from Pangong Lake to Leh city. The view of Indus river and the monastery was epic! 
2,Stakna_Monastery,infoaddict,5.0 of 5 bubbles,Sep 2016 • Couples,Much Overlooked,"Stakna, for us, was a worthwhile trip after Thiksey. hardly anyone visits here and we had the place to ourself. A lovely monk gave us a personal guided tour of all the temples.The views also are lovely"
3,Stakna_Monastery,huys25,4.0 of 5 bubbles,Sep 2016 • Couples,Interesting gompa with several temples.,"Because there were ony three other visitors, the resident monk took us around the three different temples, one of them which is normally not open. He explained a number of details as well as special artefacts that were exhibited here.Interesting was that some deteriorated wall paintings were meticulously restored, while some other paintings that were too much damaged were not touched. Luckely they had not repainted these in poor quality.At the end of the tour we received an apple from the monk."
4,Stakna_Monastery,Rajul G,4.0 of 5 bubbles,Jan 2016,Excellent views of & from monastery,"Visit the place to get amazing views of the valley around the monastery. The monastery itself, perched on top of the hill next to the river provides an excellent backdrop for landscape photographs in this area."
5,Stakna_Monastery,raja p,4.0 of 5 bubbles,Oct 2015 • Friends,400 yrs old gompa,this is on the side of the indus river.amazing views.i captured so many photos from here.beautiful paintings on inside the wall of this gompa..
6,Stakna_Monastery,Tsering,5.0 of 5 bubbles,Sep 2016 • Family,Peace in Ladakh,"Stagna monastery is so beautiful, and you can also see the Thiksey monastery from there.Of immense importance to Bhutanese, I felt so much at peace at this monastery.The self-serve tea bar in the main courtyard was of benefit, as I was bit tired and hungry too."
7,Stakna_Monastery,adarsh k,3.0 of 5 bubbles,Jun 2016 • Family,Average,It's near Leh you can go and find how a monastery look so like. To monasteries you need to travel like a lot on food which is tedious and tiring
8,Stakna_Monastery,lotusdiamond,4.0 of 5 bubbles,Jun 2016 • Family,Beautiful view.,The place is serene and peaceful with a few monks hovering around. Lovely place to visit and spend some quality time. Situated near Choglamsar bridge and take narrow road of village. One of the most scenic monasteries in Leh.
9,Stakna_Monastery,Ajay R,4.0 of 5 bubbles,May 2016 • Family,A breathtaking experience,"It is one of the most scenic monasteries in Leh. The feeling of being surrounded by nature's best itself is heady and to top it, you have the peaceful feeling of being amongst the monks and Budha adorning you!"
0,Stakna_Monastery,MaureenBritto,4.0 of 5 bubbles,Jun 2016 • Friends,View from the top of the world,"Once you get off your vehicle and walk upwards, all you can say when you reach the top is ""Wow"" - One feels like a bird soaring high above - The place is serene and peaceful with a few monks hovering around along with a few dogs some of whom are indifferent and some scared. The Paintings are beautiful and the old monastery which is still preserved shows how the monks did the same things many many centuries ago.A lovely place to visit and spend some time if you are looking for a panoramic view and peaceful surroundings with only the birds for company."
1,Stakna_Monastery,Begaraaj S M,5.0 of 5 bubbles,Apr 2016 • Solo,Scintillating Stakna !!!,"I went this monastery on 28th April 2016, I am on my way to Pangong Lake, I decided to cover all the places on the way to Pangong lake and my tour goes like this,Sangto green Leg - Sindhu ghat- Shey palace- 3 idiots school- Thickshey monastery- Stakna monastery- Chang La- Tangste monastery- Pangong- Spangmik- Pangong delight camp.Stakna monastery is located along the Indus River and on top of a Hill, the views from the monastery was absolutely stunning, took some fabulous photos and videos to cherish.Must visit for all age groups when we are in Leh, if we plan for 2days Pangong lake tour, we can cover all the sightseeing places in between including Sunset and Sunrise at Pangong, my return journey on 29th April 2016 goes like this,Pangong- Tangste valley- Chang la- Thak Thong monastery- Chemrey monastery- Hemis monastery- Masho monastery - Stok palace museum- back to Sangto green.Happy travelling ...Enjoy !!!"
2,Stakna_Monastery,Kaneth25341,5.0 of 5 bubbles,Apr 2016 • Solo,Best interior and well-located,"Its a small monastery compared to most places, but for me it has the nicest interior which is colorful and quaint. I was there when the monks were having a praying session, so I decided not to enter the praying room even though my guide said it was ok. I which I could go up to the rooftop to see the view it I wasn't allowed. I would say it is best to view Stakna Monastery on a rod from direction of Hemis so one could skip this if on a limited time for more famous places like Thiksey but should at least stop for photos from the road from Hemis direction."
3,Stakna_Monastery,rshweta189,5.0 of 5 bubbles,Jul 2015 • Family,One of the great monastery,"The monastery was so named because it was built on a hill, which is shaped just like a tiger's nose."
4,Stakna_Monastery,Shivam Tomar,5.0 of 5 bubbles,Jan 2016 • Solo,Amazingly beutiful,"Its beautiful, the monastery is well maintained though smaller compared to other monasteries in the vicinity. The view from the top is just amazing the S bend the river makes to the monastery is just the perfect shot."
5,Stakna_Monastery,d_Jishnu,4.0 of 5 bubbles,Feb 2016 • Friends,A very colourful little Monastery,"A monastery of the Drugpa Sect. This monastery is a colourful little one situated just on the opposite bank of Indus, an interesting wooden bridge takes you there to the opposite site. You can see Matho and Thiksey monastery from this gompa. A peaceful and calm place. The inside of the temple seems to be an old one."
6,Stakna_Monastery,jollywang69,5.0 of 5 bubbles,Aug 2015 • Friends,amazingly beautiful,its so beautiful..we went out from the car and pray for awhile. we also took few pics which is awesome memory.. 
7,Stakna_Monastery,KAUSHAL M,3.0 of 5 bubbles,Sep 2015 • Couples,Nice view from the monastrey,This monastery is a lot smaller compared to Hemis or Thicksey or Matho .However the view is good from the top . This falls along a line a monasteries which one can visit ...so do not miss .
8,Stakna_Monastery,Cris-Eshana,3.0 of 5 bubbles,Sep 2015 • Friends,Interesting from outside,"Stakna is most interesting from the outside because of it's location. But if you are in Leh, you should also pay a visit to this monastery."
9,Stakna_Monastery,CorneliaS2,5.0 of 5 bubbles,Sep 2015 • Friends,Nice monastery! ,"Stakna is a small, quiet monastery,  not crowded and usually not many people visit it, because they prefer the Thiksey -Hemis-Shey-Trip. But Stakna is worth the visit!  It lies on top of a hill and you spot it easily."
0,Stakna_Monastery,akshattyagi,5.0 of 5 bubbles,May 2015,Stunning,"The view and location is wow, like all monasteries  in leh it is a steep climb ,many tourists give it a miss as it is close to leh. The meandering river and the hill provide and excellent photo op."
1,Stakna_Monastery,Freelander270,4.0 of 5 bubbles,Aug 2015 • Friends,Interesting,Not many people come here but it is worth a visit. The road crosses the Indus over a narrow bridge that allows barely one vehicle at a time. The views from the monastery are terriffic - one can see the Thiksey monastery from there. The statues of the three Buddhas within is especially interesting.
2,Stakna_Monastery,SurenKaushik,4.0 of 5 bubbles,Jun 2015 • Couples,Stakna Monastery where time stays still,Stakna is around 25 kilometers from Leh . Both the drive and landscape is enjoyable. The view from the hill top is enchanting. This is a small monastery and by road one has to drive and cross over a wooden bridge suspended by iron ropes. The Monastery per se is not anywhere near the grandeur of some of the big monasteries of Ladakh. Of importance is the sacred Arya Avalokitesvara statue .We met a monk who lives at the foot of the monastery . The peace of his gaze and the wrinkles on his face made a lasting impression on me and my wife. 
3,Stakna_Monastery,Aravind Kumar,3.0 of 5 bubbles,Aug 2015 • Solo,Nice view,"this monastery looks a little jewel perched on top of a mountain, an example of how wonderful the look can be when man made structures combine with natural structures."
4,Stakna_Monastery,HarshMankad,4.0 of 5 bubbles,Jul 2015 • Friends,Monastery with a great backdrop.,Looks really beautiful from a distance. We didn't venture inside because we've visited a lot of monasteries in the past. This falls on the Manali-Leh highway just outside Leh.
5,Stakna_Monastery,Nitish A,4.0 of 5 bubbles,Oct 2014 • Friends,Heaven on earth,"We had best time here.Traversing through winding roadways and into mountain passes, you will be amazed at the ecosystem that thrives here , awesome place to visit."
6,Stakna_Monastery,armaan2821,4.0 of 5 bubbles,Jul 2015,peace ful," situated on the top of the  mountain and Indus is flowing very near very peace full and  photographic place ,, very well maintained monuments and    very cute    children were all around "
7,Stakna_Monastery,AlwaysPuranik,3.0 of 5 bubbles,Jun 2015,TOO GOOD!,One of the first monastery we visited was Stakna Monastery! It was just mind-blowing. We thoroughly enjoyed it and it really lived upto our expectation as so much was heard about it from friends. Cheers!!
8,Stakna_Monastery,drvictor19,4.0 of 5 bubbles,Jan 2015,Picturesque location..!!,Stakna monastery is on the Leh Manali Road not very far from Leh.This monastery looks more beautiful from the road from where on can see the river turning around it.
9,Stakna_Monastery,Shrishtisharma,4.0 of 5 bubbles,May 2015 • Family,Scenic beauty,The place is very calm and composed. Temperature is very good. And this was a very great experience.
0,Stakna_Monastery,yash_kjain,4.0 of 5 bubbles,Apr 2015 • Family,Peace,"this monastery is very ancient, it has many artifacts of gold cooper. the view from monastery is also very beautiful, you should not miss this place as it is not far from the main city"
1,Stakna_Monastery,dharun2015,5.0 of 5 bubbles,May 2015 • Family,excellent,"This monastery has a beautiful landscape view . you can also see the ancient  utensils , costumes , ornaments of gold ,copper etc. The queen aged 83 yrs is still alive and live in manali"
2,Stakna_Monastery,Abraham S,5.0 of 5 bubbles,Jun 2015,Don't miss it!,"Perched atop a hill Leh/Tibetan style, the sense of the mysteries of the ages pervades the atmosphere. The ancient artifacts are incomparable, the views superb."
3,Stakna_Monastery,GrainVodka,5.0 of 5 bubbles,Jun 2015 • Couples,Stakna Monastery -- Peaceful Environment,"Old Buddhist shrine nestled along estates that were gifted to Chasje Jamyang Palkar - the renewed scholar and saint. Out of the several idols and images in the monastery, the most significant one is that of Arya Avalokitesvara from Assam's Kamrup region. Apart from being on important shrine, it is the residence of over 30 Buddhist monks."
4,Stakna_Monastery,Anuradha13,5.0 of 5 bubbles,Jul 2014 • Friends,Peace is here,Stakna Monastery is a buddhist monastery located at 45 km approx. from Leh. It looks like a tiger nose and is a quiet place. What i liked the most about it is the cleanliness and the calmness. The visual display of religious and cultural heritage of buddhism is beautiful. The wall paintings are incredible and not to miss the blessings from the Great Lamba.
5,Stakna_Monastery,tripti3002,3.0 of 5 bubbles,Jul 2014,"Bhuddist monastery ""stakna monastery""","A buddhist monastery.A place of beauty and mind peace,you can see the culture and heritage of india and bhuddhism."
6,Stakna_Monastery,amandeepsingh51190,4.0 of 5 bubbles,Apr 2015 • Solo,Staktna Monastry,"Staktna Monastry or Stakna Gompa as it is also called, is a Buddhist monastery. It is really a peaceful place with a great scenic beauty. A person can come here and sit in peace whilst enjoying the beauty of place. It is a around 20 KM away from the main city of Leh. Must watch"
7,Stakna_Monastery,lifewithkinni,4.0 of 5 bubbles,Jul 2014,Visit to Tiger Nose,Perfect Place to find and feel peace.Colorful interiors are so satisfying to the eyes.do not miss this place to visit in your trip to Leh. #incredibleindia
8,Stakna_Monastery,Sandipan Manna,4.0 of 5 bubbles,Jun 2015 • Friends,Quiet and scenic,"I visit this place in the afternoon - sun on the back of it, cool breeze and awesome weather. This monastery is on the top of some kind of small stony rock/mountain. Since its on the valley you can enjoy the 360 degree view - one side long range snow covered mountains, green valley and on the other side rough stony mountains. Really a quiet place."
9,Stakna_Monastery,vipin360,4.0 of 5 bubbles,May 2015 • Family,Nice place!,This is a small monastery with very good wall paintings in the temple. As usual very clean and lot of peace in this place.
0,Stakna_Monastery,ASK402,4.0 of 5 bubbles,Jul 2014 • Solo,must see,İt is small monestary but beautifull. You may opportunity to meet the great lama recreation. nowadays he plays with the car. But he can able to bless you
1,Stakna_Monastery,Abhisht,4.0 of 5 bubbles,Oct 2014 • Friends,"""Greatness""",It is a must visit place. A visit will make you feel pious . One could get a 360 degree awesome landscape view from there.
2,Stakna_Monastery,Pablo A,5.0 of 5 bubbles,Nov 2014 • Friends,Superb!,"The highlight of this one is the inner court yard. Colourful, intricate and simply stunning! There is a great photo angle by the bridge heading back across the Indus to the main road"
3,Stakna_Monastery,Suket314,5.0 of 5 bubbles,Mar 2015 • Friends,stakna gompa,"it is famous stakna gompa in leh district, around 25 km from leh. great piece of art. it is on the small hill."
4,Stakna_Monastery,Saumya M,4.0 of 5 bubbles,Jul 2014 • Family,A must visit place :),"Stakna Gompa or Stakna Monastery is a buddhist bonastery found pretty nearly 45 km from Leh. Revered by Chose Jamyang, a Bhutanese holy person and researcher who created the religious community in the second 50% of the 16th century, this gompa is a visual showcase of the religious and social legacy of India and Buddhism. While there isn't much to see inside keeping in mind its much littler than different religious communities in the territory, it has a charging position on the slope and with the stream circling the front of it and the mountains behind it make for a staggering setting. From the top of Stakna Monastery visitors can have a striking perspective of Indus valley and waterway. There is likewise a Tathok Moonastery close-by Stakna, a fascination 50km from Leh where Guru Padmashmbhava intervened."
5,Stakna_Monastery,PhotolabAvishek,5.0 of 5 bubbles,Jun 2014 • Friends,Peace Land,Love the scenic beauty..what I say mouthwatering..interior decoration is consist of colour and thats why it is one of the top most attraction.
6,Stakna_Monastery,EcoTravel6e,5.0 of 5 bubbles,Jul 2014 • Friends,location is awesome,"this is the best located monastery with a view, also great at night, most people miss this, the bridge to get here is the icing on the cake"
7,Stakna_Monastery,Disha T,5.0 of 5 bubbles,Apr 2014 • Family,A blessed visit,"Although I have been to Leh several times, I visited Stakna Monastery for the first time in July 2014. It is a tiny Monastery on top is a small island in  the Indus river. As you enter the monastery the first thing that captures your attention is the vibrant colors. Stakna holds a strong position amongst the monasteries in Leh. I was lucky enough to get the opportunity to have tea and play with the young Rimpoche., it was a truly blessed visit.  "
8,Stakna_Monastery,Shashank,5.0 of 5 bubbles,Jul 2014 • Solo,Nature's best !!,"Simply amazing. Amazing sights from the top. Nothing special in the Monastery, but the sights are too good. Paradise for photography. Dont miss this."
9,Stakna_Monastery,antonymathew,5.0 of 5 bubbles,,A place to remember,"While comparing with the other monasteries in Leh, this Gompa has nothing much to see inside but it offers an exceptional view on the hill with the Indus river running along side. The view is simply amazing and I can't wait to post a picture here."
0,Stakna_Monastery,DanNZ2014,5.0 of 5 bubbles,Jun 2014 • Solo,Stunning,"While there isn't much to see inside and while it's much smaller than other monasteries in the area, it has a commanding position on the hill and with the river running around the front of it and the mountains behind it make for a stunning setting."
1,Stakna_Monastery,Peregrineri,5.0 of 5 bubbles,Aug 2014 • Friends,Beautiful!,"This is a beautiful gompa with exceptional wall paintings. It sits on an isolated hill that crops up in the middle of the valley near the Indus River, which is quite a delightful location. This is one of my favorite gompas. It's not one of the biggest, but there is something quite special about it."
2,Stakna_Monastery,praveensoni0503,5.0 of 5 bubbles,Sep 2014 • Friends,Great Experience,"I visited Monastery in July and can honestly say that the environs are magnificent. It refreshes your mind and soul. It gives you feel of connect with the super natural powers and lot of positive vibes. There is some souvenirs for sale and local honey and other items to pick up if you like, but the mountains are the real focus and well worth the day trip out."
3,Stakna_Monastery,lesleysaxmundhamUK,5.0 of 5 bubbles,Jul 2014 • Friends,dramatic location and friendly welcome,This Gompa doesn't seem to be so well visited as some others. Shame because of there are only 2 monks left there now and the one who showed us around was outstandingly friendly and knowledgeable. The layout reminded me of a Moroccan Riayad- although all other similarities stop there. Stakna oozes antiquity and atmosphere- well worth a visit.
4,Stakna_Monastery,Soulrtip,5.0 of 5 bubbles,Oct 2013 • Solo,Will Affect Your Mind Positively.,"Stakna Gompa appears to be an exotic location. It emanates its aesthetic power form far away.  It attracts your attention from a distance like a mysterious jewel situated on a top of a hill.It is a functional Drukpa lineage monastery, which means it is fertile ground for realization for tantric adepts and initiates. It is not geared up toward accommodation of tourists — it doesn't charge an entry fee, but relies on donations and probably wins the hearts and wallets of those who comes.To get there you need to cross a mighty Hindus river and it has a great effect of leaving something behind. The monastery is well maintained and offers a feast for a sight even for those who might not be a Dharma practitioner — the murals are very elaborate and rich in details, the ancient lineage masters statues and stupas with holy relics are on par with elegant work of arts. The energy of the space on the monastery grounds works to one's advantage as well — the backdrop is a Hindus river on one side and a Stock Kangri Massif on another provides an excellent conditions for letting go of the ordinary world — it offers a space to liberate you. Just Powerful and Positively Impressive Place!"
5,Stakna_Monastery,Dr.Trapti B,5.0 of 5 bubbles,Jun 2014 • Family,Must..,"Stakna on list... not only for its scenic beauty but also for the well maintained monastery. It's a dedicated monastery for tantra pooja, which is carried out on special dates of the month.And 4 yr old Lama ""His highness"" stays at the top floor. He meditates, recites books & mantra !!! Seems impossible for such a young age.. but after all he is ""His highness"" He recited with Dalai Lama during Kalachakra.  "
6,Stakna_Monastery,iamrawat,5.0 of 5 bubbles,Apr 2014 • Family,Scenic beauty,This monastery is located in a very beautiful location which provides this monastery a very scenic view. I took morning shots of this monastery as the blue river flows.
7,Stakna_Monastery,Vikas Singh,3.0 of 5 bubbles,Dec 2013 • Solo,Stakna monastery,"Stakna Monastery belongs to the Drugpa sect. It was founded in the late 16th century by a Bhutanese scholar and saint, Chosje Jamyang Palkar. The name, literally meaning 'tiger's nose' was given because it was built on a hill shaped like a tiger's nose. It is located around 25kms from the city of Leh"
8,Stakna_Monastery,Anuragme,4.0 of 5 bubbles,,Scenic beauty,This monastery is situated against a very scenic background on a hillock in midst of the valley by the side of the river. This monastery has got links with Bhutan and Assam also.
9,Stakna_Monastery,KGB777,3.0 of 5 bubbles,,Impressive location,"A commanding view of the nearby countryside from the hill on which Stakna monastery is positioned. The buildings themselves aren't that special, but the view justifies the effort of making it to the top."
0,Stakna_Monastery,OisharjyaChaudhuri,5.0 of 5 bubbles,Oct 2013 • Family,The jewel in the crown,"If you are in Ladakh be prepared to visit umpteen monasteries but Stakna must be on the list.Around 30 km from Leh, this monastery is delicately placed on top of a hill like a jewel should be,with the green Indus circling around it like a snake,it a delight for the photographic eyes.This monastery is under the patronage of a Bhutanese Buddhist sect and as what we see from outside it is peaceful and serene inside too .Most importantly there is no entry fee system or else the entry fees of monasteries here reminds me of multiplexes during Diwali , however if someone wishes to donate they are free to do so."
1,Stakna_Monastery,Sri Vidya M,4.0 of 5 bubbles,Jun 2013 • Family,sunset view,try to be there before sunset as it is a spectacular scene to look at where you have  a stream flowing across.
2,Stakna_Monastery,Angshu,5.0 of 5 bubbles,,A Little Gem on the 'Tiger's Nose',"Crowning a small hillock on the right bank of the River Indus in Ladakh, Stakna Monastery or Gompa is easily accessible by road about 25 km from the town of Leh. Small but visually impressive, Stakna Monastery looms impressively just 800m across the Indus from Km449 (where Leh–Thiksey buses terminate), though the gompa’s winding access road adds another 900m. The narrow suspension bridge is just wide enough for small taxi-vans. The name, 'Stakna' literally means 'tiger's nose'. The monastery was so named because the outcrop on which it stands is shaped like a tiger's nose. Stakna belongs to the Drugpa Buddhist sect and was founded by Chosje Jamyang Palkar in 16th century, the great scholar saint of Bhutan. Inside the Gompa, four rooms with vivid new Tantric murals are worth a visit. Behind the main prayer hall, smaller shrines which still has the 400+ year old sandalwood statues, original frescoes and statuettes of the Bhutanese lamas who founded the monastery. Climb to Stakna's roof to get a fantastic 360-degree breathtaking view of the Indus valley including the view of the Thiksey Monastery.Visited June 2011"
