,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
4,The_Ladakh_Arts_and_Media_Organisation,minre,5.0 of 5 bubbles,Oct 2015 • Friends,The Restored Building in itself is worth seeing,"LAMO is a place which hosts exhibitions and some more functions, but its worth coming up to the place just to see the really nicely restored old houses which hosts this institution."
5,The_Ladakh_Arts_and_Media_Organisation,manisha91086,5.0 of 5 bubbles,Oct 2015 • Family,excellet,excellent laddak is paradise  just you need to be medically fit to visit this place as is on high altitude
6,The_Ladakh_Arts_and_Media_Organisation,trvlgrrl_9,4.0 of 5 bubbles,Sep 2015 • Friends,Nice gallery,"Kept wondering what the signs for ""LAMO"" were while wandering around old Leh.  Found the building and was pleasantly surprised.  The gallery held an interesting project regarding borders - beautiful photographs.  There's also a nice library upstairs and art projects done with the local children."
7,The_Ladakh_Arts_and_Media_Organisation,Elizabeth R,4.0 of 5 bubbles,Sep 2015 • Family,Another hidden gem,This is a private organisation that runs workshops for the youth of Leh. The gallery is housed in two housed that have been restored in the old part of Leh. When I went there there was a photographic exhib from Ledakh 1931 and 1937 and an excellent documentary on 'The Life of Nomads'. This is the second time I have visited the gallery 2014 and 2015 nd I have never been dissapointed with the quality of the exhibits.
8,The_Ladakh_Arts_and_Media_Organisation,Alanda8,5.0 of 5 bubbles,Sep 2015 • Couples,A great initiative!,It is nearby the entrance of the palace and has a good exhibition of paintings and old photographs. They also have story books made by children of Leh's old town neigbourhood.
9,The_Ladakh_Arts_and_Media_Organisation,nitin828,4.0 of 5 bubbles,Sep 2015 • Friends,Great experience,Great experience with the Ladakh arts and media organisation . everyone shouls experience if in leh.
0,The_Ladakh_Arts_and_Media_Organisation,JMOZH,5.0 of 5 bubbles,Aug 2015 • Solo,Cool space in the middle of Leh,"For 50 rupees, you can see a bit of history- not only the photographs and artwork on display, but the historic building in which they're stored. Definitely worth dropping in for an hour or so. "
1,The_Ladakh_Arts_and_Media_Organisation,AkashRoonwal,5.0 of 5 bubbles,Aug 2015 • Friends,Cultural preservation at its best!,"Lovely gallery, nice escape from the hectic crowd of Leh! An alternate vision for Arts & media! The tagline suits this place~"
2,The_Ladakh_Arts_and_Media_Organisation,itsindia,5.0 of 5 bubbles,Jul 2015 • Friends,A very good example of restoration work of the old building and reuse,"LAMO is located just below the Leh Palace. It has got a wonderful library and some rare wall paintings (some visible) in one of the rooms. Lamo also organizes exhibitions of contemporary art, organizes film shows etc. Some well designed items and books are available here on sale."
3,The_Ladakh_Arts_and_Media_Organisation,Denise D,5.0 of 5 bubbles,Jul 2014 • Solo,"lovely gallery, studios and library!","if you are interested in contemporary art and/or in seeing a beautifully restored space for artists, don't miss LAMO! the library is a lovely space to escape hectic central Leh for a few minutes - or a few hours. on the way up to the Palace but not far - watch for signs"
4,The_Ladakh_Arts_and_Media_Organisation,colvert,5.0 of 5 bubbles,Jul 2014 • Friends,Climbing Stok Kangri (6150 meters),"We just spent a week in Ladakh and thanks to Djulé Adventures (owner and director: Stanzin Chotaks) we had a terrific time with personalized service from the very minute we landed in Leh. The trek was a 4 days 3 nights experience, with dinning tent, shower tent, horses to carry our luggage etc. Attention to details, quality of the food and 4 dedicated staff for us (only a couple actually) were great. The majority of the clients are French as this company is very well connected with lots of travel agencies in France. We highly recommend using Djulé adventures."
5,The_Ladakh_Arts_and_Media_Organisation,Vikas Singh,5.0 of 5 bubbles,Jun 2014 • Family,Restored Ladakhi houses in Old Town area,"LAMO centre in the old town of Leh consists of two houses of Munshi and Gyaoo families. These are some of the best remaining examples of domestic vernacular architecture of the 17th Century. Munshi house was the residence of Togoche family who served as secretary in the Ladakhi court. Gyaoo house was the residence of upper rank of court artisans who performed for the king. Both the houses have been  restored by LAMO (The Ladakh Arts and Media Organisation) and converted to an arts space with galleries, offices, a library and reading room, screening room, conference room, and open-air performance site"
