,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
2,Sindhu_Ghat,Anand G,3.0 of 5 bubbles,Jun 2018 • Couples,Just a land mark,"As a South Indian, familiar with the big rivers like Ganga, Yamuna, Mahanadi, Narmada and Brahmaputra, I expected something exciting or spectacular about Sindhu. It was a huge disappointment. It is a relatively small river with turbid waters and the Ghat possibly built for prayers/puja. It did not mean much om me. However, you keep seeing the river almost everywhere in Ladakh region. It looks best in Garkhun area."
3,Sindhu_Ghat,Fali M,4.0 of 5 bubbles,Oct 2017 • Friends,Friends visit,It's a beautiful place and a beautiful ghat. It has breathtaking views in and around it. Kids and family friendly place.
4,Sindhu_Ghat,Dr. Anirban Roy Choudhury,5.0 of 5 bubbles,Jun 2018 • Family,Super,Nice place to relax. Beautiful views and the coll stream flowing through the meadows add charm to this place.
5,Sindhu_Ghat,SMFirstTrip,2.0 of 5 bubbles,Jun 2018 • Family,Nothing Special,"You can even avoid visiting this place, just to watch water flowing and you can put you feets down under."
6,Sindhu_Ghat,vidya sundaram,3.0 of 5 bubbles,May 2018 • Family,The Indian touch,Sindhu / Indus flows only through Ladhak district in India before entering Pakisthan. So this place was built to offer prayers during the monsoon months. I personally preferred sindhu in the sangam area to this area because it wasn’t properly maintained. 
7,Sindhu_Ghat,Kaushik G,3.0 of 5 bubbles,Aug 2017 • Couples,Peaceful place on Leh Manali highway,We had visited this place located on the Leh Manali highway during our vacation in Leh. The main gate was locked and we had to park our car on the road and walk till the ghat built on fast flowing Indus river. Nothing much to see here except the beautiful views of the mountains in the background and the crystal clear waters of the river.
8,Sindhu_Ghat,Piyush,4.0 of 5 bubbles,Sep 2017 • Solo,Good place for leisure,I went there on my last day of leh trip. This place is still under construction but offers great views of nearby areas. The water of indus is so clear that i actually saw fish swimming here. There was a bat and a ball too for enjoyment. Lolz
9,Sindhu_Ghat,Mani K,3.0 of 5 bubbles,Sep 2017 • Family,should visit,Govt ahs built shades with pooja sthal for worship and havans. The main river is 50 meterds away and a tributory type canal has been built to touch the main building. Water flow was less however enjpyed the river 
0,Sindhu_Ghat,Siddharthg86,4.0 of 5 bubbles,Jun 2017 • Couples,peace at its best,"secluded from every trivial thing, isolated a ghat of indus and sindhu gives you inner peace and every opportunity to spend time with you and your loved one. So do cherish that unremarkable ride of life."
1,Sindhu_Ghat,ruchi_smile,4.0 of 5 bubbles,Jul 2017 • Couples,Indus - Sindhu Ghat,The place had nice view and was very calm. There were less tourist visited this place though there were sindhu tour buses which has the spot marked. It was nice to spend time there.
2,Sindhu_Ghat,RajendraSharda,4.0 of 5 bubbles,Jul 2017 • Couples,Sindhu Ghat,Very well developed and maintained place.Good to see Sindhu river and beautiful made Ghat. A feet in dip in cold Sindhu river water  give lot of peace and is relaxing.Good place to have photos.Very wast area well maintained. Across the road you will find soft sand hills looking good.
3,Sindhu_Ghat,SoboRay,5.0 of 5 bubbles,Jun 2017 • Couples,Peaceful,"This ghat overlooking the mighty Indus is a personal favourite. Not too many tourists go there and don't be surprised if you are the only one there! Due to this, it's extremely peaceful and you can easily spend hours by the river. There are shelters built on the banks which provide seating. "
4,Sindhu_Ghat,travellex91,3.0 of 5 bubbles,Jun 2017 • Family,Nice and Relaxing....,Was relaxing and peaceful... sat by the ghat and enjoyed the scenery..not crowded at all..visited on the way to Shey palace....
5,Sindhu_Ghat,Sanjay Agarwal,4.0 of 5 bubbles,Jun 2017 • Family,River side-excellent view-Relax,We spend good time there. Enjoyed sitting in cold river water and took photos with panoramic background. This place has historical value. Developed in 2001 by then NDA central govt. Were told that an Annual traditional festival takes place here.
6,Sindhu_Ghat,TapasyaKaulRajaram,5.0 of 5 bubbles,Jun 2017 • Friends,Hot and sunny day visit to the panoramic ghat!,Travel to this place was on our last day in Leh. That day it was extremely hot and we were all very tired. But visit to this place made us refreshed. I collected so many pebbles here. Extremely refreshing place ghat of the river this is. 
7,Sindhu_Ghat,anjan_mukherjee,3.0 of 5 bubbles,Apr 2017 • Family,Good place,"this is on the Leh Manali Highway , we visited on our way to Thiksey Monastery, June July there will be puja in this place "
8,Sindhu_Ghat,Saurabh G,2.0 of 5 bubbles,Sep 2016 • Couples,There was nothing to see here,"We were very excited to visit this, but the gates were closed and the river was dry. There was no crowd as well. A real bummer!"
9,Sindhu_Ghat,janyjaipur,5.0 of 5 bubbles,Mar 2017 • Family,amazing,"it was unusal tourist spot, we really enjoyed, very serene, calm. worth spending some time there. surrounded with hills, it is worth visiting...."
0,Sindhu_Ghat,shashindrak,3.0 of 5 bubbles,Aug 2016 • Solo,MADE FOR SINDHU DARSHAN,Few kms away from Leh on Leh-Manali highway at a very beautiful location on the bank of river Indus.Ideal place to look beauty around Leh.can be visited during local sightseeing & acclimatization .
1,Sindhu_Ghat,Chetana P,5.0 of 5 bubbles,Sep 2016 • Family,We passed by this place and it was beautiful,"the ghat is beautiful with calm waters flowing in. you will see very few people around here, which makes it differetn from other ghats"
2,Sindhu_Ghat,Kaushik B,5.0 of 5 bubbles,Dec 2015,WHAT A SCENERY,huge stream of water flowing in the wilderness. huge mountains all around and the ghat is beautifully made.
3,Sindhu_Ghat,Anuj C,4.0 of 5 bubbles,Sep 2016 • Couples,Ghat in leh,River Ghat (bank) at ladhakh is totally different experience must visit place  and also near by to 3 idiots school
4,Sindhu_Ghat,Palash_si,4.0 of 5 bubbles,Jun 2016 • Family,RIver front for Indus river,"Sindhu ghat is a river front at the banks of Indus River, or Sindhu, as it is known in hindi. When we visited, there was an annual cultural programme going on there, where people from all over India were performing their traditional folk dance and music."
5,Sindhu_Ghat,guptasanjeev65,2.0 of 5 bubbles,Jun 2016 • Family,Can be left out of the itinerary,This place abuts the Leh Manali Highway and is one of the points of a usual tourist itinerary.The place lies just outside Leh. We visited it on our way to Pangong. There is a very small river stream and a canopy type structure on the bank. The place was full of garbage and filth and we could not stop there for more than five minutes. We were told that some festivals are held at the area. The place can be given a miss.
6,Sindhu_Ghat,Saurabh G,3.0 of 5 bubbles,Aug 2016 • Friends,"Ghat in the making, perhaps","decent place for someone to sit and dip your feet and feel the ice cold water. No special feeling as this can be had at any stream of water that flows across Leh / region. It was hot summer day and thanks to the breeze we could last there for a while, else can be very hot in the day."
7,Sindhu_Ghat,Jagjit S,4.0 of 5 bubbles,Oct 2015 • Family,BY THE RIVERSIDE,A beautiful place on the banks of Sindhu river where most of Leh's cultural events are organised. Worth visiting.
8,Sindhu_Ghat,Aditi M,4.0 of 5 bubbles,Jun 2016 • Friends,Sunset by the water side,We went here after a day long city tour. A peaceful river bank where you can quietly watch the sunset. The river is not very deep in certain areas and you can actually walk in the middle and play with the water a little. Beautiful place to enjoy the serene beauty of Leh.
9,Sindhu_Ghat,Ramandeep M,1.0 of 5 bubbles,Jun 2016 • Friends,Nothing special,"We visited this place on our drivers recommendation and nothing is special. If visiting during ladakh festival, then this places has very much to offer. "
0,Sindhu_Ghat,Ashok130954,4.0 of 5 bubbles,Jun 2016 • Couples,Calm and quiet,"You can see from a distance. You would love to have some snaps and for that reason you must go close, you would love the place. "
1,Sindhu_Ghat,Mani M,3.0 of 5 bubbles,Jul 2016 • Friends,Quite and Deserted.,Banks of Indus river where you may sit and ponder. Not very elaborate like the other ghats we know in India and hence not many visitors. You may skip it also.
2,Sindhu_Ghat,lotusdiamond,4.0 of 5 bubbles,Jun 2016 • Family,Religious place for celebrations.,Not a tourist destination. This place is famous for organising religious festivals. Simple big ground on the banks of river Sindhu. Forthcoming Ladakh kumbh is also being organised at this place.
3,Sindhu_Ghat,Ajay R,4.0 of 5 bubbles,May 2016 • Family,A breathtaking view,"Almost the whole of Leh is picture perfect and this place is just one more of those places that one must not miss...one gets an awesome view of the city and anywhere you aim your camera, you are bound to get a great shot!"
4,Sindhu_Ghat,nsachdev123,2.0 of 5 bubbles,Jun 2016 • Family,sindhu ghat,"very seasonal during festival, otherwise nothing to see. frequented by none . A location in middle of nowhere"
5,Sindhu_Ghat,Sumedh1504,3.0 of 5 bubbles,Jun 2016 • Family,Avoidable place,Not a very well maintained place and can be avoided to spend more time elsewhere. Dirty place with litter in the river behind.
6,Sindhu_Ghat,Arun S,2.0 of 5 bubbles,Jun 2016 • Family,Only the name nothing to enjoy!,Sindhu Darshan point has nothing to offer. There is a half heartedly built incomplete structure. There is no cafe or place to relax nearby. The river is also very narrow & slow here. Overall nothing enjoyable here.
7,Sindhu_Ghat,516Rose,3.0 of 5 bubbles,Jun 2016 • Couples,ok Type,The Place is under Consrtuction . You can Click photos with Snow Mountains Behind and the River right now with Low water level. Not Much to see
8,Sindhu_Ghat,arjun_doredla,3.0 of 5 bubbles,May 2016 • Couples,As such nothing to stop and see,Its on the way coming from Thikesy monastery bak to Leh.Its a 5 to 10mins stop and go kind of place. Its just a small area where people gather some time in year and celebrate.Few structures are built which are used during some local festival. As such there is nothing to see.
9,Sindhu_Ghat,ANILJOHAR,3.0 of 5 bubbles,May 2016 • Family,Sindhu Ghat,Sindhu Ghat is on the way of other tourist place and also on the way from manali entering to Leh. There is nothing to see as such.
0,Sindhu_Ghat,Begaraaj S M,4.0 of 5 bubbles,Apr 2016 • Solo,Scintillating Sindhu !!!,"I went to this Ghat on 28th April 2016, I am on my way to Pangong Lake, this is the first place I visited on that day and its very very close to Leh, Amphitheatre like steps where available to accommodate people to sit during festival times.Its a must visit place when we are in Leh, we have to walk 300 mts to reach the ghat, I took some fantastic photos and videos to cherish.Happy travelling...Enjoy !!!"
1,Sindhu_Ghat,Lalbahadur,4.0 of 5 bubbles,Apr 2016 • Friends,nice place close to shey palace,close to shey palace and on the way to thiksey monastery from leh. Its a beautiful place also called as sindhu darshan point. One can easily visit this place while doing thikey. Wheelchair person accessible and a light walk at this place will add more charm in it.
2,Sindhu_Ghat,arvindtyagi,4.0 of 5 bubbles,May 2015,Remembering the History,The Sindhu Ghat introduces us to the old grandness of indus river. Recently govt has developed the ghat and has introduced SINDHU DARSHAN.   
3,Sindhu_Ghat,Suvro G,4.0 of 5 bubbles,Feb 2016 • Family,must visit,serene spot to spend some quite moment. a must visit attraction on a visit to leh. the view is awesome.
4,Sindhu_Ghat,Prateek A,4.0 of 5 bubbles,Jul 2015 • Couples,Pleasant time on the river bank,"Leh is the place in the world which gives you sunburn and frostbite simultaneouslyIn day Sun is really harsh on you and if you are on bike,You are little confused,as you are feeling heat with chill and Dry air.Sindhu Ghat offers you a little and nice break from this as you can fresh n up with splash of the water on your face,get rid of that dust and diesel fumes from all over the roads and just feel relax listening to the flow of the river."
5,Sindhu_Ghat,Sandeep334,5.0 of 5 bubbles,Aug 2015,Evening by the Indus,"Going there in the evening and walking across you face the setting sun right in your face. Its a brilliant fiery sunset against the trees and the river. Dont just be there at the formal ghat, walk around and enjoy little greenery that Leh has to offer."
6,Sindhu_Ghat,rakeshbishnoi,5.0 of 5 bubbles,Oct 2015,i feel amzingingignignigng,really frnds one time in life go there and feel peace of sindhu river it's fell proud but you miss it 
7,Sindhu_Ghat,Nikkhil K,4.0 of 5 bubbles,Jul 2015,Peaceful and sacred place in Leh,Sindhu ghat is a famous river bank situated in Leh City. The main attraction is none other than the beauty of the location it is enclosed within the mountains and lush greenery the famous Sindhu river is flowing through this area hence its named after this river. The origin of this river is in India but it flows to Pakistan.	
8,Sindhu_Ghat,JuhiFragrant,3.0 of 5 bubbles,Jun 2015 • Family,Sindhu Darshan,"We were surprised to find a lot of hubbub at at the Sindhu Ghat when we visited. There were large and colourful tents, dancers & performers in traditional costumes from all over India, tight security and free chai!On asking we found out we were actually gate-crashing the annual Sindhu Darshan Yatra! Well, the Indus is a small stream here, and maybe it would be a nice place to relax when not invaded by a mela."
9,Sindhu_Ghat,Arkoz2015,4.0 of 5 bubbles,Jun 2015 • Friends,Peaceful Place!,"The Sindhu Ghat is known as the last bank of the Indus river in India. This attraction is near to Leh, on the Leh-Manali Highway and can be visited anytime during the day!"
0,Sindhu_Ghat,Nimi,5.0 of 5 bubbles,Oct 2015 • Family,Sprawling Vista!!,"We had already visited the confluence of Zanskar and Indus and seen Indus traversing in and out of Leh here and there. However, the feel of Indus at the Sindhu Ghat was awe inspiring. It reminded to some extent of the Ganges ghats in the Uttarakhand, the grand aartis, though not many people were visiting the place at that time. Worth a go!"
1,Sindhu_Ghat,Janak V,3.0 of 5 bubbles,Jun 2015 • Family,"In progress of construction, as on June,2015","the word "" Hindu"" has come from ""Sindhu"" and therefore, for all Hindu s, this is an important place to visit. Check the progress of work from local guide,before allocating a time-slot for this excursion, as, it is coming up yet.  "
2,Sindhu_Ghat,000manoj,4.0 of 5 bubbles,Sep 2015 • Couples,"Sindhu Ghat, Leh","Sindhu Ghat is a place to see Sindhu River floating in Leh. Nice place to visit. We enjoyed there, but there was empty everything and braked everywhere."
3,Sindhu_Ghat,Anirbo,1.0 of 5 bubbles,Sep 2015 • Family,Could have been better,"Terribly maintained. But the backdrop around is great. The river, supposedly Indus is like a small stream."
4,Sindhu_Ghat,abhilash0505,2.0 of 5 bubbles,Feb 2015,Not so clean,"Inaugurated by AB Vajpayee, this ghat was clean once upon a time. It is a peaceful place to sit at. Nothing else. Last I visited, it was as dirty as any other public place is in the country."
5,Sindhu_Ghat,Ankit Watts,3.0 of 5 bubbles,Jul 2015 • Friends,Sindhu of Two rivers,Its place to sit on the river side & relax.Nothing so special about it . We enjoyed there late in the evening .
6,Sindhu_Ghat,RoamEye,2.0 of 5 bubbles,Sep 2015 • Friends,Sindhu Ghat or Dhobi Ghat?,"The only remarkable thing about this spot is that it was inaugurated by Mr. Vajpayee. The building seems to be under construction. Although the river had flooded last year at this point, it seemed just like a poor canal this year. The local people have turned it into a Dhobi-ghat! The real Sindhu can be seen elsewhere!"
7,Sindhu_Ghat,anuj_dhall,3.0 of 5 bubbles,Sep 2015 • Couples,Average,"Nothing much to see , not much tourists visit this place and can be avoided, on way to pangong and nubra one can find better scenic places."
8,Sindhu_Ghat,PROF.HARAGOPAL MATHSYARAJA,5.0 of 5 bubbles,Aug 2015 • Solo,AWESOME VIEW,"One of the MOST beautiful and scenic places where SINDHU RIVER flow and one can feast the eyes with the surrounding mountains in a serene place.Former prime minister of India AB Vajapayee laid foundation on 7 June,2000 and opened by Dy PM LK Advani on 01 June 2001.AWE SOME. MUST SEE.Only draw back is the approach road was breached due to rains at the entry near the main road, which needs to be checked and repaired permanently."
9,Sindhu_Ghat,JASVINDER1981,3.0 of 5 bubbles,May 2015 • Friends,Singhu Ghat,"It is a ghat built on Sindhu (Indus)  river. The location of this ghat is very good. The beauty of nature around definitely attract you. But at this place the flow of Sindhu river is very small, i.e. the Sindhu river is not at its best at this point. How ever you can enjoy the calm and beautiful environment for hours. The snow covered peak around enlarge the beauty of this place. We visited the place in May 2013."
0,Sindhu_Ghat,Neeraj Musafir,5.0 of 5 bubbles,Jun 2015,OK for a while,"Near Choglamsar Town of Leh, Sindhu Ghat is nice too see Indus River. It partially freeze in winters."
1,Sindhu_Ghat,vinodkhedkar,4.0 of 5 bubbles,Jul 2015 • Solo,Indus River,Indus alias Sindhu river is consider very auspicious in Hindu religion. It has its own historical and religious importance. This ghat is build by Indian government for tourist to pay their respect and also enjoy the flow of Sindhu river. There is a provision to relax by this ghat. People come here to take a dip and bath in this river. I felt this place needs more attention and maintenance.
2,Sindhu_Ghat,Bijal_traveller,4.0 of 5 bubbles,Jun 2015 • Friends,It was okay!,"we visted on 28th june, Sindhu ghat, The river with pure inner piece, Sindhu river comes from china and goes to pakistan via India, it has very much important in Hinduism. It's not clean now, people need to maintain the river.there was a Sindhu Ghat Mahotsav for sindhu river held in June end every year. nice place.it's in Leh city."
3,Sindhu_Ghat,aneeshbansal,2.0 of 5 bubbles,Jul 2015,"Dirty, Stinking","well, we reached at afternoon over here, almost all taxis were washing their cars and clothes over here, it was dirty water and stinking a little bit"
4,Sindhu_Ghat,Shrishtisharma,5.0 of 5 bubbles,May 2015 • Family,Nature at its peak,Beautiful and picturesque location. Once visited there is no disappointment. Loved it. Clicked too many pictures
5,Sindhu_Ghat,shikha173,3.0 of 5 bubbles,Jul 2015 • Couples,Nothing great,It used to be nice when I visited in the year 2003. Now it has very less water. Its dirty and no fun. You can see people wash their cars in the water which used to be pristine. 
6,Sindhu_Ghat,Saurabh Rajeeva,2.0 of 5 bubbles,Jul 2015 • Couples,Not worth the Time,"With all due respect, it is a peaceful place to sit by the Indus river and enjoy the sound of its trickling water. However, locals washing themselves and their clothes can end up ruining the entire visit, like it happened in my case. Can be avoided without regrets!"
7,Sindhu_Ghat,dharun2015,5.0 of 5 bubbles,May 2015 • Family,meeting point,Sindhu ghat is the meeting point of Indus and Zanskar rivers . This place is on the national highway .Here water activities are possible like river rafting 
8,Sindhu_Ghat,Sandipan Manna,4.0 of 5 bubbles,Jun 2015 • Friends,Blissful & Scenic,This is one of the peaceful place in whole Leh city. Surrounded by snowy mountains and sindhu (The Indus) - the perfect combo. Here Sindhu river is so narrow that you can actually cross this with bare foot. 
9,Sindhu_Ghat,Himanshu R,4.0 of 5 bubbles,May 2015,natural beauty,"it is a must visit place located near the banks of indus river surrounded by the mountains, this area has all the qualities of what we want to see and feel of nature"
0,Sindhu_Ghat,Abraham S,5.0 of 5 bubbles,Jun 2015,Bring your mantra with you.,"A paradox--a beautiful and spiritual place, surrounded by snow-capped peaks, set in what might be a Martian landscape."
1,Sindhu_Ghat,krishna c,4.0 of 5 bubbles,Mar 2015 • Friends,total bliss,"This place is one where one gets to see the real beauty of the nature. The location near the river bank is good that one can fall in love with it. Besides this, doing river rafting there is ultimate fun."
2,Sindhu_Ghat,AlwaysPuranik,4.0 of 5 bubbles,Jan 2015 • Friends,Awesomeness Redefined!!,"I knew about Sindhu ghat before going to there, but never thought of such jaw dropping experience. Sindhu ghat is simply beautiful and amazing.Now understood why leh is loved by people so much."
3,Sindhu_Ghat,MadhurKhurana,4.0 of 5 bubbles,Jan 2015 • Friends,The breeze of calmness,"Basically it is an area of open land next to the Indus river surrounded by mountains.Your excitement led to calmness when you reach this site. On seeing the water,you intrinsicly want to remove your shoes to dip your feet into this icy cold water that originated from Tibet near Lake Mansarovar. The lazy, clear afternoon sun, the light breeze & the azure sky adds to the beauty."
4,Sindhu_Ghat,Aaina26,4.0 of 5 bubbles,May 2015 • Friends,Visit during Leh Festival,"Located at about 8 kms from Leh, Sindhu Ghat is definitely one of the most peaceful  Ghats/river banks I ever visited and moreover a very famous festival known as Sindhu Darshan festival is organized here. It’s a good three day long festival and the best time to visit this place is during the three days of this festival only."
5,Sindhu_Ghat,Live2Travel30,4.0 of 5 bubbles,Sep 2014 • Friends,Room for enhancement,Its a serene river bank located 10kms upstream river Indus in the Shey village in Leh. The place is worth visiting during the 3-day Sindhu darshan festival. Visit the place to get a taste of Ladakhi culture.
6,Sindhu_Ghat,tripti3002,3.0 of 5 bubbles,Jul 2014,Sindhu Ghat,Important place for celebrating cultural programs in leh.It is a rive bank. it also a place for river rafting.
7,Sindhu_Ghat,akshattyagi,3.0 of 5 bubbles,May 2015 • Family,Visit only during the Leh festival,"This is just a ground to hold Ladkah festivals in June on the banks of Indus river. Otherwise in normal days there is nothing else to see , usually it serves as a car park and washing place for cars. Nothing at all to see"
8,Sindhu_Ghat,skagarwal74,3.0 of 5 bubbles,May 2015 • Family,Need to be improved,"I had a lot expected from this place but may be at this time of season on May 9th, we visited Sindhu which was in bad shape, used by vehicle drivers for cleaning their vehicles. The place I think would be improved and better managed. Other-wise there are so many wonderful places in Leh where you have much more beautiful darshan of Sindhu river."
9,Sindhu_Ghat,Saumya M,4.0 of 5 bubbles,Mar 2015 • Friends,A good place to visit :),"""Sindhu Ghat"" is a lovely riverbank, arranged close to the Shey town in Leh. It is known for its interesting and picturesque scene, which is comprises of desolate mountains, rough territories, meager greenery and the Sindhu River navigating the area. The Sindhu River, known as Indus in English, begins close Mansarovar Lake in Tibet and goes through the particular landscapes of India before coming to its conjunction in Pakistan. This waterway is tallied amongst the seven prime consecrated waterways of the nation. Aside from its religious hugeness, the stream wins acclaim as a social substance and image of collective congruity."
0,Sindhu_Ghat,PhotolabAvishek,5.0 of 5 bubbles,Jul 2014 • Solo,Kyon chalti hai pavan Kyon jhume hai gagan Kyon machalta hai mann...,Don't know but I heard some negative feedback before going there..so I decided I must go there to see why people saying this..after reaching there cool breeze won my heart and I was happy that I unheard them.The structure is antique beside the bank of river..spend an hour or two and try to feel the sound of river.
1,Sindhu_Ghat,Sreyasi B,4.0 of 5 bubbles,May 2014 • Family,Experienceing the beauty of Sindhu river from very close,The place has nothing much to view. Few structures are there . But the view of the Sindhu is good .If you are with family and wan to have some good memories then it might be place for you as this is place is good for picnic. And also you can click good pictures .
2,Sindhu_Ghat,triplover_leo,3.0 of 5 bubbles,Jun 2014 • Friends,One can afford to miss this..,"I was excited to see the Sindhu Ghat.But was disappointed,as the river was barely there & nothing much to see there except a few structures.The preparation for the Sindhu festival was on when we visited.Overall,a peaceful place but not a must-see."
3,Sindhu_Ghat,Prabhat K,3.0 of 5 bubbles,May 2014 • Friends,Nothing special,What is there to see in this place? Nothing but strong winds and a river .they hold some festival here annually I heard.else there is nothing to see..
4,Sindhu_Ghat,avips_007,3.0 of 5 bubbles,Aug 2013 • Family,Not a must visit,If you have time do visit it. You can sit on the 'ghat' (its pretty dirty though) and enjoy the view around amidst the sound of the flowing waters. We went on a cloudy day and the views created by the sand and its shadows were awesome (see pic). Take a few pics and you are done with the place.
5,Sindhu_Ghat,Ramesh B,3.0 of 5 bubbles,Apr 2014 • Friends,Indus River the Life line of Indus vally civilization,"Sindhu Ghat is made on River Indus. Is in situated near to Leh city , it is a lonely and naturally beautiful  place. You can go there and spent some time sitting on the ghat putting your legs in the cold water. View of snow filled Stock  mountains range viewed from here. I facilities is provided here it can becomes a nice picnic spot. www.leh.nic.in"
6,Sindhu_Ghat,kanu2781,3.0 of 5 bubbles,Sep 2013 • Family,Calm and Quiet place,"Sindhu Ghat is close to leh city, it comes on the way to Thiksey and Hemis. Its got a very calm and peaceful atmosphere, there are hardly any people around except for few who wahs their cars and clothes there. The ghats have been constructed nicely , the red stone structures are attractive to look at , but thats it, theres nothing much even the water of teh great Sindhu river is not clean there, as its a ghat a small stream they have diverted. Overall its a place where you can stop for half an hour, dip your legs in the cold waters and move on. Considering its Sindhu Darshan place they could have done much more and ensured that its clean and maintained well."
7,Sindhu_Ghat,BGhosh2014,5.0 of 5 bubbles,Apr 2014 • Family,Oh! the romance of standing beside the Indus,"I was deeply moved by the very thought that I was standing beside that very river that was the cradle of Indus Valley Civilization, one of the 4 earliest bronze age civilizations. We sat in the wide riverbank for quite some time and I carried home a bottle of water from river Indus. Our guide-cum-driver laughed at my silliness but I was so enthralled that I could not care less."
8,Sindhu_Ghat,Anuragme,3.0 of 5 bubbles,Jul 2013,Annual event at Sindhu Ghat,This is the place very near to Leh and for a close look to Sindhu (Indus) river. The place has importance that annual event is held as Sindhu Darshan. But approach to the Ghat is not properly maintained. Some construction is also going on.
9,Sindhu_Ghat,RoadTripDiaries,4.0 of 5 bubbles,,Dip your feet in cold water <3,"The sindhu ghat is a little detour from the main road.. If one is looking for a spot where they can dip their feet in some icy cold water of the indus river then this is the place. Not technically a riverside , this is a ghat were usually local villagers come to wash their clothes or their cars.. The water isnt purely clean or suitable for drinking but yes it is completely refreshing when you soak your feet in the glacial waters.. A good place to lounge around and sit in the sun during the day or in the evening. Do give it a try :)"
