,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Ju_Leh_Adventure,Xinyi Tong,5.0 of 5 bubbles,Sep 2019,Amazing trek in Changthang with the awesome Ju-Leh team!!!,"Great trek in Changthang organized by Ju-Leh Adventure. Agency run by very professional people. Our guide Rigzin was really awesome and the staff was very friendly, we really had a great time with them. Food during the trek was amazing and camping equipment of very good quality. We were at very high altitude in a remote corner of Ladakh, but still could enjoy all the comfort and the tasty food every evening when reaching the camp. Highly recommended agency for a trek in Ladakh!"
1,Ju_Leh_Adventure,Azman,5.0 of 5 bubbles,Jan 2020,Wonderful Winter Trip with Ju-Leh,"We travelled to Ladakh last January and it was a truly wonderful experience thanks to Ju-Leh team who organized the best trip. Travelling to Ladakh in winter is totally unique, beautiful frozen landscapes, incredible monasteries without any tourist, the quiet winter village life... We will never forget this trip!!! Thank you so much to Stanzin, Dorje and the staff and all our best wishes for this difficult time."
2,Ju_Leh_Adventure,Nur’s,5.0 of 5 bubbles,Oct 2019,“great landscape”,"We booked a week-long trek with Ju-Leh Adventure. Being a first timer, I was sceptical about doing trekking at an altitude of 3,000 meter. But Stanzin and other members ofthe agency ensured a comfortable enriching for us through a customised itinerary. I still remember the local homestays , the Himis National Park, the sno-clad mountains and the blue skies.Thank you  Stanzin and the team"
3,Ju_Leh_Adventure,Sakshi Jha,5.0 of 5 bubbles,Aug 2019,An experience of a lifetime,"It has been more than 7 months since we visited Leh for the Markha trek and tour to Pangong, Nubra and Sham Valley, but my husband and I feel like going back to Leh again. Ju-Leh Adventure played a great role in organising a perfect itinerary for us. Looking back, we never thought we would be able to complete the Markha trek, especially once we reached Hangkar village. Here I would like to thank our guide Stanzin for motivating us and it is because of him that we managed to do the impossible. Markha Valley is beautiful and our jeep tours to the lake and other valleys were truly memorable. I would definitely like to go back to Leh and choose Ju-Leh Adventure and Mr Stanzin for organising our tour."
4,Ju_Leh_Adventure,JG87hu,5.0 of 5 bubbles,Dec 2019,Excellent agency,Excellent agency which organized our travel in Ladakh and we had very good time thanks to them. Thank you all for your kindness and we want to come back again for new adventures!!!
5,Ju_Leh_Adventure,Seema Roy,5.0 of 5 bubbles,Aug 2019 • Couples,Best week of my life,"We made the best decision of our life when we decided to go on a one-week tour to Leh Ladakh. And Ju-Leh Adventure made our tour worth remembering with their excellent tour package. They customised the itinerary as per our needs and we are really thankful to them for patiently listening to our needs and then preparing an itinerary according to it. Stanzin, the director of the tour agency, was very welcoming and even came to our hotel on the last day to meet us. So thoughtful of him. I recommend Ju-Leh Adventure to everyone who are looking to visit Leh anytime soon. Thank you Ju-Leh Adventure."
6,Ju_Leh_Adventure,Elaine Y,5.0 of 5 bubbles,Sep 2019,Very good trekking experience in Ladakh with Ju-Leh,"My husband and I did the trek from Lamayuru to Hemis with Ju-Leh Adventure. Our guide Rinchen and the team were amazing. Rinchen was very knowledgeable and very funny. Lobzang, our cook, was great too and he prepared such amazing meals, surprising us again and again each day. The horseman Tsering was also very friendly. Thank for the memorable experience. The team at Ju-Leh office was also extremely professional, everything was well planned and communication was excellent."
7,Ju_Leh_Adventure,Nimisha,5.0 of 5 bubbles,Sep 2019,Best travel agency in Leh,"Ju-Leh Adventure is without a doubt the best travel agency in Leh-Ladakh. I booked a trek to Stok Kangri with them in September and it was the best experience of my life. Their guides are professional, are highly skilled and take good care of the clients. The cook served us delicious food and the horseman was jovial and friendly. My friend and me never thought we would make it to the summit, but our guide Dorjey kept pushing us and we couldn't hide our emotions when we reached the top. Thank you Ju-Leh Adventure!"
8,Ju_Leh_Adventure,lezhal2016,5.0 of 5 bubbles,Jul 2019,The best trekking company,"I can not speak highly enough of this company.My husband and I found them on the website ,liked their web site and sent a rough itinary to them.Very quickly we sorted out two treks ,a cultural three day trip,tickets for Hemis festival, hotels homestays car and driver. It was amazing from pick at the airport to departure 4 weeks later.Communication is excellent ,the Leh team brilliant.This is a very professional but personalised service.Our second trek had to be cancelled due to snow on the pass,but a refund was available immediately but we built in another trek instead .Both treks were wonderful,the guides the best ever and I speak as some one who treks in the Himalayas every year so know a bit about trekking companies.. We had a wonderful experience with them and would recommend them to ant one."
9,Ju_Leh_Adventure,Jaydeep,5.0 of 5 bubbles,Aug 2019,Customised itinerary in Ladakh,"I had heard a lot about Leh Ladakh from my friends and I wanted to visit this place with my family. My friend recommended Ju-Leh Adventure with whom they had booked a trek and tour last year. I got in touch with Stanzin and asked him to prepare a customised itinerary keeping the age of my kids, who are 7 and 9, in mind. I was very pleased with their itinerary and the guide was very kind and considerate. Stanzin ensured that we get first-hand experience of Ladakhi culture by organising our stay in a homestay in a village in Leh. The kids loved their stay in Leh, and they want to go back again. I absolutely recommend Ju-Leh Adventure to those who are planning to visit Leh."
0,Ju_Leh_Adventure,vikas,5.0 of 5 bubbles,Sep 2019,Zingchen to Chilling trek,"This was my first trekking experience with Ju-Leh Adventure and I had a blast. Communication was very easy and clear from day one, and the reception in Leh was very warm. The guide Tashi and porter Lobzang were excellent and made me feel safe throughout the whole trek. I will definitely go with Ju-Leh again."
1,Ju_Leh_Adventure,Marcin G,5.0 of 5 bubbles,Aug 2019,Fantastic Experience,"Stanzin and his team were brilliant. We had a fantastic time hiking in the Markha valley, the mountains are amazing, and the villages we stayed in along the trail are fascinating. Our guide, Rinchen, was the best guide we could have possibly had. He was always very kind, funny and helpful! He could explained us many things about trekking, mountains and Ladakhi lifestyle.Nothing but positive things to say, had an amazing time. A company that we are more than happy to recommend."
2,Ju_Leh_Adventure,karo,5.0 of 5 bubbles,Jul 2019,Stok Kangri,"We did a trek to Stok Kangri peak during 6 days. There was still a lot of snow and the final climb to the summit at 6150 meters was very tough. I could not reach the top but one of my friends did with the help of our guide Stanzin. Stanzin was really great, very professional and we always felt very safe with him. Overall, the trek was very well organized and the staff was very friendly. A special note for the cook who really impressed us. We all really enjoyed our time in the mountain."
3,Ju_Leh_Adventure,Paolo & Daria,5.0 of 5 bubbles,Aug 2019,Beautiful trek and tours,2 amazing weeks in Ladakh thanks to Ju-Leh. Very good communication through emails before the trip. Motup is a safe and friendly driver and Rinchen is a great and knowledgeable guide with whom we learnt a lot about Ladakh and the Ladakhis. Thanks to all.
4,Ju_Leh_Adventure,Peter,5.0 of 5 bubbles,Sep 2019,Trek from Phyang to Hunder (Nubra valley),"My friends and I (group of 5) booked a trek with Ju-Leh in September. We did a 2 day trek via Stok La pass (Hemis National Park) followed by a 5 day trek from Phyang to Hunder. Finallym we visited the Nubra valley and Pangong lake by car before returning back to Leh.Everything was very well organized. Guide (Tashi), assistant, cook, horseman, really a great team. Camping equipment provided were excellent and the food during the trek was amazing.Stanzin and the staff in office are also very friendly and helpful.Ju-Leh is a great agency which I strongly recommend."
5,Ju_Leh_Adventure,Daphany C,5.0 of 5 bubbles,Jul 2019,Markha Valley Trek and Pangong Lake Tour,"We did the Markha Valley trek and Pangong Lake tour with Ju-Leh Adventure. Dawa was very helpful and kind to answer all my question before I book the tour. They replied my email very fast when my flight was delay one day and managed to pick us up at airport the next day. Our trek are well organized. We are group of 4 female which walk very slow, our guide Tashi was very patient and caring. He didn't rush us and make sure we all safe and finish the trek. Is very safe travel to Ladakh and the scenery was amazing."
6,Ju_Leh_Adventure,Sheela,5.0 of 5 bubbles,Jul 2019,Fun time in Ladakh!,"It was an amazing trip with amazing people. The whole team made us feel home and our drivers took us to the best photo spots and also helped us interact with local people. Special shout out to Dorjey and Motup and we are already planning to come again soon, this time we will try a short trek."
7,Ju_Leh_Adventure,Siti,5.0 of 5 bubbles,Aug 2019,Trek and cultural tours in Ladakh,Dawa arranged a nice personalized package for our family of 4. We did a short trek in the Sham valley and visited different parts of the region with a local guide.
8,Ju_Leh_Adventure,Simona,5.0 of 5 bubbles,Aug 2019,Fantastic Stok Kangri climb,"I have spent 3 weeks in Ladakh. I joined a group of 6 others for the Stok Kangri climb.Our guide Dorjee safely got us to the top and it was great getting to know him and his team over the 6 days trek. We would have not been successful without their support, kindness and service.Thank you everyone!"
9,Ju_Leh_Adventure,melissa,5.0 of 5 bubbles,Aug 2019,Beautiful trek and great team,"We did the Markha trek during 7 days with Ju-Leh. Beautiful landscapes, nice villages, lovely time. The guide and the team were awesome."
0,Ju_Leh_Adventure,Rachel,5.0 of 5 bubbles,Aug 2019,Awesome trek and experience,"My friends and I had a great experience with Ju-Leh Adventure. We booked Markha trek with them and for several months, Dawa responded promptly and in detail to all our questions regarding the trip. Our guide Tashi was very professional and went beyond extra-ordinary service and everyday. He was also patient, caring, funny, respectful and very helpful. We recommend to anyone who visits Ladakh."
1,Ju_Leh_Adventure,Sarah G,5.0 of 5 bubbles,Aug 2019,Markha Valley Trek,"A wonderful team at Ju Leh from start to finish.  The office team were extremely prompt and helpful in sorting our trip and all my MANY  questions/issues.  Nothing was ever too much trouble and I always had my response within just an hour or so.On the ground, it was easy to find their office and to settle the final balance of payment.* Just a word of warning though , cashpoints in Leh have a habit of being out of cash!!!Our trekking crew, Sonam the guide, Pemba the cook and his 2 assistants, Nima and Rigsun were all FANTASTIC - super helpful; super smiley; nothing was ever too much trouble and they fed us like kings.We took the camping option as opposed to the teahouses and really felt like this was a great choice.  The tents were good quality and withstood some really quite heavy rain :-)Loved that Sonam entered into the spirit of all our card/dice games!!!  Listen out for shouts of ""YATZEE"" if you are up in the Markha Valley :-)A BRILLIANT TRIP - WELL SOME AND THANK YOU JU-LEH"
2,Ju_Leh_Adventure,Sudheesh K,5.0 of 5 bubbles,Jul 2019,Highly recommended trekking agency for Ladakh,"Last month when I booked a ten-day long tour and trek with Ju-Leh Adventure, I was not sure how my stay in Ladakh would be. But on my arrival at the airport, Stanzin, the owner of the agency, put my doubts aside and beautifully explained about my tour and trek. My friends and I were impressed with their arrangement. The guide, cook and assistants they sent for the Rumtse-Tsomoriri were very professional and took good care of me and my friends. The Tsomoriri Lake was beautiful and made our journey to Ladakh worthwhile. I recommend the agency others who want to do tour or treks in Ladakh. Highly recommended!"
3,Ju_Leh_Adventure,Krishan,5.0 of 5 bubbles,Aug 2019,Lamayuru to Hemis trek,"Just got back from the trek, we had a fantastic time with the whole crew of Ju-Leh Adventure. My friends and I did 10 days Lamayuru to Hemis trek, the scenery is excellent with a beautiful vista of mountains. Our guide Stanzin is very competent, friendly and genuinely cares about his clients. Ram, the chef prepared delicious food and he even baked cake for us in the tent. Kudos to all Ju-Leh staff. We will definitely use their service again."
4,Ju_Leh_Adventure,RoseMendoza87,5.0 of 5 bubbles,Jul 2019,hemis to Tso Moriri,"We di the trek from Hemis to tso Moriri lake in 12 days. Beautiful landscapes, especially between Tso Kar and Tso Moriri. Guide, assistant, cook, horseman, they were all very nice and professional and took care of everything single detail. Memorable trek, highly recomended."
5,Ju_Leh_Adventure,drf3217,4.0 of 5 bubbles,Jul 2019,sham vallley hike,"organized everything from airport pickup to hike.  two guides were great, good energy, patient with group, including kids, would do whatever we wanted, and were local so had good rapport with people in villages.   only complaint was outsourcing of rafting part, and lack of accurate information given on river to be rafted, company we would be with"
6,Ju_Leh_Adventure,klaserson,5.0 of 5 bubbles,Jul 2019 • Family,Sham valley trek,"Many thanks to Ju-Leh adventure for an excellent trek, very helpful and knowledgeable guides, wonderful home stays with delicious food, great visits and to the monasteries and lots of learning about Buddhism. We loved the guides and the trek was beautiful and not too hard- good for families. Thank you again for excellent planning and reliable services! We will come back again!!!"
7,Ju_Leh_Adventure,jfoitvfs,5.0 of 5 bubbles,Jul 2019 • Solo,Great trek from Rumtse to Tso Moriri with nice group and professional team,"Another wonderful trek with Ju-Leh Adventure. This time I came alone so I joined a group for the trek from Rumtse to Two Moriri. Organization was excellent, great guide Tashi and the food was amazing. The group was composed of people from various countries (Europe, Canada, Asia) and we all had a lot of fun. Thanks to the whole team for this wonderful experience. I'll be back again 😀"
8,Ju_Leh_Adventure,Indy G,5.0 of 5 bubbles,Jul 2019 • Solo,6 day Stok Kangri climb,"I had an excellent experience with Ju Leh Adventure.Given I was travelling alone, I joined a fixed departure climb of Stok Kangri.After hearing and witnessing two or three horror stories involving negligence from another operator occurring in the very days leading up to and during my climb, I was so relieved to find that Ju Leh Adventure and our guide Dorjey were extremely professional and knowledgeable.Dorjey provided us with and gave us demonstrations and training on all the equipment we would be using before our summit attempt, which made it a very safe and rewarding experience once we reached the top. The food was amazing throughout - hats off to our cook Sudeep. Our assistant guide Zeldan was an absolute champion who was tireless in making us as comfortable as possible, including accompanying us on the summit night.I would highly recommend Ju Leh Adventure if you are looking to do some trekking around Leh. "
9,Ju_Leh_Adventure,Gi B,5.0 of 5 bubbles,Jul 2019 • Friends,Professional team delivering a great Markha valley trek,"Great trek. We did the Markha for 8 days with a group of 7. Excellent guide, excellent team. The food was probably a bit too good, some of us hoped to lose some weight but alas... We chose J-L based on the quality of the website and the promptness of responses to info and we were not disappointed!"
0,Ju_Leh_Adventure,miyoen,5.0 of 5 bubbles,Jun 2019 • Friends,Super well organized trek!!!,"Our trek with Ju-Leh Adventure was amazing and super well organized. Guide was knowledgeable and funny, assistants were friendly and helpful and the cook prepared such wonderful meals! I would have never expected to eat such good food on a trek... better than in a restaurant!!! Do yourself a favour and book with this agency!"
1,Ju_Leh_Adventure,thanhtinh,5.0 of 5 bubbles,Jun 2019 • Friends,Markha valley trek,I booked Markha valley trek with Ju-Leh Advevnture. I was not sure how it would go because I have never done trekking before in high altitude. The owner Stanzin prepared an itinerary which was perfect for me and my friends. Instead of normal six days we asked them to make it seven days so that we could explore the villages on the way as well. I had a lovely time. The guide was very professional and the homestay experience was amazing. I would recommend Ju-Leh Adventure to everyone. Thank you Stanzin and team for a wonderful experience
2,Ju_Leh_Adventure,Megan,5.0 of 5 bubbles,May 2019 • Couples,"Excellent, local-owned company that makes visiting Ladakh easy","We had been looking to visit Ladakh for a long time. Ju-Leh made this easy - they worked with us to create a personal itinerary that allowed time for cultural visits, sight seeing, and trekking. We really appreciated their staff during the visit, especially our driver Dorjay & Stanzin. We had to make some adjustments to our itinerary, through no fault of Ju-Leh, and they were very helpful and kind. If you're looking for a locally owned, responsible, quick-to-respond company, I would highly recommend Ju-Leh!"
3,Ju_Leh_Adventure,Ranjit,5.0 of 5 bubbles,May 2019 • Friends,Sham trek,We went on a short trek to Sham valley with our Ladakhi guide Nurbo who went extra mile to make our trip fun and memorable. The hosts at homestays were very friendly and we made momos with one of the host families. Thank you Nurbo and Ju-Leh team for organising this trek!
4,Ju_Leh_Adventure,Durmeh,5.0 of 5 bubbles,Apr 2019 • Friends,best trip in Ladak,Thank you Ju-Leh for organising such a fantastic trip! Dorjey is an excellent driver and he helped us to speak with locals and helped us to look rooms during the tour to Nubra and Pangong.
5,Ju_Leh_Adventure,Jean-François,5.0 of 5 bubbles,May 2019 • Friends,Excellent time in Ladakh thanks to Ju-Leh,"We had an excellent time in Ladakh thanks to Ju-Leh Adventure who organized a wonderful programme for us with a short trek in the Sham valley and tours in Nubra valley and Tso Moriri lake. Tashi, our guide, was with us all the time and he gave us many interesting explanations.Jean-François and Claire"
6,Ju_Leh_Adventure,hazel,5.0 of 5 bubbles,Apr 2019 • Couples,Reliable travel agency in Ladakh with super friendly staff,"We were in Ladakh in April, from beginning to eng it was pefect. The team was great and driver very nice. We had a wonderful time, a bid thank you to all, we will be back!"
7,Ju_Leh_Adventure,AndyK,5.0 of 5 bubbles,Apr 2019 • Friends,Amazing trip,"Excellent services arranged by Stanzin and his crew during our trip in Ladakh. After visiting Leh and the Indus valley during acclimatisation, we embarked on a wonderful trek in the scenic Sham valley. We are grateful to Ju-Leh Adventure for this wonderful experience."
8,Ju_Leh_Adventure,Moog,5.0 of 5 bubbles,Oct 2018 • Friends,Final Markha Valley trek of the season FANTASTIC!,"In October 2018, a group of 7 of us completed a 5 day trek in the Markha Valley with guides Rigzin Tamchos and Dorjay. The whole experience was amazing; the scenery, the guides, food and the support from Ju Leh Adventures from the beginning to the end of our trip. On the last day before the crossing of the Kongmaru La pass, there was a snow storm, meaning that our ponies could not make the crossing over the pass with our belongings. Our guides carried the extra weight themselves at high altitude. Our heroes! Many people have outlined what to expect on this trek, so I won't go into details, however if there are any vertigo sufferers out there (I have horrible fear of high narrow paths and edges), please note that this trek is suitable, as there are no vertiginous spots. The whole thing is through a river valley. The only time I was a bit affected by vertigo was on the last day on the way down the pass on the paths towards the end of the trek. We weren't on a high ledge, it's just that the paths were narrow, and due to there having been a snow storm the day before, they were icy. Our guides and my group mates were very supportive and I really didn't have any problems at all. This was an amazing trip and I would certainly recommend it."
9,Ju_Leh_Adventure,Ildi Scheer,5.0 of 5 bubbles,Oct 2018 • Couples,"4 day trek, at the beginning of October","We spend our honeymoon in India. At the first week we stayed in Ladakh region. We like trekking, so we wanted to take part in an organized trekking. We found Ju-Leh Adventure on tripadvisor, and we arranged the trek via e-mail. It was a four day trek in the Hemis National Park from Chilling to Stok with two high altitude passes. It was a very nice trip, the organization was excellent, the guides (Rigzin Tamchos, and Rigzin) were friendly, helpful and well qualified. We enjoyed the whole tour. We hope we'll participate another Juh-Leh Adventure trek :)"
0,Ju_Leh_Adventure,arpan nayak,5.0 of 5 bubbles,Sep 2018 • Couples,Amazing trip and brilliant guide,The trip was well organized with absolutely amazing views. Our guide Dorjey was nice and very helpful. He is very knowledgeable about nature and history and made the trip very interesting for us. Nubra valley and tsomoriri lake in Changthang is very beautiful. i will definitely recommend this company and Dorjey as a guide.
1,Ju_Leh_Adventure,niek1978,4.0 of 5 bubbles,Jul 2018 • Couples,Multiple trips,Ju-leh Adventures organized multiple trips for us in July 2018. They organized a trekking and a side trip. Everything went well.GreetingsNiek and Evelien.The Netherlands.
2,Ju_Leh_Adventure,Andrea Donadi,5.0 of 5 bubbles,Oct 2018 • Family,Incredible Ladakh!!!,"Thank you to Ju-Leh Adventure for the incredible trip in Ladakh!!! Thank you all for your kindness, best wishes and see you another time!!!"
3,Ju_Leh_Adventure,Christa Schmidt,5.0 of 5 bubbles,Aug 2018 • Solo,Join a group for Stok Kangri expedition,"I joined a group of 9 people from various countries for a Stok Kangri expedition last summer. Ju-Leh Adventure is very professional and all was really well planned. Stanzin our guide was really great, he has so much knowledge about the mountains and made us feel safe. Assistants also really helped to make the expedition a great experience and the meals prepared by the cook were excellent. Overall really happy with the services from Ju-Leh Adventure. If you are a solo traveller going to Ladakh, check out their fixed departure treks."
4,Ju_Leh_Adventure,Иван П,5.0 of 5 bubbles,Oct 2018 • Friends,Mountain biking: Sham valley - Markha valley - Tso Moriri,"The first click on Ju-Leh Adventure website, showed me that these are the exact travel agency and team in Ladakh. With Stanzin we've been able to create a truly exciting custom mountain biking program that we've done this autumn. Despite the unexpected bad weather, the Ju-Leh adventure team showed true professionalism, honesty and versatility, and we managed to get the most out of our wheels, leaving traces on some of the most incredible singletracks in Ladakh.Here is the place to distinguish our guide - Dorjee, who showed a lot of spirit, knowledge and temperament. Besides the extraordinary knowledge of the mountain, he revealed and showed us the rich traditions and lifestyle of Ladakhi people. Respect, Dorjee! We already know where we can find and try the best chang!""Ju-Leh adventure"" thank you for the incredible adventure! We will come back again!"
5,Ju_Leh_Adventure,Matthijs Silvis,5.0 of 5 bubbles,Oct 2018 • Friends,"Zanskar trek, perfect organisation","Ju-Leh Adventure is a very reliable agency, great experience with them. Staff is very knowledgeable and friendly. If your looking for a company to organise your trek in Ladakh look no further."
6,Ju_Leh_Adventure,cuongbui1979,5.0 of 5 bubbles,Oct 2018 • Friends,The best choice of travel agent in Ladakh,"There are so many travel agents in Leh that it can be confusing. We decided to go with Ju-Leh Adventure and it was the best choice for sure!We had contact with Stanzin approximately 4 months before arriving in Ladakh, we explained our project to him and he gave us the best advice and the best options so that the trip could cover all the things we wanted to see.Stanzin is a great person, really taking care of his customers, understanding and flexible. He came to meet us at the airport on the first day and again at our hotel in Leh at the end of the trip.He also has a great team working with him. Our driver was named Dorjey and we spent 5 days with him exploring the most amazing places of Ladakh. We also went for trekking during 3 days with Rinchen and this was a great experience. Crossing the Ganda La pass was really challenging for some of us but we will never forget emotion when reaching the top of the pass. We would have never done that without Rinchen's support and we can't thank him enough for that.Thank you to Ju-Leh Adventure for making a dream come true!"
7,Ju_Leh_Adventure,Traveler39677073193,5.0 of 5 bubbles,Oct 2018 • Family,"Ju Leh, the best choice for Ladakh trip","I travelled to Ladakh with my family (5 people). I contacted Ju Leh more than 6 months in advance and Stanzin was very helpful and responsive, giving good advice to plan the best circuit. He also suggested to include a small trek (which we didn't think about initially because we are not very sporty) and this was an excellent idea too.Once in Ladakh, the staff was very nice and caring. Driver Motup was friendly and always safe on the road. We also enjoyed very much Namgail's company during the trek and the visit to Lamayuru. It was clearly the best choice to book our trip with Ju Leh. Thank you all!"
8,Ju_Leh_Adventure,Tom D,5.0 of 5 bubbles,Aug 2018 • Solo,Fantastic Trek with great guides,"Really great experience, did a 6 day trek in the Markha Valley. The views were spectacular and our guides, Tashi from Wanla village, Tseang Thinly and Tsewang Rabsal, were informative, supportive and fun. I would highly recommend this tour company, and I'm looking forward to the day I return there!"
9,Ju_Leh_Adventure,Mateusz G,5.0 of 5 bubbles,Aug 2018 • Friends,I can only reccomend this agency,"We had organized a trip with Ju-Leh Adventure in August 2018. They are flexible and responsive. We have organized the trip from Poland and the contact with the agency was flawless and quick. Any problem encountered was solved fast.Our guide - Dorjay - was super professional, certified mountain guide and we had lots of fun with him!It is very good choice"
0,Ju_Leh_Adventure,R Sreenivasan,5.0 of 5 bubbles,Sep 2018 • Friends,Markha Valley trek,"Excellent experience, we had a guide called Tashi Namgyal, very profession and caring took care of everything."
1,Ju_Leh_Adventure,Jonas V,5.0 of 5 bubbles,Oct 2018 • Couples,Beautiful and well organized,"We booked with Ju-Leh Adventure online before we went to Leh and got a custom itinerary for 8 days. Everything was very well communicated to us in advance, with a very detailed planning. Upon arrival in Leh Ju-Leh took good care of us, we could immediately tell we were in good and experienced hands. After a 2 day (much needed) acclimatization period, we went on a 5 day trek to Markha valley. Transport was well arranged with friendly drivers to drop us off and pick us back up at the beginning and the end of the trek. During the trek we were lucky enough to have Nawang as our guide, a local Ladakhi with many years of experience. He lead us through the beautiful Markha valley along the Zanskar river. He explained us a lot of about Ladakhi culture, and the region in general. In the evenings we stayed at home-stays in little villages where Nawang cooked us delicious local dinners. In the end the trip was everything we hoped it would be. The only thing we underestimated a bit was the high altitude. Good to take the time to acclimate well, and buy some medicine for the first 1-2 days."
2,Ju_Leh_Adventure,wrightstevenmmm,5.0 of 5 bubbles,Oct 2018 • Family,Wonderful trip,We had a lovely stay in Ladakh. Ju-Leh Adventure team was professional and took care all the details of our visits.This is the agency if you are looking for a smooth travel in the Himalayas.
