,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
5,Confluence_of_the_Indus_and_Zanskar_Rivers,Narasimman VC,4.0 of 5 bubbles,May 2022,Sangam of Indus & Zanskar River view is really amazing.,The two colors in the same river is really mesmerizing to see. The Indus & Zanzkar rivers have their own colors and flowing in a steady calm cool weather is mind blowing.!
6,Confluence_of_the_Indus_and_Zanskar_Rivers,LordAdvisor,5.0 of 5 bubbles,Apr 2022,True confluence (sangam),"Amazing place to visit. You can enjoy the confluence from the top of the road to the sangam point more than while you are the bank of the river. While at the river, try to do rafting if you are the adventurous kind."
7,Confluence_of_the_Indus_and_Zanskar_Rivers,Satish B,4.0 of 5 bubbles,Apr 2022,Good for a quick stopover,We just stopped here for a few photos. Would be a good place for those interested in rafting as there are shacks which help in that right at the banks
8,Confluence_of_the_Indus_and_Zanskar_Rivers,Utpala,5.0 of 5 bubbles,Apr 2022,Emerald blue waters of Indus and Zanskar,Unforgettable experience of viewing the confluence of Zanskar river and Indus river. The emerald blue waters and surrounding mountains make this place extremely scenic. Not to be missed!
9,Confluence_of_the_Indus_and_Zanskar_Rivers,JayuVasu,5.0 of 5 bubbles,Apr 2022,Beauty,Short of words - Two rivers flow down easily and the travel to this is great.  Dont miss this.  Take your camera with you 
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Raul Raj,5.0 of 5 bubbles,Aug 2021,Beautiful location,Beautiful location specially in winters when the tourists have not littered the place with garbage. Believe in Clean India please.
1,Confluence_of_the_Indus_and_Zanskar_Rivers,Sheetal Kale,5.0 of 5 bubbles,Sep 2021,Treat your eyes...,It can be watched while you are on way to Kargil from Let...serene. It changes its colour. you must watch it once in your lifetime...nature at its best :-)
2,Confluence_of_the_Indus_and_Zanskar_Rivers,Tannu D,5.0 of 5 bubbles,Oct 2021,awesome,"With lofty snow-capped mountains, rugged terrains and deep valleys, this union territory in the Trans-Himalayan region of India is one of the highest and most picturesque destinations in the country. While there are so many fascinating spots in this region that can catch the eye of the wanderlust, the river confluence of Zanskar and Indus is nothing short of a glimpse of heaven.The green-tinged Indus river originates in the Tibetan Plateau near the Manasarovar range, whereas the shiny blue Zanskar has its source in the Zanskar valley. Both the rivers kiss each other near the scenic Nimmu valley, that falls between Leh and Kargil.  The rivers are clearly distinguished by their colours and the confluence can be best viewed during the spring-summer months, from March to May."
3,Confluence_of_the_Indus_and_Zanskar_Rivers,Adarsh Venkatesh,5.0 of 5 bubbles,Aug 2021,Absolutely brilliant...,"This place is about an hour's drive away from Leh on the Leh-Srinagar highway - NH1. The fast flowing Zanskar meets the slow, meandering Sindhu at what is locally know as the ""Sangam Point"". Rafting options are available from here, which is the world's highest rafting point. Cannot get into the water, too dangerous. There is a small restaurant at this point - only Maggi was available when we visited.There are many attractions on the way to this place - The Hall of Fame museum, The Magnetic Hill, and a couple of other view points. Worth spending a couple of hours."
4,Confluence_of_the_Indus_and_Zanskar_Rivers,saurabh2591,5.0 of 5 bubbles,Sep 2021,So Beautiful,when i came here.. i just kept looking at this beautiful view for few minutes.. yes.. its that beautiful.. the view from the road above this Sangam is magical..
5,Confluence_of_the_Indus_and_Zanskar_Rivers,Sid,5.0 of 5 bubbles,Sep 2021,stunning,"we rode on a bike from leh until here , this place is on the kargil highway and the road is absolutely spectacular. this sangam point is so distinct and beautiful. you can sit by the bench and watch this miracle of nature . there is. a cafe there and we also witnessed rafters end their rides here.  try to head there by Bike if possible (stop at the gurudwara as well )"
6,Confluence_of_the_Indus_and_Zanskar_Rivers,tejasparekh3,4.0 of 5 bubbles,Sep 2021,must see colours,the confluence is quite amazing. it is easily viewed from the main highway. the colours of both rivers are different and they change in the course of the year. actually the Indus seems to brake and flow in reverse as the Zanskar flow overtakes it
7,Confluence_of_the_Indus_and_Zanskar_Rivers,Abhimanyu,3.0 of 5 bubbles,Sep 2021,OK Place to Visit !!,"Place is on Leh-Kargil highway about 40kms from Leh. Afternoons can be very hot, get touristy with lots of cars and people at same time, eating options are not that good, avoid using washrooms to save your life. If weather is soothing, you can spent some time there sitting by the river. Rafting is a major attraction here, sometimes the queue is long and you might need to wait 1 hour as well."
8,Confluence_of_the_Indus_and_Zanskar_Rivers,dratultyagi,5.0 of 5 bubbles,Aug 2021,Amazingly beautiful place to visit,What a beautiful place to visit it's completely different than other confluences around the world due to surroundings and Rafting is another attraction there. It was worth visiting and visited second time there.
9,Confluence_of_the_Indus_and_Zanskar_Rivers,jonny69in,4.0 of 5 bubbles,Aug 2021 • Couples,Beautiful,"Since this is one of the first activities after reaching Leh,  the journey is beautiful and surreal. The tide takes you a bit away from the town where you can checkout the vast expanse of land."
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Rahul D,3.0 of 5 bubbles,Aug 2021 • Couples,Confluence of zanskar and Indus,Beautiful place.. rafting options also available. Some good cafes can add more beauty and Comfort to the place .The drive to confluence is also beautiful.
1,Confluence_of_the_Indus_and_Zanskar_Rivers,Saurabh,5.0 of 5 bubbles,Jul 2021,Great Colorful confluence point,Great view and picture perfect location with confluence of Indus river- Green in color and Zanskar river -greyish color and awesome background of Leh mountains. Here people also come for river rafting. Awesome place to have quick coffee.
2,Confluence_of_the_Indus_and_Zanskar_Rivers,Shardul,4.0 of 5 bubbles,Jul 2021,Nice and quiet place,This place is beautiful and nice place to hangout to relax. The water level was very low when we visited but it was still beautiful. There's a lot of parking available. They had river rafting at this place but we avoided the activity to maintain social distancing.
3,Confluence_of_the_Indus_and_Zanskar_Rivers,Shyam Prasad,5.0 of 5 bubbles,Apr 2021 • Friends,Surreal and peaceful,"This is a must visit spot on your Ladakh sojourn - but only if it’s not buzzing with tourists. We were thankful to be by the river banks when it was near empty. If you wish to get the view you see in images, make sure to stop on your way down to the point. The view from the top is better, and feels more surreal. But being at the confluence point has a magic associated with getting to dip toes in the waters. The pictures do not lie about the striking contrast in colours between the two rivers - they really look magnificent together. "
4,Confluence_of_the_Indus_and_Zanskar_Rivers,Benjamin,5.0 of 5 bubbles,Jan 2021 • Solo,Personal trip,"This is just an amazing place, excellent spot for photograph. Less crowded during the winter.Specially during the sunset just amazing !"
5,Confluence_of_the_Indus_and_Zanskar_Rivers,Let's Go Sightseeing,5.0 of 5 bubbles,Oct 2019,Breathtaking!,"I had always heard about the different colors of rivers, & how, at the confluence, one can notice the distinction. But it came alive for me only at the confluence of the Indus & Zanskar rivers. The Indus is of a muddy brown color while Zanskar is a slaty grey.The confluence is calm, despite the fact that Zanskar is a river that has rapids. You can try river-rafting too. In winter, it is known for its Chadar trek, i.e., trek on the frozen river. The view on the way to the confluence is impressive too. Must must see!"
6,Confluence_of_the_Indus_and_Zanskar_Rivers,Shivi G,5.0 of 5 bubbles,Sep 2019,One of the best bike trips of my life,"The Confluence – Indus & Zanskar - At times, at the Sangam, the Indus River can be seen as shiny blue while the Zanskar river is dirty green. In the summer season, Zanskar is swollen and rapid, while Indus is comparatively calmer. In the winters, it is quite the opposite. Zanskar slows down, its flow is light and is completely frozen at a lot of places, enabling the legendary Chadar Trek. While Indus flows fast, with ice floating on it. Be it the summer or the winter season, the confluence of these two magnificent rivers is not a sight to be missed when you are in Ladakh. It is a remarkable depiction of nature’s subtle magical nuances. ⠀"
7,Confluence_of_the_Indus_and_Zanskar_Rivers,VijayItIs,5.0 of 5 bubbles,Jun 2019,Nature at its best,You have to see it to believe it. The confluence of the Indus and Zanskar river is nothing but natures miracle. What stands out is that the water in these rivers are two different shades and is sight when they merge. It is also a great location for rafting.
8,Confluence_of_the_Indus_and_Zanskar_Rivers,K B,3.0 of 5 bubbles,Feb 2020,Nice place to stop for the view,"Traveling along the highway, this is a really pretty view.  The waters of the 2 rivers are different colors.  The mountains behind are lovely.  I wouldn't go out of my way to come here but certainly worth a stop if you are passing by."
9,Confluence_of_the_Indus_and_Zanskar_Rivers,Carrie W,5.0 of 5 bubbles,Feb 2020,Beautiful,"I was lucky enough to see the confluence fully frozen, but before the frozen trek of the Zanskar began."
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Manasa,5.0 of 5 bubbles,May 2019 • Couples,Mesmerizing and beautiful ,"One of nature’s finest creation to be looked at and be amazed. Nestled between gigantic barren mountains, the two rivers, Indus and Zanskar find themselves to be united at this point. The shadow of the mountains and the colours of sky paint a confluence of pictures on the water surface. The water body is simply mesmerizing. It is a great spot to do river rafting as the current seems to be very tame. There is a river rafting company near the confluence and a small cafe to eat something. "
1,Confluence_of_the_Indus_and_Zanskar_Rivers,Shelly M,5.0 of 5 bubbles,Feb 2020 • Solo,Beautiful,"Really worth visiting - a stunningly beautiful view! It's on the way to several other places including Likir monastery, Alchi monastery and the villages up towards Sumda Chung. So it's best to visit some of those, and take this in along the way. Just make sure to stop for a photo or two!"
2,Confluence_of_the_Indus_and_Zanskar_Rivers,Ruchi T,5.0 of 5 bubbles,Feb 2020 • Friends,Take a pause here,It's almost like a painting  two rivers merging. You can trek here too. Must visit on your Ladhak trip
3,Confluence_of_the_Indus_and_Zanskar_Rivers,Kusum Goyal,4.0 of 5 bubbles,Apr 2019,Sangam,This is a wonderful place where 2 rivers meet each other and further flows down to pakistan region. Color of botht he rivers is different
4,Confluence_of_the_Indus_and_Zanskar_Rivers,Karishma Tanna,5.0 of 5 bubbles,Jun 2019,Sangam in Leh,This place looks so beautiful from up the hill and you can snap some really great photos here. The flow of water is very fast so I would recommend keeping an eye on the kids. Also there a few snacks here if you want to grab a quick bite on your way back to Leh. One of the rivers actually comes from Pakistan.
5,Confluence_of_the_Indus_and_Zanskar_Rivers,Vishu M,5.0 of 5 bubbles,May 2019,Simply magnificent,"Driving your own or in group, must stop place for witnessing the beauty of nature, as rest of the others reviewed, i would simple tell you to stop, breath & spend some time. Enjoy the hair pin bends while driving, roads are very smooth & people speed up as well, So be carefull & drive safe Cheers"
6,Confluence_of_the_Indus_and_Zanskar_Rivers,rajkumar.r,5.0 of 5 bubbles,Sep 2019,Magnificent Merger Of The Rivers,It is the place where the two rivers of Indus and Zanskar merge. It is approximately around 35 kms from Leh in the Srinagar Highway. If you are travelling from Srinagar means you can visit it before reaching Leh. Both the rivers are in different colours. So the merger looks beautiful. You can view it from the highway itself or a road goes down upto the merger point from the highway. There is a Cafeteria at the point and also they conduct river rafting . They charged us around Rs.1900/- for 16 kms rafting. A must visit place while you are in Leh.
7,Confluence_of_the_Indus_and_Zanskar_Rivers,jdgupta,5.0 of 5 bubbles,Oct 2019,sangam valley- the confluence of Indus and Zanskar rivers,One can go to the confluence point of the Indus and Zanskar rivers on a day trip visiting all the sightseeing points in and around Leh. The most amazing pat of this confluence is the two distinctive shades of blue converging together.The views are best seen as you travel to this point from Leh on the NH1. This is suppose to be one of the highest altitude river rafting points. So if you are visiting during the month of june july you can give it a shot. There is also a small canteen near the entrance. One can enjoy the marvelous views sitting near the stairs that lead down to the sangam point while sipping your hot coffee. 
8,Confluence_of_the_Indus_and_Zanskar_Rivers,Savvy Fernweh,4.0 of 5 bubbles,Jun 2019,Very popular and very interesting,"This place is also calld Sangam point which is in Shyam valley where the Indus River meets the Zanskar river. In fact, the bluish green color of Indus river and muddy water of Zanskar river are distinctly visible most of the time.  One can get the best view while driving through NH1 overlooking the Sangam point. This is a popular tourist place in Leh and mostly quite crowded also.The interesting part being that, in the Zanskar river you can do rafting during summer time and the same river freezes into a thick ice sheet named as Chadar in winter. So, the famous Chadar trek is done on Zanskar river only. Well, we didn’t do rafting here as we have done rafting multiple times in Hrishikesh. But we will come back for the Chadar trek in winter. (prices)"
9,Confluence_of_the_Indus_and_Zanskar_Rivers,sandeep k,5.0 of 5 bubbles,Apr 2019 • Friends,Long and fresh looking ,This river is soo clean and very attractive many visitors are visited from many places . It's very long and fresh water .
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Nisha singh,5.0 of 5 bubbles,Jul 2019 • Family,Just memorising ,You can see two different colors of river. Zanskar and Indus  two river name. You can do Rafting. Most amazing our army. A big salute to Indian army. 
1,Confluence_of_the_Indus_and_Zanskar_Rivers,Siddharth Verma,5.0 of 5 bubbles,Jul 2019,"The most beautiful place in Leh, must go","One of the most beautiful places to visit on your trip to Leh. This place is a bit far from the city but very enjoyable. You will find some amazing roads and photogenic places. the magnetic hill is also on the same way. This place is basically a point where two rivers meet. There are some activities too like rafting, which you can opt for. There is a small cafe too for you to grab tea/ coffee or quick bites. Do stay here and witness the sunset, it is amazing."
2,Confluence_of_the_Indus_and_Zanskar_Rivers,dhavalf21,5.0 of 5 bubbles,Aug 2019 • Friends,The Rafting Thrill- Zanskar,"Zanskar river rafting is the world’s highest river rafting point offering a breathtaking view towards a valley meeting at the Sangam point merging with Indus River a confluence point where the two colours of the rivers with a clear demarcation seen and combining into one ... the rafting experience offered here is 32 km , 16 km and 8 km strech ... for beginners and adventurous travellers 16KM strech is Ideal with good 3-5 rapids on the stretch and the route of approx 3-4 good hours spent with the rafting gear on the boat with a safety kayak always following (knowing to swim is not mandatory) and is safe for all those who really are keen to have the enthralling experience.. make videos on GoPro and many memories ... jump in the super cold but calm water to get over the fear (u r tied by a safety rope of course and pulled back on the boat when done), which is usually within the last 3-4 km of the end (sangam) point. After which you are COLD 🥶 and a HOT Maggi (meri mountain rafting wali Maggi) as well call it.. is a bliss. A must do activity in Ladakh mountains adding memories and stories to take back."
3,Confluence_of_the_Indus_and_Zanskar_Rivers,Biva Ekka,5.0 of 5 bubbles,Nov 2018 • Family,River rafting in Sanskar river,"It was the most awaited and thrilling experience of the day. Eagerly waiting to see the deep aqua green india river waters mixing with the white waters of zanskar river, both desperately trying to maintain their identity yet happy to mingle and becomes mighty river before  flowing to Pakistan.The scene is so beautiful, both rivers flowing within deep steep valleys, meeting at almost right angles and giving us a breathtaking view.Nature is at it's best here and later during the day, the river allows it to be navigated, enthusiastic rafters quickly changing into rafting gear, drive up to the river rafting start point and getting the experience of rapids in the drivers flowing within deep steep valley, dark and mighty mountain cliffs on either side. A dip in the icy cold waters, which is an exhilarating experience, done in shallow water is something to watch out for. My son and daughter both teenagers were thrilled to bits and do was their dad, who was also having a blast.Must visit!!"
4,Confluence_of_the_Indus_and_Zanskar_Rivers,The Vagabond,4.0 of 5 bubbles,Oct 2019 • Family,Mesmerizing landscape ,"One of the must see places in Ladakh. Confluence of Indus and Zanser rivers. Clearly different coloured waters merging into one and flowing through the rugged landscape. Time flies by as you sit on the bank, the melody of flowing rivers, rocky mountains devoid of any vegetation and of course, clear blue sky."
5,Confluence_of_the_Indus_and_Zanskar_Rivers,santabhanu,5.0 of 5 bubbles,Sep 2019 • Family,Beautiful confluence at 11000 feet,It's a beautiful confluence high above in ladakh valley about 29 kms from Leh at a place called Nimmu. There is a small cafe here by the name of Sangam cafe. You can easily walk down upto the river and touch the chilling water. Barren hills are all around you. A beautiful environment to enjoy
6,Confluence_of_the_Indus_and_Zanskar_Rivers,viveks3,5.0 of 5 bubbles,Jun 2019 • Family,Awesome view,"What would the view be like when two mighty rivers meet if not awesome? Both rivers after covering long distances meet at this point in the valley and continue on covering another long distance to cross the border to neighbouring country on west side, nurturing a unique ecosystem all the way. This can be viewed aerially from the flight giving it a different perspective."
7,Confluence_of_the_Indus_and_Zanskar_Rivers,SONIA B,5.0 of 5 bubbles,Oct 2019 • Family,Serenic beauty,We visited on our way to lehTheir is photo point Nice scenic view...specially the colour of the water and the hilly backdrop
8,Confluence_of_the_Indus_and_Zanskar_Rivers,arvind1000,5.0 of 5 bubbles,Oct 2019 • Couples,A Beautiful sight from the road above or down below near the river,The confluence of the Indus and Zanskar river is a wonderful sight. It is on the Leh -Kargil road close to Nimu. It can be great place to take pictures from the road above. But take selfies close to the edge. If you reach in season it is a place where you also do white river rafting.
9,Confluence_of_the_Indus_and_Zanskar_Rivers,reubenranjanfern2017,5.0 of 5 bubbles,Sep 2019,Nice place.,Visited tis place upon recommendation and it was worth it. Just amazing view and spectacular scenery.
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Prasanna N,5.0 of 5 bubbles,Feb 2019 • Couples,Sangam: ,"The terrain of Ladakh is  characterised by the Rivers and mountains ranges adorning the region. The Indus River takes the pride of being the longest river in the region. It originates within Tibet and flows through the entire Ladakh and further into a good part of our Western neighbour's territory before merging into Arabian Sea. Though we get to see the river's splendid beauty at various places in Ladakh , it is at Sangam that we get to flavour it in all its grandeur.The place is about 20 kms from the Leh airport on the road leading to Kargil. It is the point where the Zanskar River which flows from the Southern parts of Leh meets the Indus. A bird's eye view of the confluence can be seen from the NH 1. It is a sight to relish with two Rivers embracing  each other to form a giant Y shape. The ideal time to watch this scenic spectacle is in March -April bracket when the snow has just started melting. The Zanskar attains an emerald hue and the point of confluence looks like a giant canvas in the hands of a Divine artist. We can also get to the banks of the Indus River from where white water rafting is conducted on the Zanskar River. The best package would be a 28 kms rafting which costs about 2000 INR. Every bit of the rafting route drenches us in adventure and adrenaline rush. There are about 7 rapids. The  rafting commences from Chilling and the drive along the Zanskar River to Chilling is  an added bonus.  We can relish the beauty of Zanskar as we progress along this road. A change of clothes and Towel needs to be carried along for the rafting trip. "
1,Confluence_of_the_Indus_and_Zanskar_Rivers,AnujaMangle,4.0 of 5 bubbles,Sep 2019 • Couples,Amazing view point ,This is a meeting point of two rivers. The meeting can be seen very clearly here. The river surrounded by huge hills around it is a site to behold. Zanskar river is in Leh city and easily accessible through road. It can become a very good sight for photography and selfies. 
2,Confluence_of_the_Indus_and_Zanskar_Rivers,Martin B,5.0 of 5 bubbles,Aug 2019,A Special place,On my first visit in 2001 there was no cafe.  Must say I prefered it that way.  You can only wonder at what the Zanskar gorge - best to paddle it to find out! 
3,Confluence_of_the_Indus_and_Zanskar_Rivers,Chandrakant Apte,5.0 of 5 bubbles,Sep 2019,Lovely place,The confluence of the Indus and Zansar is worth seeing. Both the rivers are fast flowing. A good photo stop
4,Confluence_of_the_Indus_and_Zanskar_Rivers,Sudhir K,5.0 of 5 bubbles,Aug 2019,Mixing colors,Stop on the top for few minutes to view the flow of water of the two rivers. See the colors mixing well so that it becomes difficult to distinguish the water of origin. Drive down to get close ups. Enjoy the view.
5,Confluence_of_the_Indus_and_Zanskar_Rivers,Zaheen S,5.0 of 5 bubbles,Sep 2019 • Friends,Relaxing place,We reached here during sunset. This place is nice and quiet with river sound in the background. Must visit if you love nature. 
6,Confluence_of_the_Indus_and_Zanskar_Rivers,CHANDRA N,5.0 of 5 bubbles,Sep 2019 • Couples,Must Visit While in Leh,The place is very serene and  also one can enjoy rafting at this place. A must visit place while in Leh. The 2 rivers Sangam is clearly visible due to different colors of both the rivers Confluencing at this point.
7,Confluence_of_the_Indus_and_Zanskar_Rivers,somam,4.0 of 5 bubbles,Sep 2019 • Family,Beautiful ,We stopped  at the confluence  view point on our way to Leh from Kargil. The colour difference of both the rivers is distinct. 
8,Confluence_of_the_Indus_and_Zanskar_Rivers,Dr.Jitendra c,5.0 of 5 bubbles,Aug 2019 • Family,Sangam,Great to see sangam. Must do activity river rafting. Easy to approach. Had a great time river rafting. The water is very cold. It's glaciers melting water. Good time spent
9,Confluence_of_the_Indus_and_Zanskar_Rivers,Prasanta D,4.0 of 5 bubbles,Aug 2019,Spectacular mountains near  The SANGAM(confluence),The view is better from the main highway on the hilltop but one gets a thrill near the Sangam itself as there are some aquatic sports facilities and some cafe
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Vivekhanand,5.0 of 5 bubbles,Aug 2019 • Friends,Great Experience,We went for a Rafting in the river. Took a short trip of 8 KM but it was great. We had spent nice and memorable moments while Rafting in the river. 
1,Confluence_of_the_Indus_and_Zanskar_Rivers,Seaside42728028527,5.0 of 5 bubbles,Aug 2019 • Friends,Wonderful place,A magical place in Ladakh 😎To be regarded from the perspective  of shared water with neighbouring countries....
2,Confluence_of_the_Indus_and_Zanskar_Rivers,Abhishek,5.0 of 5 bubbles,Aug 2019 • Solo,Beautiful Sangam,"I visited the place in August i.e. just after the Monsoons and therefore, the indus water was little muddy. However, the Zanskar river was clean and their confluence was evident. It's a beautiful scene and a must visit of you like river rafting. Excellent view and approach road off NH-1. "
3,Confluence_of_the_Indus_and_Zanskar_Rivers,Sam J,4.0 of 5 bubbles,Jul 2019,A peaceful place to just sit and relax,"The best time to be in this place is in Winters. This is the time when the miracle of nature happens when the water from Indus river flows beneath a frozen Zanskar. Unfortunately, we visited this place in July.The confluence of Indus and Zanskar river is a spot where you can go to just sit and relax. Amidst the smooth flow and mixing of the water from the two rivers, you can also do some river rafting or kayaking. Do not expect an adventure like Rishikesh, the flow of the rivers is smooth and you can experience the flow of the river amidst the beautiful surroundings"
4,Confluence_of_the_Indus_and_Zanskar_Rivers,Pranav Ambardekar,5.0 of 5 bubbles,Jul 2019,Beautiful place,Wonderful scenery. Amazing roads. Beautiful rivers. Facilities available for river rafting. Good transport facilities available.
5,Confluence_of_the_Indus_and_Zanskar_Rivers,dillipolice,5.0 of 5 bubbles,Aug 2019 • Family,Amazing view,"You have to be there to feel the nature and it awesomeness. Very peaceful and calm, ride is comfortable to reach the confluence."
6,Confluence_of_the_Indus_and_Zanskar_Rivers,C L,3.0 of 5 bubbles,Aug 2019,"Interesting to see, but not a lot there",There is definite color differences to the waters. There is a small shop with a couple of vendors.  Small parking lot.  Good place for a quick rest.  Using the toilet should NOT be a priority here.  
7,Confluence_of_the_Indus_and_Zanskar_Rivers,geetagem,5.0 of 5 bubbles,Aug 2019,Magnificent view of the two riveres,Two mighty rivers joining without losing individual characteristics. Sight to behold!Indus said to the beginning point of all things Indian and a contrastingtributary.
8,Confluence_of_the_Indus_and_Zanskar_Rivers,kiransfootprints,4.0 of 5 bubbles,Aug 2019,The merging of Indus and Zanskar rivers is mesmerizing,"We did not go to the banks but saw the ""sangam"" from a vantage point on the main road. The two rivers with their distinctly colored waters coming together in harmony is a pleasure to watch."
9,Confluence_of_the_Indus_and_Zanskar_Rivers,Jyoti,5.0 of 5 bubbles,Aug 2019 • Family,Sangam- in leh,You might have see many two river sangams but this one is out of the world ! 360 degree view is amazing. You can try doing slow water rafting which is more or less like boating.  
0,Confluence_of_the_Indus_and_Zanskar_Rivers,Vijay Parekh,4.0 of 5 bubbles,May 2019 • Family,Nice place ,"Nice place. Must visit if u r in Leh. Hall of fame, pathar sahib is on the way to this point. River rafting is available. But is worth in the month of June - July wen there is good water flow in the river. U can take wonderful photos at this location. "
1,Confluence_of_the_Indus_and_Zanskar_Rivers,racuch,3.0 of 5 bubbles,Aug 2019,nice ride in the afternoon,"it is all about seeing one of the most famous rivers in the world, it in not a pilgrimage destination but well worth the ride with, rafting option if desired"
2,Confluence_of_the_Indus_and_Zanskar_Rivers,Sarkar_2799,4.0 of 5 bubbles,Sep 2018 • Friends,Evening ride,"Half hour ride from Leh city, nice place to sit & spend the evening.. Its on Leh-Srinagar highway NH1.."
3,Confluence_of_the_Indus_and_Zanskar_Rivers,Biren P,5.0 of 5 bubbles,Jul 2019,breath taking view,Only place where dark and clear water can be seen merging together.  Nature at its best.  Cannot express it n words..  WOW
4,Confluence_of_the_Indus_and_Zanskar_Rivers,KRISHNA KANT,5.0 of 5 bubbles,May 2019,Excellent scenic beauty,"Excellent scenic beauty. You can see two colours of stream mixing in a profile. If you are in Leh,You can not miss it.While visiting there Magnetic hill,Hall of fame,Pather saheb come on the way."
