,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Namgyal_Tsemo_Monastery,Kaushik G,4.0 of 5 bubbles,Aug 2017 • Couples,Bird's eye view of entire Leh town,"During my holidays in Ladakh, I had visited this monastery as part of my full day sightseeing itemary in Leh town. I had visited Leh Palace first and then visited this monastery which is located on a hill higher than the palace. I had gone by car though there is option to reach here on foot up the hill from Leh Palace but from the parking lot also one has to climb steps to reach the monastery. This place is not big but has a giant idol of Maitreya Buddha and beautiful paintings on the inner walls. I also climbed further up the hill to visit Namgyal palace which offers great view of entire Leh town surrounded by mountains."
1,Namgyal_Tsemo_Monastery,Kaushik G,4.0 of 5 bubbles,Aug 2017 • Solo,Small Gompa with amazing views,"We had visited this Gompa located close to the Leh Palace during our vacation in Leh. One can climb steps up the hill from Leh Palace to reach here but we drove by car. From the parking lot, one has to walk on a inclined path and then climb a steep flight of steps to reach the Gompa. We had to buy 30 rupees ticket for the Gompa. We saw a giant statue of Maitreya Buddha and beautiful paintings all over the walls inside the Gompa. One can also visit the Namgyal palace which is located further up the hill and requires a tiring climb but the birds eye view of the Leh town from the top is amazing."
2,Namgyal_Tsemo_Monastery,918John,4.0 of 5 bubbles,Sep 2017 • Solo,My symbol of Leh,"Perched on a hill dominating Leh, this Gompa for me is the iconic symbol of Leh. It is visible from all directions and makes a great impact. I never tire of looking at it and is so striking at all times of the day. It is easily accessible by taxi from the Main Market. It is possible to walk to it through the Old Town, but the approach is steep and slippery because of the loose stones. It is wise to take it slowly and use a walking stick. Alternatively, go by taxi and walk down the hill to Chubi, making your way back to the Main Market. In the Prayer room is a huge statue of the Buddha. Usually it is open during the morning but not necessarily each day. Before visiting Tsemo Gompa, I usually buy a string of Prayer Flags in the market and them with the many other strings of flags as an act of reverence for the site, remembrance of family and friends, and a wish for peace and love for the world. It is worth while sitting quietly for some moments enjoying the view and the silence. It is a magical place."
3,Namgyal_Tsemo_Monastery,Zwillingsseele,4.0 of 5 bubbles,Oct 2017 • Solo,Spectacular view,"Directly above Leh you can find this wonderful monastery. If you walk from the Leh Palace, it is just a few minutes up the hill. Right now the monastery is under construction and you cannot see the inside. But the prayer flags and the mountains around are just breathtaking. Don’t forget to take some water with you, it is exhausting at this altitude."
4,Namgyal_Tsemo_Monastery,Jira-Jett,5.0 of 5 bubbles,Sep 2017 • Friends,a nice view of Leh city,panoramic of the sunset at this Namgyal Tsemo was just stunning. I like the Cherenzig or Avalokitesavar and the Namgyalma inside the shrine at the upper hall of the Castle. It was very well kept.  the View from atop was just amazing and i  enjoyed it despite a steep climbs of some steps. Beware of the high ladders .
5,Namgyal_Tsemo_Monastery,Yuvika D,5.0 of 5 bubbles,Aug 2017 • Friends,Solace in the city,"Next to the gompa there are prayer flags on top of a hill. That spot is a perfect place to unwind, away from the city chaos, just gaze at the sunset, leh palace....it is extremely breezy which adds to the solace."
6,Namgyal_Tsemo_Monastery,Gaurav Choudhary,3.0 of 5 bubbles,Aug 2017,Top View of Leh Palace,"Small Monastery from where you can have view of leh palace, too windy at the top carrying along with sounds of peace. Though very few pay visit, but for me this ha sits own charm. Try a visit. "
7,Namgyal_Tsemo_Monastery,Puja_deb,4.0 of 5 bubbles,Aug 2017 • Couples,Small Monastery,"Located in Leh town, offers beautiful views of the town. it is a small monastery.. not frequented by many tourists"
8,Namgyal_Tsemo_Monastery,Peregrineri,5.0 of 5 bubbles,Aug 2017,Worth the trek up,"The gompa itself isn't so fabulous, especially not compared to many others in the area. But the view from up there is wonderful. And it is a wonderfully photogenic monastery seen from afar."
9,Namgyal_Tsemo_Monastery,NicolasCoat,5.0 of 5 bubbles,Jun 2017 • Couples,View of Leh,"This small gompa high above Leh offers one of the best view on the city. The best is to go up there on foot, but don't do that on the first day or you might feel the effect of the altitude."
0,Namgyal_Tsemo_Monastery,Peregrineri,5.0 of 5 bubbles,Sep 2016,Worth the hike up,"It’s a vigorous hike up and mainly what you get is a great view when you get up there. The monastery itself is not so special, or at least, it’s not particularly beautiful. But it’s worth the hike up. Viewed from, say, Shanti Stupa, it’s an iconic photo op, especially if the sun is just right."
1,Namgyal_Tsemo_Monastery,zakBKK,4.0 of 5 bubbles,May 2017 • Friends,Magnificent view for watching the sunset in Leh.,It's not a busy tourist spot but you will love it at sundown.  We were saying goodbye to Leh upthere on our night.
2,Namgyal_Tsemo_Monastery,655Denis,4.0 of 5 bubbles,Apr 2017 • Business,Magnificent place a have to see if you go this far,Right in the city on a slope near the market.  Market is full of quaint shops and is worth the stroll and the photo opportunity.
3,Namgyal_Tsemo_Monastery,simeone2017,5.0 of 5 bubbles,Oct 2016 • Solo,A Citadel,This 15th Century castle overlooking Leh town still stands majestic. The monk is carefully looking over its day to day rituals. I love its location
4,Namgyal_Tsemo_Monastery,falconarrow1087,4.0 of 5 bubbles,Sep 2016 • Solo,A great view of Leh town,"The monastery is located near the Leh palace and gives a great view of the whole leh town below, It was build during the 15th century and is situated at the hilltop and would require a steep climb to reach"
5,Namgyal_Tsemo_Monastery,infoaddict,5.0 of 5 bubbles,Sep 2016 • Couples,Iconic Leh,"From wherever you are in Leh the Tsemo Gompa is there above you, so it's rude not to visit. but don't expect anything special once you are up there as it is usually closed. Apart from the fort which is right at the top.It's a bit of a slog which ever side you attempt the climb, but the views are great from the top"
6,Namgyal_Tsemo_Monastery,Gene R J,4.0 of 5 bubbles,Oct 2016 • Couples,Stunning perched location high above Leh.,"We visited here as part of our hotel arranged tour around Leh.  After a short level walk from the parking lot, you begin a circular outside open stairway.  Unfortunately the red Buddhist Temple with its 2 story statue was closed.  We continued winding upward to its white Palace(also closed) with its fine views over the valley.  All very worthwhile. While not for us older folks, we noted some tourists were able to master the steep pathway from the Leh Palace below."
7,Namgyal_Tsemo_Monastery,sarahhhh83,3.0 of 5 bubbles,Oct 2016 • Solo,Go for the view,It's not the best Gompa/Monastery in Leh but it's worth visiting just for the incredible views of Leh town!
8,Namgyal_Tsemo_Monastery,huys25,5.0 of 5 bubbles,Sep 2016 • Couples,A good climb and great views over Leh town,"We took the well paved footpath from below to climb to the Tsemo gompa or monastry. There is also a roasway reachng at the rear of the gompa, below the castle. From here it is an easy walk down to the Leh palace.The momastry has two parts; the large two-storey (8 m) statue of the  Maitreya Boeddha with Avalokitesvara (right) and Manjusri (left), and the smaller temple above. In the first temple were were asked to pay Rs 30 per person. The third part is the castle above the monastry, but this is closed. In the small temple we could use our lamp and make pictures.A prayer session was ongoing and we spend some time here until it became too crowded. Especially the prayer session made it very special."
9,Namgyal_Tsemo_Monastery,raja p,4.0 of 5 bubbles,Oct 2015 • Friends,600 years old gompa,3 storey maitrey buddha statue with gold colour is main attraction in this gompa.but the gompa is ruin conditon now.
0,Namgyal_Tsemo_Monastery,Clayhaus,4.0 of 5 bubbles,Jul 2016 • Friends,Incredible Views Abound,"Someone wrote ""Don't bother...nothing to see!"" This is true... if your eyes are closed. Yes, it is located up a mountain ridge, but, this is Ladakh after all. Hiking from town is doable for those in good shape or just rent a taxi to take you up to the car park below the gompa. Prayer flags sprout from several places and make wonderful photographic subjects. The views out over Leh -- whether from the highest part of the gompa or not -- are very scenic. Go especially later in the afternoon."
1,Namgyal_Tsemo_Monastery,surendra_chelawat,3.0 of 5 bubbles,May 2016 • Couples,A little away but worth visit,The monument is in the midst of mountain range. After car park you have to walk little. The shrines and the surroundings attract your attention.
2,Namgyal_Tsemo_Monastery,ASTHA G,3.0 of 5 bubbles,Sep 2015 • Friends,Can be visited during city site seeing !!,One can go visit this place after the Leh palace during the site seeing of Leh.. It will hardly take 30 min.. Do go on the top in th ewooden balcony..This attractive monastery which was once a Royal residence /fort before the Leh palace was built..https://www.instagram.com/p/BJE6NOzjqpI/?taken-by=nomadicdisguise
3,Namgyal_Tsemo_Monastery,Vaishali_Sood,1.0 of 5 bubbles,Jun 2016 • Family,Dont bother unless you lvoe steep steps with nothing to see !!,It was far from town and the Gompa was locked. We got tired climbing the steps and frustrated that no one told us that the Gompa is locked!
4,Namgyal_Tsemo_Monastery,beachbummer75,5.0 of 5 bubbles,Jul 2016 • Couples,amazing views at the top,"it looks incredibly daunting but was not as difficult as it seem. The view was totally worth. We felt very serene, calm at the top, away from the hustle and bustle of Leh town, and the scenery is stunning with the fluttering prayer flags. "
5,Namgyal_Tsemo_Monastery,bssm,3.0 of 5 bubbles,Jul 2016 • Friends,monastery near leh,Its an old monastery on a hillock very close to leh ( may be 5 to 6 kms) from airport. its a white and red building above a hilloch. One need to walk on a small path ( 5 ft wide) on hillock edge for about 50 ft and take about 50 steps up to reach the monastery. above that is a place which could have been a palatial building earlier but now a dilapated old structure which is to be climbed storey by storey on old broken wooden ladders.not worth the visit with a Rs 20 entry at two places one for monastery and one for the old building above monastery
6,Namgyal_Tsemo_Monastery,Ashok130954,4.0 of 5 bubbles,Jun 2016 • Couples,Attractive,"You will always find time to visit this place. In the city  and visited by all. You have others also to visit, but I found this place very interesting and attractive "
7,Namgyal_Tsemo_Monastery,pavsav,4.0 of 5 bubbles,Jul 2016 • Couples,"Beautiful Gompa,Nice views","This Gompa is just 2-3kms from Leh city & is on a hill top. The Gompa can be seen from different parts of the Leh city. Once the vehicle parks at the entry point, there is a uphill walk to reach the various strategic points of the Gompa. It is taxing at times especially if it is a hot summer day but once atop, you would enjoy the calmness as well as the nice idols in the Gompa."
8,Namgyal_Tsemo_Monastery,lotusdiamond,3.0 of 5 bubbles,Jun 2016 • Family,Good for Views-nothing else.,You can reach this place from Leh palace entrance gate. You can climb from raw winding track. You will enjoy nice spectacular view of leh from the top of Gompa and can take fabulous pictures of stunning views. Otherwise not famous tourist destination can be skipped from your itinerary.
9,Namgyal_Tsemo_Monastery,lotusdiamond,3.0 of 5 bubbles,Jun 2016 • Family,Avoid-nothing worth visit,You can enjoy spectacular view of leh city from this place otherwise nothing to see. You may like to avoid visiting this place. You can have a look from Palace itself.
0,Namgyal_Tsemo_Monastery,HarSh Jain,3.0 of 5 bubbles,Jun 2016 • Family,Can be skipped,Giving a visit can be skipped especially as we reached the top of the place we found out the main gate was closed. Nothing much to see here therefore in can be skipped from your itinerary if you are short on time. 
1,Namgyal_Tsemo_Monastery,Lalbahadur,4.0 of 5 bubbles,Apr 2016 • Friends,Ruin of palace,"Very close to leh palace, as one can clearly see it from there. Need to climb. A usual palace ruin but provides very good view of leh city. One can do it along with leh palace."
2,Namgyal_Tsemo_Monastery,Begaraaj S M,4.0 of 5 bubbles,Apr 2016 • Solo,Nice Namgyal !!!,"I went to this Monastery on 24th April 2016, same day at 10.00am only i reached Leh and within 2 hours i started my journey and it goes like this,Leh airport - Yangphel guest house - Hall of fame - Spituk monastery - Shanthi Stupa - Samkar monastery - Museum near Samkar - Tsemo monastery - Leh palace - Phyang monastery - Shanthi Stupa night visit - back to Yangphel guest house.Namgyal Tsemo monastery is located close to Leh palace, 5 - 10 minutes hike will take us to this Monastery from Leh palace, its a must visit place when we are in Leh, i took some fabulous photos and videos to cherish.Happy travelling...Enjoy !!!"
3,Namgyal_Tsemo_Monastery,travelmagictour,5.0 of 5 bubbles,Sep 2015 • Business,Once the Palace..Still a Palace!,Our first attraction of Leh. It was used to be King Palace in old times and now open for everyone. Nice place to visit.
4,Namgyal_Tsemo_Monastery,Begaraaj S M,5.0 of 5 bubbles,Apr 2016 • Solo,Close to Leh Palace !!!,"I went to this Tremendous Tsemo Gompa on 24th April 2016, I reached Leh on the same at 10.00am and after taking 2hours rest for acclimatisation, I started my journey at 12.00noon, my tour goes like this,12.00noon Yangphel guest house Leh- Hall of fame- Spituk monastery- Shanthi stupa- Samkar monastery- Minerals museum- Namgyal Tsemo Gompa- Leh Palace- Forest department water park- Phayang monastery- Shanthi stupa night visit- Yangphel guest house at 8.30pm.This Gompa is located on a hill very close to Leh Palace and a short hike from Leh palace will take us to this Gompa, it's a must visit place when we are in Leh, I took some fabulous photos and videos to cherish.Happy travelling ...Enjoy !!!"
5,Namgyal_Tsemo_Monastery,look4subho,3.0 of 5 bubbles,Oct 2015 • Friends,Age Old Ruins of the Royal Palace,"Its one of the local sightseeings in the Leh City... century old palace of the King where now only ruins remain... It's of Nine storeys, one can old paintings & writings on the walls....its open from Sunrise to Senset... after sunset, its quite scary inside ."
6,Namgyal_Tsemo_Monastery,CrisMartinelli,5.0 of 5 bubbles,Aug 2015 • Family,Great panoramic view,"On top of the hill lies Tsemo Castle which offers a great panoramic view over Leh city. You can reach it by private taxi via a blacktop road. Or, if you do not mind the climb, start to walk up a winding track which starts near the Namgyal Palace.It is one of the high points in and around Leh from where you can have an excellent view over the city, and towards Zanskar Mountain Range. Sometimes you will find other visitors, sometimes no one. Try to get there when the monk in charge fulfills his duties, so that you can visit the rooms, too."
7,Namgyal_Tsemo_Monastery,Sunny K,4.0 of 5 bubbles,Sep 2015 • Friends,Go to the top for a nice panaromic view of Leh,Namgyal Tsemo Gompa can be reached from 2 paths. One is paved and cemented steps and other begins just before the entrance of Leh palance and its a raw winding track. I gone to the top from raw winding track and came down from other side. Once you reach the top buy a ticket and enter. Shanti Stupa is clearly visible from top. There is Climb the small wooden ladder which takes you to the absolute top of Tsemo Gompa and you'll experience a nice panoramic view of Leh. Worth going for an hour and relax.
8,Namgyal_Tsemo_Monastery,Jason,5.0 of 5 bubbles,Sep 2015 • Solo,Beautiful Namgyal Tsemo,Situated high above Leh Namgyal Monastery is well worth the trek.  You can walk to the monastery from Leh Palace up a winding track.  I took the route of walking up to the right of the Monastery to visit the prayer flags from where you get a fantastic view though the climb is not too easy. Also if you visit Shanti Stupa in the late afternoon and the weather conditions are good you will get a fantastic view of Namgyal Tsemo in the evening light.
9,Namgyal_Tsemo_Monastery,interstellar1,5.0 of 5 bubbles,Sep 2015 • Friends,Excellent panoramic view of entire leh city.,"This monastery is the highest point one can go in the leh city to have the bird eye's view of the city. One can reach here after a round about journey covering a small portion of khardung la pass road. We also saw trekkers climbing upto this height also from the city, but i personally won't advice anyone for this trek until you are thoroughly acclimatized in leh.I found this place more fascinating than shanti stupa in term of views it offers. We also spotted a high altitude bird ""black billed magpie"" on the hills of this monastery.This is by far the best place to have nice snaps in leh city and a perfect spot for sunset."
0,Namgyal_Tsemo_Monastery,invincible45,5.0 of 5 bubbles,Jun 2015 • Friends,Visit for the view of the city,"The view of Leh City, Shanti Stupa and the Leh Palace from the view is quite phenomenal.Though its a little tedious task to trek from Leh Palace and I myself is no trekker and I would strongly recommend the road which is little long."
1,Namgyal_Tsemo_Monastery,lde226,4.0 of 5 bubbles,Sep 2015 • Friends,calm your soul here,"first day upon arrival we are advised not to be to activewe decided to tour the leh town.having ascended leh palace, this gompa was next in our listit was a climb up there!do b prepared for acute mountain illness although the gompa seemed to be not too far from the palace.alternatively, you can hire a cab up thereonce up there, b slow, and enjoy the serenity  there. if u could stay a bit longer. u will b able to cherish leh town being bathed in the yellow shades of sunset.. nice view!"
2,Namgyal_Tsemo_Monastery,Nick B,4.0 of 5 bubbles,Sep 2015 • Solo,A ruin....,"Not a lot to do or take in once you've made the climb up here as the monastery/prayer room seemed closed at the time, but there are some great views to savour of snow-capped peaks and desert terrain.A lot of restoration work is being carried out as well, so it does look like a half-completed construction site unfortunately."
3,Namgyal_Tsemo_Monastery,Nick B,4.0 of 5 bubbles,Sep 2015 • Solo,Serene,"Quite a climb up, but worth it once you're there as there are some great views of Leh town, Khardung-la, and the surrounding mountains. It is also quite peaceful and serene - giving you the opportunity to just sit, relax and ponder for a while without being disturbed.Watch out for the flora (wild heather) on the trek up as well - very beautiful."
4,Namgyal_Tsemo_Monastery,Njoshi844,4.0 of 5 bubbles,Apr 2015,nice trip,Amazing mind blowing place really my trip was very nice I was visited this place now finally I am satteled to Leh.
5,Namgyal_Tsemo_Monastery,Marybart,5.0 of 5 bubbles,Oct 2014,Sacred and Amazing,Loved staying here. It was an otherworldly experience to be here in this sacred valley. The golden Buddha is gigantic and the vibes are pure and inspiring. Stayed 3 nights and wish it could have been longer. 
6,Namgyal_Tsemo_Monastery,PROF.HARAGOPAL MATHSYARAJA,5.0 of 5 bubbles,Aug 2015 • Solo,NICE VISIT,"This attractive  monastery which was once a Royal residence /fort before the Leh palace was built, can be seen from almost all parts of Leh. I can see from my hotel room window (room no 304, Asia hotel, Leh) . Its peak that towers above Leh  is most attractive spot in Leh."
7,Namgyal_Tsemo_Monastery,Peter S,5.0 of 5 bubbles,Aug 2015 • Business,Worth a visit when in Leh,Took a group here this August as a intro to Leh before we went trekking. Everyone enjoyed it and having been several times before it is good to see the renovations improving each year
8,Namgyal_Tsemo_Monastery,Sharookh K,5.0 of 5 bubbles,Aug 2015 • Family,Another Nice monastery.,One of few monasteries nearby to the market. Lots of ancient  history can be heard from good knowledgeable guides. Very nice place to visit.
9,Namgyal_Tsemo_Monastery,sudhir k,4.0 of 5 bubbles,May 2015,Picturesque View of Leh,This Gompa is located on a high hill. Buddha statue is attractive. you may enjoy trekking to reach this place. Leh town looks very beautiful from this point.
0,Namgyal_Tsemo_Monastery,Mathieu P,3.0 of 5 bubbles,Jul 2015 • Couples,good for aclimatation,To monastery itself has little interrest but offer a nice view on the city and the valley (go there on clear sky!). The climb there is short (40 min) and offers a good acclimatation walk.
1,Namgyal_Tsemo_Monastery,Bijal_traveller,4.0 of 5 bubbles,Jul 2015 • Friends,"360 degree view from this temple, of LEH city","Top of the mountain, beautiful surroundings, on the road to khardungkla pass fronm Leh city, pleasant weather, motor bike can reached to the top of the mountain, Restaurant available for good food, chinese food is tasty, dont try any other food variety, it gives lovely view of LEH city, it is in our sight scene iternary,"
2,Namgyal_Tsemo_Monastery,vinodkhedkar,4.0 of 5 bubbles,Aug 2015 • Solo,Amazing view,This place is located at high altitude and has an amazing view of Leh city. Very peaceful and scenic ambiance. Nice place to visit.
3,Namgyal_Tsemo_Monastery,DrAnjaliMenon,4.0 of 5 bubbles,Jul 2015 • Friends,tsemo visit,located higher than the leh palace there's a wonderful view of the leh city from the top. visit if you have time
