,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Monastery_Circuit,Sharmistha M,4.0 of 5 bubbles,Sep 2016 • Family,Capture in the cameras...,"Most of the monesteries are in & around Leh only. It take good 2 days cover all popular one. Though concept wise they are same by locations, views & ambience are completely different. Lamayuru, Hemis & Thiksey are one of the major one. They are vibrant, quaint & lovely"
1,Monastery_Circuit,Arun R,4.0 of 5 bubbles,Sep 2016 • Couples,"Ancient , very quiet, colorful and ideal for meditation","Almost all the monasteries are similar looking and yet different in design when looked at closely. Nobody disturbs whether you are mediating, or just sitting idle.The site of priests or the students roaming around in dark mauve  Tibetan clothes is very soothing.Ideal for meditation."
2,Monastery_Circuit,Cojoncio,4.0 of 5 bubbles,Jul 2016 • Couples,An over commercialized monastery,"On the way up to Hemis monastery we passed a Buddhidt monk driving down in a Fortuner (cost: 25 lakh).  All in all that seemed an apt introduction to this over-commercialized monastery which not only sells entry tickets at nearly double the price of any other monastery but also threatens you with a hefty fine for taking photographs (even non-flash photographs are not allowed).  Of course it is a picturesque place, but for me the atmosphere was vitiated by this subsumed feeling of aggressive commercialism which seems out of place in a Buddhist monastery.  Other monasteries that  we visited (Thiksey, Diskit) were much more pleasant and welcoming."
3,Monastery_Circuit,lotusdiamond,4.0 of 5 bubbles,Jun 2016 • Family,Plan and visit!!!,Ladakh is full of old heritage spectacular monasteries stretching from Lamayuru in the West and Diskit in the north and Hemis in the South. If you are travelling from Srinagar and visiting leh -Pangong-Nubra you can cover all the famous monasteries. Almost all the monasteries are situated on the top of the hill. From all the monasteries you can enjoy the panoramic/spectacular views. All monasteries have own history and different architecture. Few monasteries are 600-700 years old and very well maintained. Few monasteries are very famous and even Bollywood movies like Dil sey were shoot. You get to see years old Buddhist culture and murals paintings and beautiful architecture. Some have their own significance. The Oldest is Alchi famous for its wooden architecture. Diskit monastery is famous for very tall and huge  Lord Chamba Statue. Thiksey is famous for Indoor 40 feet high Lord Buddha statue and 11 story architecture. Hemis is known  for its annual festival. Likir has tall statue of Future Buddha.
4,Monastery_Circuit,Begaraaj S M,5.0 of 5 bubbles,Apr 2016 • Solo,Proper planning needed to visit all !!!,"I went to Leh on 24th April 2016 and visited almost all Monasteries before returning back on 30th including Nubra valley, Turtuk and Pangong Tso.Most of the Monasteries lie in the highway to Srinagar, so if we plan in such a way we can cover all, in a single day, I very easily covered 1.Spituk 2.Likir 3.Alchi 4.Lamayuru 5.Rizong 6.Basgo returned back to visit 7.Phyang 8.Samkar 9.Tsemo, but we have to start early to cover all these places in a single day.When I went to Pangong Tso I covered 1.Shey 2.Thikshey 3.Stakna 4.Tangste on the return I visited 5.Thak Thang 6.Chemray 7.Hemis 8.Masho.Happy travelling ...Enjoy !!!"
5,Monastery_Circuit,travel_ticker,5.0 of 5 bubbles,Apr 2016 • Family,Superb!,"Monastery circuit is a must do thing in Leh. You get to see the awesome Buddhist culture and hundreds of years of history. The statues, the mural paintings, the architecture... all of them are awesome."
6,Monastery_Circuit,sahil_manchanda,5.0 of 5 bubbles,Aug 2015 • Friends,join the dots....,"when you hold the map of ladakh in your hand, you will see the splendid ladakh has been dotted with these ancient and miraculous monasteries streching from lamayuru in the west to diskit in the north to hemis in the south.There are several monasteries in ladakh and most of them are situated on top of a hill so the view is great from all sides be it of the river or the peaks or gorges.Even if you do not have a vehicle of your own you can just rent a scooty or an enfield and easily cover monasteries like shey , thiksey, stok, stakna,matho, hemis in a day (if on a short leash). All these monasteries are different from each other and each has its own aura and charm.There are many other monasteries in the circuit and have their own significance like The oldest one alchi is known for its wooden architecture, likir for its huge statue of maitreya(future buddha),hemis  for its annual festival or thiksey for its hill slope architecture... so pack your bags n take a tour of this unforgettable circuit!"
7,Monastery_Circuit,Thomas W,5.0 of 5 bubbles,Apr 2015,Precious experience,"I don't need to say anything, if you're in Leh you need to go on this tour. You will be astounded by the beauty."
8,Monastery_Circuit,JambiP,5.0 of 5 bubbles,Feb 2016 • Solo,easy to get overloaded,"I visited Stok, Matho, Stakna, Thiksey and shey on an afternoon. Stok was closed but looked beautiful with the stupas in the foreground. From the lot Thiksey is the most beautiful, although it is easy to get overloaded. If you are with a car, make sure, the driver takes you as close to the monasteries as possible, otherwise you have 5 serious climbs to make."
9,Monastery_Circuit,trvlgrrl_9,4.0 of 5 bubbles,Sep 2015 • Friends,"Many, many monasteries","There are so many monasteries in the Leh area it's easy to go into overload.  Thiksey and Hemis are very nice and all have great views of the surrounding areas.  The temples and artwork inside are mostly beautiful, but the restoration efforts of some leave a bit to be desired."
0,Monastery_Circuit,Praveen G,2.0 of 5 bubbles,Aug 2015 • Friends,Time wastage,"Nothing to get visited there. nothing like attraction, enjoy.its just wastage of time to be there. its better to enjoy other attractions in LEH"
1,Monastery_Circuit,ppraut,5.0 of 5 bubbles,Jun 2015,Beautiful Monestries/Gompas in Leh,"Ladakh Region has number of monestries.  All of them have fabulous murals, frescos and paintings.  Most ofthem stand above the hill and offer panoramic view of region around.  Various festivals are celebrated through out the year when travelling to Ladakh Region is possible (nearly six months).  Performances by local artists are given during these festivals. Impact of Buddhism lies on this region."
2,Monastery_Circuit,PROF.HARAGOPAL MATHSYARAJA,5.0 of 5 bubbles,Aug 2015 • Solo,MUST SEE,"Just after kargil we come across the scenic Monastery circuit  starting from MULBEKH (Future Buddha statue),, in places enroute likeFotula,Lamayuru Nurla,,Saspol,Liker we see beautiful Monasteries till we reach Leh.Its scenic route."
3,Monastery_Circuit,bhavannhaa,5.0 of 5 bubbles,Aug 2015,The Monasteries fill you with peace.,"Many travellers told me that if you've seen one you've seen them all, but for one who has an interest in peace, meditation and the spirit, the monasteries are so beautiful, serene and reflecting peace. A few quiet minutes at each absorbing the vibrations, reflecting the purpose of its existence and the message to the world is moving. My short visit was not enough and I will be back for more- more peace, quiet and joy."
4,Monastery_Circuit,dharun2015,5.0 of 5 bubbles,May 2015 • Family,Is a kind of Circuit House,"This is a place where when Dalai Lama come to Leh, he stays in the Monastery Circuit. This monastery  is very huge with excellent outer beauty."
5,Monastery_Circuit,Abraham S,5.0 of 5 bubbles,Jun 2015,Beware of monastery overload!,"I wish we had visited them all,but the abundance of the monasteries and temples was almost overwhelming. The ancient thankas, statues and other artifacts were a continual source of delight."
6,Monastery_Circuit,AlwaysPuranik,4.0 of 5 bubbles,Jan 2015 • Friends,Awestruck place,This place still gives me goosebumps when i hear its name or came across any photos of it. Such is the experience. This place make u glue to it and make u realize the real meaning of peace! This place gives Leh an upperhand when comes to traveling!A Wowsome place!! 
7,Monastery_Circuit,Biplav,5.0 of 5 bubbles,Jul 2014,"Spoilt for choices, each route has atleast 2-3 prominent gompas","the land of lama's and monasteries, Leh offers a variety of monasteries to chose from, the must see are below:-- Leh (Shey palace, Spituk, Thiksey and Matho)-- Pangong Tso (Hemis)-- Nubra (Diskit)"
8,Monastery_Circuit,dinesh b,5.0 of 5 bubbles,May 2015 • Family,Ancient monesteries,Climb the steps to see peaceful Buddha statues and monks living in a world of their own away from the world.
9,Monastery_Circuit,AadharGilhotra,5.0 of 5 bubbles,Oct 2014 • Friends,Peace in the surroundings,I cannot forget the peace created by the chants and the drum beats at the Shanti Stupa. You forget worries and the atmosphere takes you in. The statues and the flags give it a divine feel. I will go their again very soon.
0,Monastery_Circuit,niteesh91,3.0 of 5 bubbles,Jun 2015,feel the silence,the so called bhudist monestry is one where you feel the silence. the wholeatmosphere here is magnificant.
1,Monastery_Circuit,lifewithkinni,3.0 of 5 bubbles,Jul 2014,Spectacular Leh,"The spectacular landscape of Leh and Ladakh is dotted with ancient Buddhist monasteries, which speak of the architectural splendor, miraculous legends and deep-rooted religious association. Situated in isolated hamlets of the region, these old shrines form the famous Monastery Circuit that is a tourism highlight in Ladakh. These monasteries belong to various sects of Tibetan Buddhism, which have their own differences and similarities.While travelling one must aware about closing and opening time for monastery."
2,Monastery_Circuit,robin t,4.0 of 5 bubbles,May 2015 • Couples,Beautiul dragons statues and colourful place,Very beautiful architecture with colourful dragon statutes. Bells all over and prayer wheels in huge quality. Nice and very photogenic place to be. When we went here it was raining and the atmosphere completely changed here. loved the place at first sight.
3,Monastery_Circuit,mdgouse,4.0 of 5 bubbles,Oct 2014 • Friends,good place,biriiliant place in leh .monestary circuit is the very good place in leh ladhak . and the brillinats of the cnstructions u can see here in the leh
4,Monastery_Circuit,GB Singh,5.0 of 5 bubbles,Apr 2015 • Couples,Several Monastries in and around Leh are worth a visit. The architecture of the Monastries is great.,Absolute silence and the feeling of religious diversity of India fills one with appreciation for the country.
5,Monastery_Circuit,Pablo A,5.0 of 5 bubbles,Mar 2015 • Friends,Incredible,Hopefully you will make the tour on a sunny day because it is incredibly photogenic! The drive in itself is about 5/6 hours but spread out through the day
6,Monastery_Circuit,Saumya M,4.0 of 5 bubbles,Dec 2014 • Family,lovely place :),"Monastery Circuit houses a few Buddhist Gompas like Thiksey Monastery, Pharka Monastery, Matho Monastery, Hemis Monastery and numerous more. Hemis Monastery is one of the biggest cloisters in the locale, which houses an expansive painting of Buddha that can be seen just once in 11 years. Another imperative cloister, Thiksey Gompa is a 12-story structure that has been painted with excellent hues. It additionally has supplication to God signals alongside an ornamented passageway that houses a 15 m tall statue."
7,Monastery_Circuit,Mansi105,4.0 of 5 bubbles,Jun 2014 • Friends,Soothing To Eyes..Monastry View!!,"The charm of lot many monastries will take your breath away if you are such a lover of monastry. It is interesting to see how colourfully designed it is. The area around has got hills which are quite steep. One can capture lot many beautiful pictures. This area is meant for photographers specially. There are several buddhist monastry over there like   Thiksey Monastery, Pharka Monastery, Matho Monastery, Hemis Monastery etc. In the Hemis one, a large buddha painting can only be seen once in 11 years. Such is the history of this iconic place."
8,Monastery_Circuit,travel_ticker,5.0 of 5 bubbles,May 2014 • Couples,Monasteries - Lots of them,"There are many many monasteries in Ladakh and each one has a charm and story of itself. You need to be a culture and history lover to maintain the pull. They are also a superb destination for photography with lots of colors, cultural and religious photographs to be bagged. Photography is not permitted inside temples of some monasteries to protect the art work which gets spoiled by artificial lights."
9,Monastery_Circuit,cleopatraCapeTown,4.0 of 5 bubbles,,monastery circuit,interesting they are all different in some way but unless you are really into monasteries can become a bit repetitive. having too pay to take photos a bit over the top
0,Monastery_Circuit,Vikas Singh,5.0 of 5 bubbles,Jun 2014 • Family,Ladakh-Land of magical monastries,"There are monasteries and monasteries in ladakh and each of them is a gem. 90% of them are in leh district only. Unless you are on a long vacation it is impossible to see even 50% of them. We were there for 15 days and could see the following- Route-1 ( four days): Likir, Basgo, Alchi, Rizong , lamayuru and Mulbekh. Route-2 (two days): Chemrey, Hunder, Diskit, Samstangling. Route-3 (two days) Hemis, Thiksey, Stok, Shey, Stakna and Spituk  Route-4 ( two days) Shanti stupa, Namgyal Tsempo, Chandazik  and Soma. Take it easy while travelling otherwise even healthy people have been known to fall sick at this high altitude."
1,Monastery_Circuit,Anuragme,5.0 of 5 bubbles,Apr 2014 • Family,Lamayuru Monastery,"Lamayuru Monastery in the monastery circuit we found exceptional, in a sense that drive of 136 Km from Leh towards Srinagar upto the monastery was worth traveling. Scenery on the way was superb. Road conditions was very good. It took us only 2.5 hrs to  reach there. Landscapes on the way were great."
