,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
4,Basgo_Monastry,smurg,3.0 of 5 bubbles,Jul 2014 • Couples,Unusual ruined monastery,"Looking like something out od a film set, this is worth visiting if you are keen on monasteries that are not tin the usual whitewashed mould. Although Basgo is mainly in ruins it is striking ,made of  mud and looks like giant anthills rising from the ground . If visiting in summer, make sure you apply plenty of sunscream-it is extremely hot and exposed."
5,Basgo_Monastry,KGB777,4.0 of 5 bubbles,Jul 2014 • Solo,Crumbling former glory,This monastery looks great as you drive down towards it on NH1. It's worth stopping to get some pics from the side of the road. Once you get closer the view is even better. Well worth the effort to visit.
6,Basgo_Monastry,Fred m,4.0 of 5 bubbles,Jul 2014 • Couples,nice place,A nice Monastery in a out of the way place. Not many tourists make this an interesting place. The place even has a great little eatery and guest house.
7,Basgo_Monastry,Vikas Singh,4.0 of 5 bubbles,Jun 2014 • Family,16th century monastery,"Basgo Monastery is 40 km from Leh on Srinagar highway. Once we reached this village, we saw a lot of mani walls with chortens on the road itself. The monastery was built by Namgyal rulers in 1680 and is situated on top of a hill towering ruins of ancient city. It was a political & cultural centre and has distinction of being the only place where original 16th century murals still exist. The monastery has 3 temples -CHAMBA MAITREYA – with image of Maitreya in clay, SERZANG TEMPLE with copper built image of Maitreya and CHAM CHUNG TEMPLE which was initially built as mosque but later converted to Maitreya. This monastery has been recognized as world’s 100 most endangered heritage sites in 2000-2001 by World Monument Foundation."
8,Basgo_Monastry,Yorkie1970,5.0 of 5 bubbles,Apr 2014 • Solo,Incredible fortified site,"Another amazing deive/walk up past colourful Chorten on the hillside.  This was one of my favourite shrines, originally a Royal castle built in the sixteenth century and converted to a small shrine and monastery later, the ruins o the old fortifications are spectacular, with views across to the mountains and the village below. Climb above the shrine for the best views!"
9,Basgo_Monastry,AJay,4.0 of 5 bubbles,Aug 2013 • Friends,A must vist Heritage site,The old mud buildings in contrast with blue skies are absolutely enchanting for photography.It seems not so many visitors come this place. Almost looks like a fallen structure from a long view.The priest inside the shire was so friendly. So many steep steps to climb to reach this place.
0,Basgo_Monastry,VPATraveller,5.0 of 5 bubbles,Sep 2013 • Couples,a shame funding will never stop this crumbling,The setting of this in the rich red moonscape is outstanding from the road.  Closer at hand the place is partly repaired but with many areas crumbling back to the cliffs from which it was first carved.  A beautiful and breathtaking setting worth visiting
1,Basgo_Monastry,rexie,5.0 of 5 bubbles,Aug 2013 • Couples,See this while you can,"The Basgo mud-brick structures are in a terrible state.  They stand imposingly on a hill above the Indus and contain some exquisite statues and paintings.  The main shrine has a beautiful triple-tiered Maitreya statue and 15th/16th century brilliantly coloured wall paintings, both sacred and saecular.  Incredible."
2,Basgo_Monastry,gardener832,1.0 of 5 bubbles,Aug 2013 • Friends,Heritage site,The buildings are set on the side of the hill and one wonders how they were constructed all those years ago but oh what a lot of work to do to renovate this fantastic building but it will be worth it!
3,Basgo_Monastry,jenabaintheworld,5.0 of 5 bubbles,Jul 2013 • Solo,try to see this monastery,Really enjoyed Basgo--- and fairly close to  Leh with a group of other Gompas.    Worth the trip!   Each monastery offers different views/focus/art.
4,Basgo_Monastry,amewar,4.0 of 5 bubbles,May 2012 • Couples,In Ruins lies the wonder,Its a great work of Architecture. Flash floods of 2011/2012 has created creaks which has just added to the beauty of the place. Beautiful!!!!
5,Basgo_Monastry,Angshu,5.0 of 5 bubbles,May 2012 • Couples,Beautiful in late evening light,"The Fort is in ruins, but from the main road below the ruined fort presents great photo opportunity. The road up towards the fort rises quite steeply & crosses a stream as well. It is a good idea to go to Basgo in the evening. Walk up the last stretch as the sun paints the fort in golden colours & you will be rewarded with an amazing spectacle as the low light of the sun falls on the mud-brick fortress ruins. Once again a steep walk up the stairs to the ruined monastery Chamba Lhakhan. You would be lucky to get the monk to open the door of the temples for you. In the walls & ceiling of the monastery are magnificent original wall paintings, similar to those in Alchi. Light is very low, but the details can be seen.Climb down to the second temple called Serzing Lhakhang which is slightly older and smaller than the Chamba Lahakhang. It is very dark inside. This temple has a huge statue of Buddha which is so big, the head is hidden by the upper story of the temple. Unfortunately one cannot climb to the topOne of the best places to visit in Ladakh for the culturally & photographically oriented. Virtually no tourists and so you can soak in the beauty all by yourselves. Strongly Recommended."
6,Basgo_Monastry,AnilAggarwal,4.0 of 5 bubbles,Sep 2012 • Couples,Photographers Paradise,"Basgo Monastery is 40 km from Leh on Srinagar highway. Once one reaches this village, you can see a lot of mane walls with chortens on the road itself. It was built by Namgyal rulers in 1680 and is situated on top of a hill towering ruins of ancient city. It was a political & cultural center and has distinction of being the only place where original 16th century murals still exist. The presiding image is MAITREYA BUDDHA. It is said that a palace was built here in 15th century. It has 3 temples – 1. CHAMBA MAITREYA - patron of maitreya in clay, colorful fresco paintings. 2. SERZANG TEMPLE - copper built Maitreya with lot of books. 3. CHAM CHUNG TEMPLE - initially built as mosque but later converted to Maitreya.This monastery has been recognized as world’s 100 most endangered heritage sites in 2000-2001 by World Monument Foundation. Now a society of BASGO village is looking after its preservation. This is a photographers’ choice destination."
