,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
2,Chemre_Gompa_Monastery,DanNZ2014,5.0 of 5 bubbles,Jul 2014 • Couples,Incredible ,"Probably my favourite monastery in the Leh area. A stunning place, just love the mountain backdrop and houses and monastery scattered down the hill"
3,Chemre_Gompa_Monastery,Indie-Brindie,5.0 of 5 bubbles,Jul 2014 • Couples,Stunning location atop a rocky outcrop,We took this in on our return by taxi from the Markha valley trek. It was wonderfully picturesque. The approach road winds round and round until you finally arrive at the top. Once there the monastery is interesting to explore with stunning roof-top views of the surrounding valley and the mountains that we had recently trekked through. There is also an interesting museum with an impressive haul of artifacts. This is arguably the best monastery around Leh so well worth a visit.
4,Chemre_Gompa_Monastery,smurg,4.0 of 5 bubbles,Jun 2014 • Family,Scenic and worth taking in on your way back to Leh after the Markha Valley Trek,"This is a stunning monastery, set high on a hill, with an interesting museum full of Buddhist treasures.You alo get views over to the mountains from the roof tops. My only suggestion is that  the monks might wish to consider offering a short tour /talk about the artefacts in the museum. Everything looked interesting and was labelled in English but it would have been more informative to have had things explained to us."
5,Chemre_Gompa_Monastery,Vikas Singh,4.0 of 5 bubbles,Jul 2013 • Solo,Chemrey Monastery,"Chemrey Monastery is a  Buddhist monastery, of the Drugpa monastic order and was founded by the Lama Tagsang Raschen and dedicated to King Sengge Namgyal in 1664, It is located around 40 kms from Leh. Both Hemis and Chemrey can be visited on a half day tour"
6,Chemre_Gompa_Monastery,jenabaintheworld,5.0 of 5 bubbles,Jul 2012 • Family,definitely worth a visit-- also en route to/from Pangong,Chemrey Monastery is so beautifully built and preserved.   Try to make time to visit this site--- lovely devotional art.
7,Chemre_Gompa_Monastery,RVS,5.0 of 5 bubbles,Jun 2012 • Couples,Beautiful!,"Superb location, and a very pretty momastery. Well worth a visit."
8,Chemre_Gompa_Monastery,Indioespanol,4.0 of 5 bubbles,Jun 2012 • Family,Pangong visit,Good for visit. Tourists can go and discover the pictures inside
9,Chemre_Gompa_Monastery,SandeepSaxena-IIP,5.0 of 5 bubbles,,beautiful,"he famous Monastero Chemre Gompa can be seen from the intersection of Chang La and “Pangong Tso”. The barley fields along its way are breathtaking beauties, surely not to be missed. Photography enthusiasts and nature lovers throng this place throughout the year. The foreground of the monastery has rapeseed fields, which give it a pristine yellow hue against the white stupas. The slopes to the monastery are steep, perfect for those who would like to go mountaineering or trekking. It is said that the Monastero Chemre Gompa was built around the 17th century by the “Red Hats” who took inspiration from Hemis. Hemis till date considers the Monastero Chemre Gompa as its branch.If you have the energy to climb the steps to this Gompa, then you must. It is a fascinating place to visit and the views from up there are amazing. Bring lot's of water as you will need it."
0,Chemre_Gompa_Monastery,Angshu,5.0 of 5 bubbles,Jun 2011,Location is excellent,Try the views from the barley fields & villages around
1,Chemre_Gompa_Monastery,geoFortLee_Nj,5.0 of 5 bubbles,Dec 2010 • Solo,"A must ""visit""","If you have the energy to climb the steps to this Gompa, then you must. It is a fascinating place to visit and the views from up there are amazing. Bring lot's of  water as you will need it."
