,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Samstanling_Monastery,TapasyaKaulRajaram,5.0 of 5 bubbles,Jun 2017 • Friends,Extremely peaceful and picturesque,This place is beautiful and serene with a scenic beauty of its own. When we traveled here it was birthday of some person so the community women were making goodies. They offered us to taste those goodies and the goodies were yummy. The people and their bonhomie was visible. 
1,Samstanling_Monastery,infoaddict,4.0 of 5 bubbles,Sep 2016 • Couples,Quite Modern,Compared to Leh gompas then Samstanling in the Nubra Valley does not have the history. That said it is still worth visiting and is a lovely walk if you are staying in Sumoor.
2,Samstanling_Monastery,Nitin S,5.0 of 5 bubbles,Oct 2016 • Couples,"Easy to see rituals, even photograph","We got a chance to attend a full morning prayer ceremony, with monks sitting in lines in front of Buddha and doing chants. Post chants, they got their breakfast cereal and tea, along with some money (for their daily chores). Monks here explained various elements of their prayer and how they make the different offerings and their meaning how each connects to the human elements."
3,Samstanling_Monastery,huys25,4.0 of 5 bubbles,Sep 2016 • Couples,Three temples and buttertea with the monks. Photo's allowed.,"We were the only visitors in this monastery, and were taken around by one of the monks who opened the temples for us.In several rooms high quality paintings were being restored and/or developed.Afterwards we were invited in the old kitchen to have some butter tea with the monks.In the three temples wer were allowed to take photographs."
4,Samstanling_Monastery,ksn1122,4.0 of 5 bubbles,Sep 2016 • Friends,very unique and big,"Along the way we saw lovely green and yellow fields. Also Sumur village is popular on the tourist circuit for the Samstemling Gompa. This Gompa was founded by Lama Tsultrim Nima about 150 years ago. This Gompa houses about 100 lamas. Samstemling Gompa is known for its elaborate frescos and Thankas which are Tibetan silk paintings with embroidered border.We saw many flowers and different trees around it. We saw carving, paintings etc.   "
5,Samstanling_Monastery,raja p,5.0 of 5 bubbles,Oct 2015 • Friends,nice gompa in peaceful place.,the gompa premises very peaceful and well maintained.the monks here are well desciplined.doing buddha vandana systamatically.
6,Samstanling_Monastery,Anisul Islam,4.0 of 5 bubbles,Aug 2016 • Friends,A peaceful place to visit,Very near from Sumur. A peaceful place to visit. A beautiful view of valley can be get from the monastery.
7,Samstanling_Monastery,Atul J,5.0 of 5 bubbles,Aug 2016 • Family,Amazing experience,Its in Nubra valley. We stayed at Mystique meadows which is almost next to this place. One can have very nice green apples here.
8,Samstanling_Monastery,dotc2015,4.0 of 5 bubbles,Aug 2016 • Friends,"""New"" monastery","Only a century or so old, this is a peaceful place.  Fewer tourists about.  Good paintings and hangings."
9,Samstanling_Monastery,VivekMehta28,5.0 of 5 bubbles,Jul 2016 • Family,This is where you here SILENCE!!! Must Visit.,"If you wish to hear Silence, this is where you should go. Road are good. Amazing scenery. About 40kms from Nubra. One of the MUST visit Monasteries in Ladakh."
0,Samstanling_Monastery,sudhi1956,4.0 of 5 bubbles,Jun 2016 • Family,Serene environment.,We visited this monastery on our way back from nubra valley. The route to this monastery through the hillocks and sand dunes is really worth. Its located in a hillock and you will get a good view of the valley below. We advice those who are visiting nubra and diskit to take a deviation and visit this monastery also. Its calm and quiet and very peaceful.
1,Samstanling_Monastery,ankit s,2.0 of 5 bubbles,Jun 2016 • Family,Give it a miss.,"Go to the sand dunes instead, or head to the hot springs in Panamik. The Monsatery has nothing unique / interesting to offer. Don't stop just because you need to tick a list. There a very impressive monastery in Diskit, head there instead."
2,Samstanling_Monastery,Begaraaj S M,5.0 of 5 bubbles,Apr 2016 • Solo,Scintillating Samstanling !!!,"I went to this wonderful monastery on 26th April 2016, this Monastery is one of the most beautiful monastery located in Sumoor and around 130km from Leh, the total journey from Leh was stunning, experience I had on that day was once in a lifetime experience, please experience this experience for the experience sake.Must visit for all age groups when we are in Nubra Valley, 4 important towns we should not miss when we are in Nubra Valley are Sumoor, Panamik, Diskit and Hunder, another most important village we should not miss is Tur Tuk which is another 90km from Hunder, offering absolutely sensational views.Happy travelling...Enjoy !!!"
3,Samstanling_Monastery,Sundeepgupta,5.0 of 5 bubbles,Nov 2015 • Family,Peaceful,Only thing that I find in these monasteries is peace. The level of peace we get here is awesome.....
4,Samstanling_Monastery,interstellar1,3.0 of 5 bubbles,Sep 2015 • Friends,Highest point in sumur but no views,The monastery is one of the many monastery you would have seen in your leh trip. There are a good number of apple & apricots tree around its periphery and you can grab some them also.
5,Samstanling_Monastery,Mithesh D,5.0 of 5 bubbles,Aug 2015 • Friends,must visit,please make it a point to visit this monastery when in leh...it is peaceful to be here..must visit places
6,Samstanling_Monastery,Anshika03,4.0 of 5 bubbles,Aug 2015 • Couples,"Serene, Scenic, Peaceful",This monastery is in Sumur village which is more peaceful as most of the tourists stay in Hunder/Diskit. We visited it on our way back from Panamic. Needless to say the monastery gives a very calm and serene feeling. The view of the Nubra Valley from here is amazing. It has three main temples and a monk was very kind to give some information about each of them. There are beautiful paintings inside. There are also some beautiful plants and trees outside which make the surroundings all the more picturesque. It is worth the extra drive if you are not staying in Sumoor and must visit if you are!
7,Samstanling_Monastery,SjAwadh,4.0 of 5 bubbles,Aug 2015 • Family,Scenic and Peaceful !!,"1. More than Hundred years old Monastery in a very peaceful n scenic location.2. It is located in Sumur village in Nubra valley towards Panamic.3. This area is around Karakoram national park and had a different type of sandy terrain but very beautiful.4. The adjoining village is very clean and eye soothing and has many stay options.5. Monastery has great statues,wall murals and Thangka Paintings which are well preserved.6. Overall a place not to be missed while travelling to Nubra Valley."
8,Samstanling_Monastery,JavedSindhi,3.0 of 5 bubbles,Aug 2015 • Couples,will visit in my next trip...,Unlucky to visit before time but the view was amazing...Sumur it self is a very cute village to visit and stay... wanted to leave early for leh so could not visit this monastery..
9,Samstanling_Monastery,ThakkarSunil,4.0 of 5 bubbles,Jul 2015 • Family,Nice cottages,"You can stayed in Sumur, while visiting nubra valley. nice cottages are around. Very quiet place. This monastery is good to visit. "
0,Samstanling_Monastery,AkashRoonwal,4.0 of 5 bubbles,Aug 2015 • Friends,Serene & Beautiful!,Amazing view of Nubra Valley from this Monastery was the highlight! Very peaceful as located in a natural surrounding!
1,Samstanling_Monastery,Anand_Shah,4.0 of 5 bubbles,Jul 2015 • Family,Serene place,This monastery is so peaceful that one would like to sit on its footsteps and keep on gazing the mountain and river seen in the front from the height of monastery. It has 3 star hotel like washrooms also.
2,Samstanling_Monastery,Vikas Singh,3.0 of 5 bubbles,Jun 2014 • Family,Nice peaceful and modern monastery,"This is one of the more recent monasteries, You get nice view of the nubra valley from here.Built in the early 19th century by Tsultims Nima, the Samstanling Monastery is located in Summor village. Set in the midst of picturesque ambiance, the monastery and its surrounding dilate the traditional hues of gold, red ocher and white. Further, the intrinsic design of the old and the new assembly halls hold elegant hangings, murals of Lord Buddha and his teachings, of Dharmachakra and other facets of Buddhism. The monastery is also a home to more than 50 monks whose daily needs are taken care of by the governing body of the monastery."
3,Samstanling_Monastery,Vikas Singh,4.0 of 5 bubbles,Jun 2014 • Family,A more recent monastery in the Nubra valley,"Situated between Kyagar and Sumur village, the monastery was founded by Lama Tsultrim Nima. The temple has a rich collection of Tankha paintings. In 1962, Tibetan spiritual leader, His Holiness the Dalai-Lama, was invited for the inauguration of the seven temples of the monastery. It is one of those few monasteries in Leh that is generally open for tourists."
4,Samstanling_Monastery,JayantSathe,4.0 of 5 bubbles,Aug 2013 • Family,Calm and peaceful place in the natural surrounding,It is near sumoor village in  the nubra valley overlooking the major portion of the valley. Bey neat and clean place well maintained. Worth a visit
5,Samstanling_Monastery,Crescentra,4.0 of 5 bubbles,Aug 2013 • Couples,Peaceful,We visited in the afternoon. Unfortunately we did not get to see the interiors as the doors were all locked. The surroundings are very peaceful and filled with a nice fragrance from the trees growing on the temple grounds.
6,Samstanling_Monastery,jenabaintheworld,5.0 of 5 bubbles,Jul 2013 • Solo,worth the extra drive to see in Nubra Valley,I woke up a bit earlier from Hundur and drove about 60 min to Sumur and then to this monastery.   The monk who showed me the two main worship areas was so kind and helpful.     The art and history is really beautiful--- definitely worth a visit!
7,Samstanling_Monastery,AnilAggarwal,4.0 of 5 bubbles,Sep 2012 • Couples,Rebuilt Monastery,"This monastery is situated in Nubra valley along Nubra or Siachin river above Summor village. Approximately 120 km from Leh, after crossing Khalsar, a road goes to Tiger , Summor and Panamic villages. This road is having a lot of Leh berry bushes and the scenic beauty is marvelous. This monastery was founded by TSULTIMS NIMA in 1841, rebuilt 15 years ago. There is a tarred road up to the monastery. A flight of red steps leads to monastery. On reaching the compound, to right side of it, is a smaller older assembly hall with kitchen area & butter lamp store. On the left side, there is a guest house & residence of monastery head. The older hall has a beautiful painted doorway. Inside of the monastery has hangings of Buddha and walls are black painted with gold outlines of Protector Gods. New building has large porch with paintings of 4 cardinal kings, painting of wheel of life and Buddha’s teachings. The two dancing skeletons’ paintings are interesting. This location has toilet facility; there is no entry fee and the timings are from 8am to 12 noon and 1pm to 6pm."
