,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Leh_Market,Sumit jain,5.0 of 5 bubbles,Aug 2021 • Friends,Great place to shop,"Leh Market is one of the busiest, most colourful places in Leh, where you can get everything imaginable- from groceries to clothes, jewellery to local street food. The Leh Market is a perfect representation of the culture of Leh- vibrant and colourful. The market comprises many stalls, stores and shops that are set up in quaint disarray, where you can navigate your way between the merchants and sellers to discover items worthy of purchase."
1,Leh_Market,rajuashetty,5.0 of 5 bubbles,Sep 2021 • Friends,Always simply superb,"Beautiful to spend in the market with loved ones, variety of souvenirs food fruits..Time pass with leisure, not for serious shopping, few good things like Hats , shawls, gems etc"
2,Leh_Market,Upendra Gupta,5.0 of 5 bubbles,Aug 2021 • Family,Nice place to see the local stuff,"Good place to shop clothes, souvenirs. You can also see Tibetan refugee shops where you can get good artefacts and key chains etc."
3,Leh_Market,Let's Go Sightseeing,5.0 of 5 bubbles,Oct 2019,Roam around to see the colors!,"The Leh Market is pretty. I wandered here with my tour organizer as he told me tales of Tibetan settlements in India. You can find almost anything in this market. A lot of Tibetan shops exist selling woolens, junk jewelry etc. The market is a burst of color.In between, you'll find Ladakhi Muslim bakeries selling the softest of breads. Don't forget to enjoy one! The entire market is quite unlike Indian markets in the sense that it's not noisy."
4,Leh_Market,SONIA B,5.0 of 5 bubbles,Oct 2019 • Family,One stopndestination for all needs,At this place you can stock up all ur needs... Food is also good. Shops have nice collection of winterwear.. If u lack something can always buy... Try to negotiate prices. 
5,Leh_Market,PK Das,4.0 of 5 bubbles,May 2019 • Family,Leh Market,Though small street with shops on either side is simply lovely. The prime place for tourist to kill time.
6,Leh_Market,Cat,5.0 of 5 bubbles,Jul 2019 • Friends,Absolutely beautiful,"Really beautiful place. Could wonder around here for hours looking at all the jewelery, clothes, knick knacks and colours. Locals are so friendly and not pushy at all, stopped plenty of times for a chat. Really calm and relaxed vibe around the town, maybe it's the mountains maybe it's the people, but it's been a lovely first taste of India. "
7,Leh_Market,vipin k,5.0 of 5 bubbles,Jun 2019 • Family,excellent modernize market,"Excellent place to hang out with all type of shops for warm clothing,art and excellent eating place.spacious and beautifully built.. must visit"
8,Leh_Market,Inspector Ab,5.0 of 5 bubbles,Jun 2019 • Friends,Big and fine market,Leh main market is big and very good market.well manage and everything is available in this market.mainly hot cloths and specialy pashmina.Bank and atm is also there.food corner is also in market.nice place for spend 3 to 5 hr.seating arrangement is also there.
9,Leh_Market,Peregrineri,4.0 of 5 bubbles,Jun 2019 • Solo,I liked it better before they over modernized it,"I do like that it's now a walking mall, which it should have been since many years. (This happened just in the last few years.) However, to make the new mall, they tore down some beautiful old trees. And many of the buildings have been renovated in a way that destroyed the beautiful, traditional Ladakhi architecture. And it is heavily tourist oriented now, which also detracts from the charm. Still, if you go to Leh you have to go there. I do love the ladies who sit on the sidewalk selling their vegetables and apricots etc., though it makes me sad to see tourists running up and sticking their cameras in their faces without even asking if they mind."
0,Leh_Market,ranjanasharma,4.0 of 5 bubbles,May 2019 • Friends,Nice place to hang out,"There is lot of restaurants, all kind of shops pashmina, woolen, crockery, dryfruits and daily use items. It's clean and wide market and in evening there's lot of crowd so you would love it hanging out there. Please buy from Ladakhi localities as they are really based on this. Old granny's sells hand knitted woollen stuff. Don't bargain and buy. Enjoy ..."
1,Leh_Market,Anuradha,5.0 of 5 bubbles,May 2019 • Family,Beautiful ,"Unexpectedly it’s a big market with all the basic shops. A lot of variety of handicrafts, woollens specially Pashmina wool are available. The ambience was amazing, as it’s neat and clean. Locals were selling veggies on the road side which was a delight! Many eateries complete the look. Spent a lovely time sipping hot tea and eating momos over there ! A must visit  "
2,Leh_Market,mnrkrishnan,5.0 of 5 bubbles,May 2019 • Family,Centrally located with European apperance,"Once we reach the central location, we would definitely feel that we are somewhere in Europe.  The pathway, seating arrangement and even the street lamps are different from other Indian markets,  There are lot of Kashmiri shawl shops, Foreign exchange shops, Dry fruits shops, Restaurants and coffee shops.  Once in Leh, please don't miss to visit this Market,which is a unique in itself."
3,Leh_Market,Rajanish T,3.0 of 5 bubbles,Nov 2018 • Family,Shopping place,Centeral place for shopping from pashmina shawl to mementos. Variety of restaurants. The main part is renovated few years back. Do try the open shops in by-lanes for better bargains. Just across the road one will find dry fruit sellers. If you walk 100m further then will find smaller shops with variety of products.
4,Leh_Market,Ravee,5.0 of 5 bubbles,May 2019 • Friends,Must visit Place to leh market,"People from all over world travel to leh ladakh, Visiting market of leh is best, you will find Pashmina shawl, kashmiri Shawl, apricot dry fruits original of leh ladakh, Ladakh Tshirts, hoodies etc and other side of road Main Gate market you will find Tibetian Market of clothes jackets, shwals, and other stuff. You will also find few cafes, Restaurants, ATM, and mini street market to buy immitation jewellery ,Flags, etc"
