,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
7,Shey_Monastery,LaBalise,2.0 of 5 bubbles,Aug 2018 • Family,Many better ones,Unfortunately this one suffers from neglect and looks more like a rubble-strewn building after an earthquake
8,Shey_Monastery,Anil J,5.0 of 5 bubbles,Sep 2017 • Friends,spritual experience,"We stayed away from the city of Leh close to Shey Monestry. Drive to monastery itself was excellent. there after a tour of the monastery and sitting inside quietly takes you to a different level. one can spend as much time you want and also see young lamas getting training and learning Buddhism. its difficult to explain, one must experience it to about it."
9,Shey_Monastery,Tropicalstorm,4.0 of 5 bubbles,Jul 2018 • Couples,Palace with a monastery,Quaint place. More rustic and quaint than other 'mainstream' monasteries. Going through the alleys of this place you feel as if you are in a magical movie like doctor strange..Don't forget to visit Shey Mosque which is half a kilometre BEFORE the Shey Palace (when coming from main Leh market on the leh-manali Road). This mosque is the first mosque in Ladakh built by the Muslim scholar and preacher Shah Hamdan. He came from central Asia to Ladakh via the Silk Road route. This mosque is very old and basic. The ceiling is made up of small bamboo like wood closely huddled together to keep the temperature warm in winter. The small garden outside is beautiful. It has hand made wooden shelters along with hand made benches.
0,Shey_Monastery,Prabodh K,5.0 of 5 bubbles,Aug 2017 • Friends,Leh Trip,There are multiple places in Leh which you should visit.Definitely this is one of them. You will get beautiful view of city from the TOP.
1,Shey_Monastery,Dave O,5.0 of 5 bubbles,Jun 2018 • Couples,Do not miss Shey Monastery,"If you visit Leh this monastery is mandatory to visit. A stunning place with stunning views. It is not as fancy as other monasteries but has a real feel, worthy of soaking up"
2,Shey_Monastery,Ashok Jain,4.0 of 5 bubbles,Jun 2018 • Couples,Climb to a temple,"Little less number of steps than Thikse, On the way great photo ops. Shey has a small temple. Take water with you"
3,Shey_Monastery,thejas r,4.0 of 5 bubbles,May 2018 • Friends,Little far from Leh Town,Great view from this monastery. It's on top of a hill. They have steps to climb up if you want. Nice to go in the evening time.
4,Shey_Monastery,Sanjay,5.0 of 5 bubbles,Jun 2018 • Solo,Shey monastery,As said before one monastery is more than enough as all are same. Sheet monastery may be avoided as there is nothing much out in this monastery compared to the other monasteries
5,Shey_Monastery,Ankita G,3.0 of 5 bubbles,Aug 2017,Huge Gilded Buddha Statue,One has to climb up very high to get to this monastery. The monastery is known for its huge gold Buddha stature which is supposedly second largest in Ladakh. The view from top is scenic which makes it worth visiting.
6,Shey_Monastery,Sk_mahua,4.0 of 5 bubbles,Jun 2018 • Family,Monastry Visit,The monastery is quite high up. Avoid doing it on the second day as oxygen is rare the body is yet to acclimatise. The place is lovely. 
7,Shey_Monastery,HemanthPai,3.0 of 5 bubbles,May 2018 • Friends,Our visit to Shey palace/Monastery,This was a 15th century summer palace of Lehs royal family which also has a monastery.It involved lots of climbing steps & was tiresome.Still from scenic beauty point of view worth the visit
8,Shey_Monastery,ukbose,5.0 of 5 bubbles,May 2018 • Family,Leh Ladakh Summer 2018,"Excellent monastery. Initial structure 700 years old. Witnessed a collective worship by the inmates, which was soul stirring and really uplifting. Ice stupa a much famed initiative by Sir Sonam Wanchoo is also nearby. You can read about  Ice Stupa on net. Much fulfilling retreat. "
9,Shey_Monastery,Satish P,4.0 of 5 bubbles,Sep 2017 • Couples,Very scenic journey,"Journey to this monastery is very scenic, quite refreshing.An ancient monastery, very neat, clean and peaceful.Views from the top are excellent."
0,Shey_Monastery,smlec,5.0 of 5 bubbles,Jul 2017 • Solo,Gorgeous Site,"The drive itself to Shey is wonderful (in fact, if you pass the monastery, you will see a beautiful field of ancient stupas as you approach the next hilltop monastery).  These gorgeous Buddhist sites constructed within Ladakh's rugged mountainsides are breath-taking.  Take water with you, as summer heat at the high altitudes can be taxing, and there is no fancy rest-stop/restaurant nearby, though some roadside cafes were open during my visit."
1,Shey_Monastery,Ashish D,4.0 of 5 bubbles,Apr 2017 • Couples,Historical monument near the city !,"Most of the monastery is in shambles. The temple is well maintained and the scenery is excellent, on your way up and from the top !"
2,Shey_Monastery,DKF4949,4.0 of 5 bubbles,Feb 2018 • Friends,Visit in February,"Interesting and charming, but in I preferred Thiksey for beauty. A little in dis-repair but still  worthwhile if you have the time. "
3,Shey_Monastery,barbschwarz,4.0 of 5 bubbles,Jan 2018 • Couples,"Close to Leh, Shey Monastery and the Shey palace complex are worth a visit.","Shey village was used to be the summer capital of Ladakh and the king took residence at the palace of Shey which, today, lays mostly in ruins. The views from the Monastery is beautiful. No Admission during the winter months is free."
4,Shey_Monastery,Kaushik G,4.0 of 5 bubbles,Aug 2017 • Couples,Beautiful views from the top,"We had visited this ancient palace located on the Leh Manali highway during our sightseeing in Leh. From the parking lot, one has to walk on a inclined path to reach the entrance and then climb a steep flight of steps to check out the palace and the beautiful main temple dedicated to Lord Buddha. Lord Buddha is in sitting posture and the idol is huge - one can view the Lord from a lower temple and again from the upper temple which has a entrance ticket of 30 rupees per person. We also saw a room where hundreds of small & large oil lamps were lighted and it was a beautiful sight. The view of the surrounding valley and mountains from the top is breathtaking."
5,Shey_Monastery,Vishal Sharma,3.0 of 5 bubbles,May 2017 • Family,picture perfect view,"its not like some palace,just you get is a great view from this place,very calm to sit n ponder,it looks like a wallpaper,nearby is a river which is also well maintained.A must must visit place"
6,Shey_Monastery,Daniel T,3.0 of 5 bubbles,Aug 2017 • Friends,Worth a visit once,"No more a royal palace, it still stands strong as a reminder of 16th century lifestyle. Old relics still well preserved is just awesome. You get a guide inside the palace & shrine to take you around.Ask the guide as many queries you have about the place to get full knowledge of what the place.Come here during the evening after your done with the city sightseeing, or after coming back from Pangong lake."
7,Shey_Monastery,gauravkhattar,4.0 of 5 bubbles,Jun 2017 • Friends,Good view...,We hired bikes for a day at Leh... thats when we rode to Shey Monastery... the view offered from the top is fantastic and a must for photography buffs...
8,Shey_Monastery,DharaDutta,5.0 of 5 bubbles,Sep 2017 • Family,Serene Beauty...,The old Monastery and very peaceful...went there sat there for a while and felt very fresh... Very peaceful place.
9,Shey_Monastery,Sneha B,5.0 of 5 bubbles,Sep 2017 • Friends,"An old Monastery , wonderful view","Must visit kind a place this is , you can get some excellent pictures here.try to keep some 1-2 hours of time in hand to visit this place properly"
0,Shey_Monastery,24x7TravellingBoy,4.0 of 5 bubbles,Aug 2017,Into the eyes of Buddh,"The temple is at a steep from ground level. Even from the parking you have to climb some stairs to reach the Monastery, I was almost out of breath when I reached at the top. There are different beautiful views at the top, wind blowing strongly. Many Photographic locations. you will also find many Stupas there. A soon you entered the temple, you will find a huge Buddha statue with awesome painting on the wall, describing stories of Buddha. I was shivering when I saw the eyes of Buddha statue, it was like he entered my mind, I could not move for sometime. A peaceful place."
1,Shey_Monastery,Shoeabs,3.0 of 5 bubbles,Sep 2017 • Friends,oldest,nothing much to offer other than a stupa with a pure gold top and a 30 ft buddha statue. the manstery is in ruins and has nothing much to offer
2,Shey_Monastery,Granthalok,4.0 of 5 bubbles,Sep 2017 • Friends,Enchanting views from atop,"As you set foot in Leh, the sheer beauty of the place is sure to get you going either on a photographing spree or on a sight-seeing sojourn. But hold on… it is prudent to just curb this urge since Leh is situated at quite an altitude and requires acclimatization at least for a day. This day should be spent leisurely, with visiting tourist spots commencing next day onwards, and that too in Leh.  Ideally your first spot should be visiting the Shey Palace or Monastery located on the Leh-Manali Highway.Situated on a hillock, which requires climbing some steep steps, visiting Shey Monastery is a pleasure in itself. There are beautiful views from the top, with open fields, dotted with poplar trees. There is a highway running beneath, and the traffic running smoothly is a sight to behold. There is complete silence inside the monastery. It is declared a protected monument by the Archaeological Survey of India. There is a copper-gilded statue of Lord Buddha which is almost 40 feet tall. It is a treat for researchers and history-buffs."
3,Shey_Monastery,PatrickBuijs,3.0 of 5 bubbles,Sep 2017 • Friends,Small monastery worth a short visit.,When you are near it do give it a visit. Its one of the smaller monasteries in the Leh area. Few nice rooms/area and nice view over the valley and mountains. The weirdest room for me was the one with all the ligths and sticky/oil floor...
4,Shey_Monastery,Digantjhala,3.0 of 5 bubbles,Sep 2017 • Couples,A smaller version of the Leh Palace,"About 8 kms from Leh, this was the palace of the king earlier. Be warned, there is a lot to climb before you reach the actual palace and monastry. Nothing great about it, but why go up till Leh and not visit a well known point?You will get good panaromic views from the top of the palace.There is a small Tibetian market on the road just opposite to the entrance. Do visit it if you are interested in buying souvenirs, however you might get everything at a cheaper price in the Leh market.Also, do not forget to glance at the holy pond just behind the market. Though it is pretty dirty, there are quite a few varieties of fish, birds, etc in it."
5,Shey_Monastery,Chiragjain17,4.0 of 5 bubbles,Jul 2017 • Couples,Great views around,Both Shey monastery and Shey palace lie on same hill. This monastery is also same like any other monastery but the view is great. You will find Indus river flowing near to the hill and this gives good views. It houses Shakyamuni Buddha statue and it is worth watching.The one bad thing is you need to do some trekking to reach at the top and enjoy the views.
6,Shey_Monastery,Pulkita,4.0 of 5 bubbles,Sep 2017 • Friends,Undiscovered way that goes up to beautiful views,when you happen to go here... there is this little way going up. just as you reach the end of the steps and you think you have reached the monastery... ahead of you is the line of bells that you must turn clockwise... straight ahead goes to the back side and on your left you see a big (I'm sorry i dont know the name of those things you turn for good luck) if you're at the beginning of the monastery... look right and you will see a way going up in the rocks and stones. we climbed all the way up and were welcomed by dazzling 360 degree views of the valley and the mountains. its beautiful. a must for adventure seekers. we loved climbing up.  ofcourse the monastery itself is breath-takingly beautiful. The little lamp lighting room is also divine. must visit.
7,Shey_Monastery,Umesh99,3.0 of 5 bubbles,Nov 2016 • Friends,On the way so ok to take a break if you have a time,"We were bored of seating in the car for long time, so decided to visit Shey Monastery.It was ok for spend some time."
8,Shey_Monastery,Naveena C K,3.0 of 5 bubbles,Aug 2017 • Friends,Nothing great about Shey,Shey is an ancient monastery that has been restored. It is located on the road side itself. It is quite small.  There is one statue of Maitreya Buddha inside and one prayer hall. Nothing more interesting. 
9,Shey_Monastery,Gaurav Choudhary,4.0 of 5 bubbles,Aug 2017 • Friends,Road To Manali,"This is the first monastery, you get to see when you leave from leh on leh manali highway.Located 15 kms from leh, it used to be the summer capital of ladakh in the past"
0,Shey_Monastery,TheIndianTraveller,3.0 of 5 bubbles,Aug 2017 • Friends,depends on how long you stay in Leh,"after visiting Leh palace and the large Monasteries in Leh, this felt like a repetition You have to drive 30 mins from leh to visit Shey villageIf you have time, this is a good place  to visit,if you are on tight schedule, one can afford to leave this spot "
1,Shey_Monastery,RajendraSharda,4.0 of 5 bubbles,Jul 2017 • Couples,Visit to Shey monastery,It is a nice place of historical information.Once in Leh one must visit this place. This is well maintained place with neat and clean environment.Good to see such beautiful monastery.
2,Shey_Monastery,Rajashekhar K,5.0 of 5 bubbles,Jun 2017 • Family,the second largest statue in Ladakh,"Shey monastery is famous because of the magnificent metal statue of Buddha and one of the places to visit in leh , the second largest statue in Ladakh. It is located 15 kilometers south of Leh. It was built in the year 1655 by Ladakh’s king Deldan Namgyal. The royal kings of Ladakh used to stay here during summers."
3,Shey_Monastery,VikrantPB,3.0 of 5 bubbles,Jun 2017 • Couples,"not must visit,but good view from atop",Shey Monastery is not must visit kind of Monastery as there are several other beautiful ones. It has different infrastructure and gives a beautiful view from atop
4,Shey_Monastery,pavan t,4.0 of 5 bubbles,Jul 2017,Very good view of let from Top,"This is not that great monastery to watch but the culture is so intact in here, if have time then can be visited. Very good view of let from Top of here."
5,Shey_Monastery,divya k,4.0 of 5 bubbles,Aug 2016 • Friends,Nice Experience,This Monastery was good and infrastructure was different and you can get very nice views for your photographs. The main attraction of this monastery was three story statue of Buddha which was indeed a very nice construction example and must watch thing.
6,Shey_Monastery,SoboRay,5.0 of 5 bubbles,Jun 2017 • Couples,Beautiful!,"The Shey Monastery is housed within the larger Shey Palace complex. It's a lot easier to reach than the Thicksey Monastery. The main temple has a 30 feet statue of a seated, smiling Buddha which is extremely calming. Great views of Leh town from atop!"
7,Shey_Monastery,Rc1,5.0 of 5 bubbles,Jun 2017 • Couples,My favorite monastery,"It has a beautiful setting, and you can get some really nice views as you walk up. The temples inside are worth the visit too."
8,Shey_Monastery,Gavin R,4.0 of 5 bubbles,May 2017 • Family,Beautiful,This was our 1st monastery visit and and it set the tone for the rest to come. Shey is quaint & scenic and definitely a must see.
9,Shey_Monastery,Abhay Mehta,4.0 of 5 bubbles,Jun 2017 • Couples,Large three storeyed statue of Buddha,Also known as Shey Palace. Previously it was a palace of royal family  before it shifted to Stok Palace. The large statue of Buddha is the main attraction. The view of snow hills and green valley is mesmerizing from the top of palace.
0,Shey_Monastery,Shailesh_cs3,4.0 of 5 bubbles,May 2017 • Family,A Good Visit,The Shey Monastery and the Shey Palace complex are structures located on a hillock in Shey and I would recommend a visit for sure. The monastery houses the main Shakyamuni Buddha statue which is a 12 metres (39 ft) icon covering three floors of the monastery  - Said to be the second largest in the region. Importantly we were intrigued by the Chamber of lamps in the monastery – whereby you see hundreds of them lighted in a room – that is all black because of the soot. Something that we didnt see in other moanteries – so do check it out while here.
1,Shey_Monastery,Saurav S,3.0 of 5 bubbles,Jun 2017 • Family,Lovely statue and monastery ,A good place to visit. Not too far from the city. Advise you to leave early morning if you are looking for any peace and quiet as it tends to get infested with tourists who do not care much to show any respect to the requested silence at the monastery 
2,Shey_Monastery,TapasyaKaulRajaram,4.0 of 5 bubbles,Jun 2017 • Friends,Shey and Druk Padma school,This is a monastery which is very close to the Druk Padma school where the shooting of 3 idiots was done. It is a beautiful monastery surrounded with mountains all around. 
3,Shey_Monastery,Divya,5.0 of 5 bubbles,May 2017 • Family,Beautiful Monastrey,definitely worth a visit with a nice view of leh. It houses one of the largest statues of Buddha and is very close the the city.
4,Shey_Monastery,insta_kaydee,3.0 of 5 bubbles,May 2017 • Friends,Old palace and monastery,Shey palace is close to Rancho school where Amir shot a few scenes of 3 idiots. It houses one of the largest statues of Buddha...
5,Shey_Monastery,Gerrit van Eck,3.0 of 5 bubbles,May 2017 • Couples,Beautiful Monastery,Worth a visit with spacious walking areas and fantastic view of Leh.Well renovated and a beautiful sight. 
6,Shey_Monastery,Kennathinley,4.0 of 5 bubbles,May 2017 • Family,very nice place,"A very old monastery, full of history, and very easy and close to Leh, just keep going up, the view and spaciousness is super!!!"
7,Shey_Monastery,akmittal1982,2.0 of 5 bubbles,Apr 2017 • Couples,NOT SO GOOD,This is an ordinary place not necessary to visit. only a 20-25 minutes to spend. Surrounding locations are also avoidable
8,Shey_Monastery,Vinay K,4.0 of 5 bubbles,Jun 2016 • Family,It was too gud,U will definitely love the monestary it is about 15 min from leh. It was very clean and tidy It was peaceful tooo
9,Shey_Monastery,Gourav99,3.0 of 5 bubbles,May 2016 • Couples,Nothing Special - Could spend around 30 Mins,"Just a few kms frm the main part of Leh you could reach here in abt 15 - 20 mins .Its on the way to Thiksey Monastry and you could stop here for sometime. The Monastry itself isn't that great but the view frm the top is spectacular, good for panoramic shots as my experience. If hungry the restaurant opposite to the ATM below the monastery offers great Tea and Maggi, we stopped here twice and loved it.IF U LIKED MY REVIEW OR THINK ITS HELPFUL PLZ CLICK THE ""THANK"" BUTTON BELOW AND LETS KEEP SHARING OUR STORIES :)"
0,Shey_Monastery,shouches,3.0 of 5 bubbles,Aug 2016 • Solo,Monastery and palace just outside of Leh,"The area around Leh in Ladakh is dotted with many interesting monasteries. The Shey palace and monastery is one such, just outside of Leh town on the way to Manali.It is a clean place and offers peaceful prayer halls and lovely views of the surroundings. After a while, all the monasteries start to look similar hence I have only given it 3 stars. If you have had your fill of monasteries, you may give it a miss or pay a flying visit while driving towards Manali."
1,Shey_Monastery,infoaddict,3.0 of 5 bubbles,Sep 2016 • Couples,Moderatley Interesting,"This place is on the way to Thiksey, so you will no doubt stop here. It's interesting in it's own way, but it won't become a highlight of your trip."
2,Shey_Monastery,Debashis D,4.0 of 5 bubbles,Jun 2016 • Friends,Nice view all around,We visited this monastery while doing the Leh circuit in June 2016. Overall a scenic monastery and a chance to experience the local culture and life.
3,Shey_Monastery,Tenzin B,5.0 of 5 bubbles,Jul 2016 • Family,Pilgrimage place to visit.,I usually visit with my family during festival. You can find beautiful sceneric views surrounded by mountains. There are hotels nearby and a picnic spot where people usually spent their leisure time with family and friends gathering.
4,Shey_Monastery,TravelDiaries_Pulkit,2.0 of 5 bubbles,Oct 2016,Just another monstery,"In the land of monasteries, this might not stand out. The views from the top of the monastery is good and soothing. The climb can be a little tiring but can be included in the itinerary. "
5,Shey_Monastery,huys25,3.0 of 5 bubbles,Sep 2016 • Couples,"Combination of ongoing restauration, palace ruins and temples","Every monastry is different from others and in that respect interesting. Here the front facade was largely restored, but inside are a number of empty and dusty rooms, still requiring repairs, windows and interior decoration.The palace section on the right-hand side above the monastry is totally in ruins. The second and higher part is difficult to access, and we did not climb up there.When we were leaving a monk came walking up the stairs. We asked him if he was opening the temple. When he said he was, we and all other tourist went after him to visit the 17 m high Bouddha. We could not see anaything from the alleged jewels."
6,Shey_Monastery,Sharmistha M,4.0 of 5 bubbles,Sep 2016 • Family,Nice one,This monastery is usually visited by all tourists during Leh city tour. Little elevated & will get a glimpse of living style of the lamas. there is a big buddha idol on the higher floor from backside.
7,Shey_Monastery,Sunny S,3.0 of 5 bubbles,Sep 2016 • Couples,A very average place to see,"It is basically a palace, in which a small monastery is built, you will have around 280 degree from this palace, it has a beautiful statue of Budha but apart from this nothing special."
8,Shey_Monastery,anjsha0953,3.0 of 5 bubbles,Aug 2016 • Couples,Good,"Its a nice monastery, since I'm a birder so I visited the marshes to locate along with the monastery."
9,Shey_Monastery,Review314159,4.0 of 5 bubbles,Sep 2016 • Couples,Very Impressive panorama,Shey palace lying a little above Manali Highway near Leh offers a most impressive panorama of the green Indus valley an the surrounding mountains. Its worth to have a stop there.
