,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
5,Tibetan_Market,Indranil R,3.0 of 5 bubbles,Jun 2018,Tibetan Market @ Leh,"As per my opinion, the market is good but nothing WOW .. more or less the same type of items are available. Few sellers are helpful but not applicable for all.  Clearly noticeable from the road, You have to bargain before purchase, "
6,Tibetan_Market,jitendra s,3.0 of 5 bubbles,May 2018 • Family,Average Market,"There are many so call Tibetan market .This is 1of them ,most of the items are made in china ,rates are at higher side.Nothing special"
7,Tibetan_Market,Kaushik G,3.0 of 5 bubbles,Aug 2017 • Solo,Good collection but not cheap,"During our trip to Leh, we had seen many Tibetan markets of which the most popular one is located near the main market in Leh. We found many small stalls run by Tibetan refugees and selling varied types of small handicrafts and jewellery made out of stones and small Buddha idols and different types of small replicas of prayer wheels.But unfortunately did not find anything cheap here."
8,Tibetan_Market,Puja_deb,4.0 of 5 bubbles,Aug 2017 • Couples,Good place for shopping,Tibetan market is a nice place for shopping clothing and other items. Beware of fake products though and do bargain as they quote the price really high.
9,Tibetan_Market,Peregrineri,4.0 of 5 bubbles,Aug 2016 • Solo,Tibetan clothing market,"There are numerous Tibetan refugee markets, but this listing appears to be for the big clothing market near the library. Besides clothing, there are shoes and miscellaneous items. It's a decent place to shop, but not outstanding. The Tibetan refugee markets have jewelry and traditional handmade crafts."
0,Tibetan_Market,Azim111us,4.0 of 5 bubbles,Jun 2017 • Friends,Trendy clothing ,"Tibetan Market is oldest market, u can buy trendy clothes, shoes and accessories here, beware lot of fake products too."
1,Tibetan_Market,ChauhanRuchi,3.0 of 5 bubbles,Jun 2016 • Family,Ordinary ,"This is a street market of the city, you can negotiate bargain to 30%-40% and pick cheap local stuff. Not actually a shopping place for tourists but you might find something you like. If you have spare time you can explore."
2,Tibetan_Market,Streetbob79,3.0 of 5 bubbles,Sep 2016 • Friends,Three and a half stars,"A visit to the Tibetan market would be recommended to travelers wanting to carry mementoes of their visit back home. Besides costume jewellery, prayer flags and wheels, one can also buy woolen clothes here if needed. As with any flea market, bargain hard!"
3,Tibetan_Market,Gary S,3.0 of 5 bubbles,Aug 2016 • Solo,friendly people,All of the usual nik nak presents for family and friends can be found here and with some bargaining you will get them at good prices.
4,Tibetan_Market,YatriForever,4.0 of 5 bubbles,Aug 2016 • Couples,Bargain for the bargain price! ,"Excellent place to discover a wide range of Ladakhi and Tibetan souvenirs. And, authentic too. We ended up buying a lot, but there's a bit of bargain to do before you arrive at the right price. You can get very nice Tibetan Prayer Flags, of various sizes. Excellent souvenir it is."
5,Tibetan_Market,prashantbhosale2211,5.0 of 5 bubbles,Jul 2016 • Couples,"Tibetan Market, good place to buy souvenirs","This market is with lot of varieties for souvenirs.Cloths, Flags, Singing Bowels, Prayers Wheels, Metal Stuff, Bracelets, ear rings, finger rings and lot n lot of stuff available there. This place need little bit negotiation skills, which we all do get by birth :)"
6,Tibetan_Market,Haxy Tailor,4.0 of 5 bubbles,May 2016 • Solo,Tibetian Market ,If you're looking for warm and good clothes around in Leh and if you're forgot to bring your warm clothes. Don't you worry. You can simply visit this place to get cheap clothes and one of the best thing is you can bargain as well to buy anything your want. And your can simply get the things by very cheap. I was here to buy some antics and I got it by very cheap. Hope you get that guys. Enjoy 
7,Tibetan_Market,Begaraaj S M,4.0 of 5 bubbles,Apr 2016 • Solo,Nice Market !!!,"I went to Leh on 24th April 2016 and returned back on 30th, every day I use to cross this market during my travel to sightseeing places, warm clothing is a must in Leh as Leh is at an altitude of 11,600` above sea level and its very cold throughout the year, diffrent variety of warm cloths are available in these markets and it very cheap too, antique materials are also available including souvenirs.Must visit for all age groups when we are in Leh and purchase some souvenirs to gift.Happy travelling...Enjoy !!!"
8,Tibetan_Market,AshieshAryan,4.0 of 5 bubbles,Jul 2015 • Couples,That's everywhere in Leh,"Leh, which I thought to be just a group of Hills earlier, has a full-fledged city between the hills.Its basically a plain area between the hills and lots of places to go around.best tour of Leh-Ladakh is done on Bikes and nothing else.When you feel the air around you while riding, with your love or friends.Food here is amazing, especially if you're a non-vegetarian.A single trip to Leh is never satisfactory. you would like to go their again, as you would feel, you did not see it all."
9,Tibetan_Market,aKa24,3.0 of 5 bubbles,Aug 2015 • Friends,Only choice to shop,"Leh is not famous for shoppin, however this is one of the very few places wre u can get some stuff.mostly warm clothes and artificial jewellery is wot ull get here.u can try and buy some stuff wch will act as a remembrance, or else nothin grt to buy."
0,Tibetan_Market,vinodkhedkar,3.0 of 5 bubbles,Jul 2015 • Solo,Warm Garments,This type of Tibetan market sells majorly warms clothes required for winter season. People from Northern part of India or country having cold weather prefer such types of clothes. Regular types of attire are also available but less. You can buy shoes here. There are more 50 shops in this market and you have to bargain to get a good deal. Credit cards are not accepted.
1,Tibetan_Market,XVoyagerX,3.0 of 5 bubbles,Jul 2015 • Family,Shopping,"The place to shop for souvenirs in Leh.The stuff you get here is much cheaper than those that you get in other parts of Leh,yet the stuffs you get here is expensive and can be purchased more cheaply from other parts of India.Barring pashmina shawl,wool and some local souvenirs,everything here is expensive"
2,Tibetan_Market,Bijal_traveller,4.0 of 5 bubbles,Jul 2015 • Friends,Cheap and beautiful market,"Its middle of leh city, you will find every Leh Ladkahi items for cheap rate and at it's best cost, lovely place for shopping, center of the city."
3,Tibetan_Market,frmsgp,3.0 of 5 bubbles,Jun 2015 • Family,Lots of variety but......,"They were selling lots of varieties of earrings, lockets, bangles, show piece etc. I felt everything was costly, we get cheaper price in other parts of India like Delhi."
4,Tibetan_Market,sagunagupta,3.0 of 5 bubbles,Jun 2015 • Friends,Shopping,A nice market but as with all tibetan markets at various hill stations you got to bargain before you buy. You can get good things if you look well enough.
5,Tibetan_Market,NinadVaidya,5.0 of 5 bubbles,Jun 2015 • Solo,Nice place to shop,Near gate number 1 look out for the old ladies. They will do very less bargaining but will sell goods at extremely price. The articles I bought was offered at twice the price in the same market.Also look out for the lady in the jewelry and handicraft market who would speak almost half the languages spoken in India.
6,Tibetan_Market,Rahuli786,4.0 of 5 bubbles,Jul 2014 • Friends,good local market,Nice local market where you can get good hand made items .All items are little overpriced and bargaining is a must before u buy any item .Best place to buy souvenir for the trip .Right in city center of leh so easy accessible .
7,Tibetan_Market,AmitRanjanSahu,4.0 of 5 bubbles,Jul 2014 • Solo,Good for getting gifts for friends/family back home!,"I had visited Tibetan Market when I was in Leh in July'14. You can pick up a lot of small gifts, like bracelets, bangles, necklaces, show-pieces and gift them to family/friends. The prices are slightly higher. Each bangle or bracelet could cost around 100 bucks each, but you can bargain and get it at a slightly lesser rate. I picked up almost 20 items from here."
8,Tibetan_Market,Smita B,3.0 of 5 bubbles,Jul 2014 • Friends,Good for Window Shopping Only,"Leh has a couple of Tibetan Markets selling jewellery and handicrafts.The stuff they sell is beautiful however they are over priced.Those who sell them never seem to be in the mood to negotiate too much either.Similar tibetan stuff will be half the rate around the lower regions of india like dehradun, dharamshala, rishikesh etc. All these places have tibetan markets as well."
9,Tibetan_Market,zuki12,3.0 of 5 bubbles,Oct 2014 • Friends,Mostly (winter) clothes market,"This market located near centre old market Leh, Ladakh. Interestingly, I rarely saw people selling Tibetan stuff in this. Instead they sell mostly clothes. Since I visited this in October 2014, they sell winter clothes. Not really unique clothes, mostly clothes like fake The North Face, Adidas, jackets, trousers, t-shirts. I didn't check the quality, so perhaps they have good quality products."
0,Tibetan_Market,Indrani S,3.0 of 5 bubbles,Oct 2014 • Family,Nothing great to buy but everything expensive,"If you want to buy something from Leh, it could be some Pashmina or Yak woollen stoles and scarfs. Stones, artifacts and other curios are too expensive"
1,Tibetan_Market,Bharat P,3.0 of 5 bubbles,Aug 2014 • Friends,For some relief in Leh,"It is a nice street to walk around. Further, this is the best place to carry home some gifts and souvenirs. You get good clothes, handicrafts, stones, and other art work. Don't allot more than an evening for this."
2,Tibetan_Market,Indie-Brindie,4.0 of 5 bubbles,Jul 2014 • Couples,Good range of Tibetan artifacts.,These Tibetan markets are everywhere in Leh and offer a good range of Tibetan goods especially beads etc. Ask around and get an idea of prices and be prepared to bargain hard.
3,Tibetan_Market,AndyMcl2014,4.0 of 5 bubbles,Jul 2013 • Couples,For the tourists mostly!,"Here you can find everything that is not available in Lhasa Tibet! Fairly good selection and for what it is fairly well priced! Even better if you haggle! Remember to ask about any information you want or need as you buy something, they are only to happy to help and you know the info will be right too! Most speak rather good English here in Leh!"
4,Tibetan_Market,Navkant,3.0 of 5 bubbles,Jul 2013 • Solo,Good Choices but Overpriced at Places!!,There are many refugee markets in and around the Leh Center. Be careful with the prices. The same necklace ranged from 200-2000Rs in different places. Its a delight for the people with SLRs. There are some exotic gift items to be brought back for your near and dear ones.
5,Tibetan_Market,Rahul Ajmera,3.0 of 5 bubbles,Jun 2013 • Family,"Antiques, winter-wear & stones","There are a lot of Tibetan markets in Leh and all of them have the same stuff on offer. You will find antiques (many from Delhi), winter-wear (from Tibet) and so-called semi precious stones, whose authenticity is difficult to verify.The market is good to visit once. Most goods are overpriced considering that it is a flea market, which really ruins the experience."
6,Tibetan_Market,Sirisha D,4.0 of 5 bubbles,May 2012 • Friends,Good antiques,Good variety of antiques but the prices quoted are abnormally high. Bargain hard. Ask only 30 or 40% of that they have quoted. Mostly you get it if you increase your price 10-20 INR. The precious stones they show you may not be real. Don't buy unless you can judge by yourself.
7,Tibetan_Market,Mihir Shah,3.0 of 5 bubbles,May 2012 • Friends,Good for antiques and handicrafts but bargain hard,"Nice to see different articles, antiques and handicrafts on sale. Lot of variety and choices but be ready to get ripped of if you do not bargain hard. The shopkeepers were kind and friendly. Refrain from buying precious stones. They will mostly be fake."
8,Tibetan_Market,Somnath Chatterjee,3.0 of 5 bubbles,Dec 2010,Quaint but bargain hard,"Must visit this place when in Leh. However, be careful and bargain very hard (upwards of 50%) at times. Often the precious stone jewelry is fake to be careful. The shopkeepers are very friendly and enterprising."
9,Tibetan_Market,visitorcomment,5.0 of 5 bubbles,,nice environment,i think it is such a very nice place to visit and for ur night walk.infact its very clean environment there.they r such a great people to role model>>>>>>>>...i really appreciate them...i just love that place they r such a kind heartedgud qualities r present in them.
0,Tibetan_Market,kaldeb,4.0 of 5 bubbles,,Tibetan Market,"It is fun to shop in these flea markets but be sure to bargain well. Visits to the tibetan markets was a daily affair for us when we visited leh in july 2009.Shopkeepers are friendly and in some instances , I felt that they had better stuff than the overpriced shops.But ask for a receipt if u r buying some statuttes as I had  a tough time at Leh airport without a proof of my purchase."
