,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Hall_of_Fame,Ravsh,5.0 of 5 bubbles,Aug 2022 • Family,Outstanding,A must visit place to see the sacrifices made by our soldiers for  us and the nation. Well maintained.
1,Hall_of_Fame,84robertantony,5.0 of 5 bubbles,Jul 2022,Salute,Really worth listening to the soldiers tell the events of the war and listening to the story of the supreme sacrifice by so many of our soldiers - absolutely must go for the Light and Sound show !
2,Hall_of_Fame,mitsonthemove,5.0 of 5 bubbles,Aug 2022,Memorable experience,Fantastic Museum and a great place to be at. Not enough number of guides but the ones there are superb! The expanse of the outside place is amazing. Great place for some lovely pictures.
3,Hall_of_Fame,Arun N,5.0 of 5 bubbles,Aug 2022,Great experience,Do not miss the light and Sound Show.It bought tears in my eyes with a sense of pride.Felt proud to be an Indian
4,Hall_of_Fame,NayantSavani,5.0 of 5 bubbles,Jul 2022,A Memory and Dedication to the Military,Based on the war in Kargil this is the military way of honouring the braves who fought time and again to keep the civilians safe from enemies and have sacrificed themselves in the hour of duty. Limited operation hours. Need to chk on this.
5,Hall_of_Fame,Avinash Chandra A,5.0 of 5 bubbles,Jul 2022 • Couples,Must visit for every Indian,We enjoyed visiting this memorial showing details of all the wars and our brave soldiers who were martyred in wars against our hostile neighbouring countries. Must visit.
6,Hall_of_Fame,puchka,5.0 of 5 bubbles,Jul 2022 • Couples,History told.,A museum worth a visit housing the history of the wars fought to drive away invaders seeking to conquer and add Ladakh to their territory.  Take out an hour to go through the tour.  Outside is museum is the war memorial dedicated to the martyrs who died saving India.  The place is run by the army and in the evenings there is a light and sound show show.  Highly recommended.
7,Hall_of_Fame,Ravikant Sabnavis,5.0 of 5 bubbles,Jun 2022,A walk through India's military history,"The Hall of Fame gives the visitor a front view seat in learning about India's military victories from 1947 onwards. Very well maintained place. This was my second visit, after 2016. "
8,Hall_of_Fame,Kuldip Singh,4.0 of 5 bubbles,Jun 2022 • Friends,Tickets for Hall of fame and zorawar fort must be sell separately.,"The experience was awesome, so spending some time there to read and watch will be worth it.P.S:- Tickets will be valid up to 7 days after purchase. And its ₹250 including Zorawar Fort."
9,Hall_of_Fame,Deepak_01,5.0 of 5 bubbles,Jun 2022,A must visit.,"A must visit museum with proud moments of our brave army's conquests & victories.Excellently showcased & explained,it is a delight to watch the unmatched greatness of our armed forces.Instills a true patriotic spirit."
0,Hall_of_Fame,Yadlapati,5.0 of 5 bubbles,May 2022,Must Visit,A place to feel proud of for every Indian. A must Visit place when you are in LEH and pay our respect to our Brave Men
1,Hall_of_Fame,MADHU PRASAD K,5.0 of 5 bubbles,May 2022,Awesome Place,"The Hall of fame which contains the details of Victories of Indian army against Pakistan is well documented. There are different galleries for gallantry award winners who laid down their lives in Service of the Country. Pictures are excellent. The army has a nice souvenir Shop. A Must visit for people going to Leh. ,Entry fee of Rs.230 per person is bit expensive, but considering that it is for the Army, it is worth giving."
2,Hall_of_Fame,882divyesht,5.0 of 5 bubbles,May 2022 • Family,Top class and How's your Josh,Kargil Vijay diwas very well explained with map & lights and real life experience. All other pictures are very well placed & valour of Indian Army's is projected to the civilian at large . Every minute being inside it's worth . Jai Hind
3,Hall_of_Fame,Surjeet,5.0 of 5 bubbles,May 2022 • Family,Jai Hind,One if the most recommended places. Just coming here gives you a patriotic feeling and am proud of our Indian Army for ensuring our well being. Really loved this tribute to our troops.
4,Hall_of_Fame,Narasimman VC,4.0 of 5 bubbles,May 2022,Beautiful place for kids to know the work of Army at Indian Borders .,"Showcasing the Indian army capabilities and their history. Get your children there and show them the real value of India and imbibe the knowledge about our heritage & courage.Beware of the REAL WARNING at the compounds near the gate..! ""TRESPASSERS WILL BE SHOT DEAD""..! So be obedient & respect soldiers warnings ! "
5,Hall_of_Fame,LordAdvisor,5.0 of 5 bubbles,Apr 2022,Must visit for everyone,I strongly suggest a visit to this place as part of your Leh trip. Chances are a visit to this place is what you will love best as part of your trip. 
6,Hall_of_Fame,Veri N,5.0 of 5 bubbles,Apr 2022,get a glimpse about the history and culture of Ladakh and the role of army in protecting India,"Very well organised, get a glimpse about the history and culture of Ladakh and the role of army in protecting this part of India with its very harsh landscape and weather. People in the plains do not have an inkling about the hard life of the people and the soldiers up here. Hopefully a visit to this place will sensititize them. God bless them all."
7,Hall_of_Fame,Raul Raj,5.0 of 5 bubbles,Dec 2021,A patriotic place,A patriotic place reminds us of the sacrifices by our brave soldiers and their daily struggle with harsh weather and terrain daily.
8,Hall_of_Fame,Wanderer_Sumit,5.0 of 5 bubbles,Oct 2021,Nice meuseum,The hall of fame is mainly a military meuseum with weapons captured from pakistanis and Chinese on display
9,Hall_of_Fame,MokshA,5.0 of 5 bubbles,Sep 2021 • Friends,The Hall of Fame (and Glory),"This place reminds of the wars that India has fought with pride. It also shows daily struggles of Indian soldiers' life in Siachen glacier. Equipments used in war by India and those by Pakistan are displayed here. It also has souvenir shop. In the evening, the light and sound show is worth watching. Demonstration of how 1991 war was fought is shown. Small glimpse of Shershah movie is also shwon as part of this show. "
0,Hall_of_Fame,Adarsh Venkatesh,5.0 of 5 bubbles,Aug 2021,Great place to vist,"This is a museum dedicated to the heroes of the Indian Army, and specifically to the heroes of Kargil war of 1999. It has a lot of information about the battles that are fought by our (Indian) bravehearts at such heights where it's difficult for people to even breathe. Brought tears to my eyes. A must visit for every proud Indian."
1,Hall_of_Fame,saurabh2591,5.0 of 5 bubbles,Sep 2021,Jai Hind,The war stories that will give you goose bumps.. Salute to Indian Army.. its all because of them that we are sitting safe in our home.. Jai Hind
2,Hall_of_Fame,Kamlesh,5.0 of 5 bubbles,Aug 2021 • Couples,A story of Kargil war,It was a matter 9f pride that our army in such a difficult locations could fight at highest spirit and won the battle of kargil.Hall of fame is worth visiting where the story of  Shahids who fought for the country with no difference of caste and religion has been displayed.Worth recommending light and sound show in the night where story of kargil war is shown with good impact.
3,Hall_of_Fame,rajuashetty,5.0 of 5 bubbles,Sep 2021 • Friends,A R M Y - S A L U T E - B R A V E R Y,Must Visit to know the things went during the previous War between India and Pakistan..Kids can learn the things by seeing light and sound show performed by the army in the evening every day…
4,Hall_of_Fame,982pradipb,5.0 of 5 bubbles,Sep 2021,A Homage to our Braves,"It is located at an excellent site and very well maintained . It has a museum, a restaurant , clean loo and of course Martyrs' Memorial . It is situated just outside Leh Town ."
5,Hall_of_Fame,Abhimanyu,5.0 of 5 bubbles,Sep 2021,Must Visit in Leh,"A must visit spot and something you should not miss out of your Leh itinerary. It is a defense museum which portray Ladakhi history and amazing work of our defense forces in that territory over the years. Place gives you goosebumps.It also has a war memorial dedicated to brave souls of Indian defense forces. Place is situated on Leh-Kargil highway, it also hosts a light show in evening that you can attend."
6,Hall_of_Fame,dr.niraj,3.0 of 5 bubbles,Sep 2021,Poor toilet maintenance,"During our visit to Leh we also visited  Hall Of Fame.Museum and displays were good but toilets were in pathetic condition. They were very dirty, stinky with broken pans and without water. Army should do immediately otherwise it will become shitwhole in future."
7,Hall_of_Fame,R.SHUNMUGHAM PILLAI,3.0 of 5 bubbles,Aug 2021 • Friends,"VISIT ONCE ON THE EAY FROM SRINAGAR TO LEH. ,0900 TO 1300 HRS AND 1500 HRS TO 1700 HRS.","This is a Defence Museum. Photos of Veterans who sacrificed for the nation and awarded Military honours, and the arms seized from pakisthsn during kargil war are the main show. As far as Indian Airforce , "" PARAM VIR CHAKRA"" Stage Indian Airforce Hero "" FG OFFICER NIRMALJIT SINGH SHEKHON  PVC "" Photograph was missing. Entry fees 200 rupees includes Jorawar fort and light and music at night time at Hall of fame and Zorawar fort. Free for Veterans and Families. This I'd on the Srinagar to Leh road close to PATHAR SAHIB GURUDWARA. There is a war memorial behind.  Jai Hind."
8,Hall_of_Fame,Upendra Gupta,5.0 of 5 bubbles,Aug 2021 • Family,Must include in your Leh itinerary,Great place to see the history of 1971 Indo Pak war and you will find activities which kids can enjoy. Please note Mondays it will closed
9,Hall_of_Fame,San R,5.0 of 5 bubbles,Aug 2021 • Couples,NOT TO BE MISSED,Excellent.. Take 2 hours to see this museum and must see the evening movie. 8.00-8.45 pm.Ticket is with the entry ticket. Only debit/ credit allowed.No cash/Paytm etcFills you with patriotism and gives you goose pimples.. Every Indian should see this.
0,Hall_of_Fame,Gaurav,5.0 of 5 bubbles,Aug 2021,A must,"feel the love for India. feel the pain we have felt, feel the brothers we have sacrificed. FOR THE INDIA"
1,Hall_of_Fame,shitijtours,5.0 of 5 bubbles,Aug 2021,light and sound show,"it is a must visit every evening they have it except mondatorythe museum is a dedication to our Kargil war heroes, we go there and realise the kind of sacrifices our war heroes have made for our safetysalute to the Indian Army"
2,Hall_of_Fame,amit c,5.0 of 5 bubbles,Aug 2021,Must visit to feel proud of India,"The ticket counter closes by 4 PM and they only accept payments by cards, no cash. So plan accordingly. You will feel proud and patriotic by visiting this place and to see letters of our amry heroes to their parents, the weapons we recovered from enemy after wars etc etc."
3,Hall_of_Fame,Rahul D,5.0 of 5 bubbles,Aug 2021 • Couples,Hall of fame. A must go place,Wonderful place. Trip to Leh would be incomplete without visiting here. It also offers mivie on Kargil war showing some unprecedented facts. Must visit place.
4,Hall_of_Fame,Sushil T,5.0 of 5 bubbles,Aug 2021 • Couples,Proud to visit this place,Overall a MUST VISIT museum when in Leh. Gives detailed info about Indo Pak wars fought with excellent displays. The open courtyard behind is a treat to visit having memoirs of all Indian soldiers who laid their lives in Indo pak wars 🙏
5,Hall_of_Fame,contact_mohit33,4.0 of 5 bubbles,Jul 2021,Good way to celebrate pride of our soldier,"Hall of fame hold all the glorious moments of our military and stories of their courage. This place is open till 5PM and have an entry fee.After visitign this place, you will have a felling of pride and strength from inside."
6,Hall_of_Fame,Sachet Gupta,3.0 of 5 bubbles,Jul 2021,Good museum by Indian Army,"This is a museum build and run by Indian Army. You will get to learn a few things about several wars, weapons, awards and lifestyle of army personals posted at various location. There is also a souvenir shop inside from where you can a lot of stuff and that is also run by Indian Army.PS: Also note, that the entry fee for this museum is 200 INR for Indian nationals. This fee includes :1. Hall of fame museum - 75 INR, 2. Hall of fame, light and sound show, 8 PM - 25 INR, 3. Zorwar Fort (10 minutes drive from Hall of fame) museum - 75 INR, 4. Zorwar Fort (10 minutes drive from Hall of fame) light and sound show, 8 PM - 25 INRMobile phone and camera charges are extra."
7,Hall_of_Fame,Saurabh,5.0 of 5 bubbles,Jul 2021,Salute to our great Indian Amry,"Tribute to the bravery of our great Indian Army, it showcases the bravery of our soldiers during the various wars with Pakistan and China. It also has sound and light show in night. It's a definite place to visit during Leh travel. It also has a souvenir shop for tourists."
8,Hall_of_Fame,Shardul,5.0 of 5 bubbles,Jul 2021,Must Visit,Do not miss this place when you're in Leh! After visiting this place we get a slight hint of the hardships of our great soldiers! Hats off!
9,Hall_of_Fame,Asmita Date,5.0 of 5 bubbles,Jun 2021 • Couples,Feel proud,Great stories of medal winning soldiers and displayed seized weapons from pakistani and chinese soldiers.
0,Hall_of_Fame,Davidmck,5.0 of 5 bubbles,Jan 2021 • Friends,Brilliant,The location is awesome.We were looked after very well.The food was good.All the staff were very helpful from the start to the checkout. 
1,Hall_of_Fame,Let's Go Sightseeing,5.0 of 5 bubbles,Oct 2019,A Military Museum,"The Hall of Fame is a museum by the Indian Army to showcase stories of valor & life in the harsh climes of Ladakh. An important gallery is the one dedicated to the Kargil War. It is a good way to learn & appreciate history.Moreover, it is a great opportunity to learn about the conditions & sacrifices of the Indian Army. In the evening, a Beating Retreat and a Light & Sound Show take place. I got goosebumps listening to the incidents that took place during the Kargil War.Time your visit in such a way that you can catch these two after finishing the museum visit. There is also a small shop where you can buy souvenirs. Thank you to the Indian Army for its service!"
2,Hall_of_Fame,Anshul,5.0 of 5 bubbles,Aug 2020,War memorial,Lot to be proud about indian soldiers and army. worth place to visit during your stay in leh. dont miss. its very close to airport
3,Hall_of_Fame,VijayItIs,5.0 of 5 bubbles,Jun 2019,Respect & Valour,This place gives you a glimpse of how our armed forces have been safeguarding our country in the most challenging conditions. While we all respect the armed forces it is beyond doubt that they need to be supported more by civilians given what they do to keep us safe. Jai Hind.
4,Hall_of_Fame,savinegi,4.0 of 5 bubbles,Sep 2019 • Couples,The light and sound show ,The best part about hall of fame was the light and sound show in the evening..It is really awesome and must see... It shows the story of kargil war and gives goosebumps.. The hall of fame is also good and you must visit this place
5,Hall_of_Fame,Kusum Goyal,4.0 of 5 bubbles,Apr 2019,Must for Army Lovers,This place is a must of Indian Army Lovers. It shows the persons who had contributed a lot towards indian army
6,Hall_of_Fame,JG87hu,3.0 of 5 bubbles,Dec 2019,ok for a short visit,Nice museum but I didn't find it so interesting. It's just near Leh so you can go and you don't need to spend too much time.
7,Hall_of_Fame,rajkumar.r,5.0 of 5 bubbles,Sep 2019,A Patriotic Museum,"This Museum is being Maintained by our Army. It is on the Srinagar Highway of around 4 kms from Leh. It holds military weapons , History exhibits and informations about Indo -Pak wars. The entry ticket of the museum is Rs.200/- per person. The Ticket includes for the visit of the Hall of Fame and the Light & Sound show that held there every evening and for the visit of Zorawar Fort in Leh and for the Light & Sound show held in the Zorawar Fort everyday. The validity of the ticket is for one week. It is one of the important places to be visited while you are in Leh. "
8,Hall_of_Fame,Indiabyroad,5.0 of 5 bubbles,Sep 2019,A Hall of Fame Indeed ..,If you are at Leh ..a must place to visit ...It falls on the Airport Roar and is usually closes for an hour in the afternoon - somewhere around 1-2 PM ..You walk out of it enlightened about our Country's Heroes for Sure ...:) 
9,Hall_of_Fame,pushpa b,5.0 of 5 bubbles,Dec 2019 • Family,Do not miss it!,It has an amazing display of all the gear used by the forces to survive in extreme climates. The retreat ceremony is a treat to watch. 
0,Hall_of_Fame,Rajandani,5.0 of 5 bubbles,Aug 2019,Proud Place for every Indian,Very well maintained museum for Karelia war and military history of the regions. They also have soveneur shop. The sound and light show in the evening with film on Kargil war ignites the patriotism and pride about Indian Army. Worth visiting and boosting morale of our armed forces.
1,Hall_of_Fame,KeshavChakraborty,5.0 of 5 bubbles,May 2019 • Friends,You are in Leh bcoz Indian Army protects us,A very few war memorials are there in India where you will feel so much interest to know about equipments used by armed forces in high altitude.A nice place to click
2,Hall_of_Fame,sandeep k,5.0 of 5 bubbles,Apr 2019 • Friends,Museam of old war wepons and many more,This hall of fame is run by indian army and it's use for visiting and know about them.and many moder equipment are there for more information
3,Hall_of_Fame,Nisha singh,5.0 of 5 bubbles,Jul 2019 • Family,Hall of fame ,"Basically this place is devoted for our martyr, Indian army. Very well maintained and every information about our Indian army.. Martyr.. Inside hall of fame there is museum.. "
4,Hall_of_Fame,Jayashree D,5.0 of 5 bubbles,Aug 2019,Feel Proud to be an Indian !,This is a museum of all information & things & facts about Kargil War. You can imagine in how difficult the life of our Jawans there !!!
5,Hall_of_Fame,Matijmot,5.0 of 5 bubbles,Oct 2019 • Couples,Wonderful...,It was wonderful experience by visiting this part of the town. And to heard there are some stories that will make you more interesting for the place.Overall a great experience to be..
6,Hall_of_Fame,santosh,5.0 of 5 bubbles,Oct 2019,must visit to Hall of Fame,its a beautifully designed museum . as you come out of it you are floored with the heroic deeds of our Indian army. its quiet emotional too. A must see for all children and all Indians
7,Hall_of_Fame,SONIA B,3.0 of 5 bubbles,Oct 2019 • Family,"Tribute to ""Maa ke laadle""soldiers",Must visit..to stay connected with souls who achieved martyrdom for Bharat maa.spund n light show is very nice.well conducted. Touches heart.
8,Hall_of_Fame,The Vagabond,1.0 of 5 bubbles,Oct 2019 • Family,A high priced dissapointment,"Entry fee of Rs 200 per head raised a lot of exectations.The place contains lot of photographs and historical facts. It also displays some of the equipments used by the Indian Army. Contains some information about Ladakhi culture. No audio-visual documentary. However, none of these justify such high entry fee. I have been to far better places with far less entry fee."
9,Hall_of_Fame,Ajay T,3.0 of 5 bubbles,Jul 2019,India's Mountain-War History,A well organized museum in the memory of many young men who have laid down their lives protecting India's borders
0,Hall_of_Fame,TravellingWilbury,5.0 of 5 bubbles,Oct 2019 • Family,Must visit,Must visit place to get a glimpse into war and the life of soldiers. Kargil war is displayed in detail. The light and sound show is good and so is the souvenir place.
1,Hall_of_Fame,Sudip72,5.0 of 5 bubbles,Sep 2019 • Family,Jai Hind ,A place which displays the sacrifice and courage of our Armed Forces who have loved their mother land more than any thing else.. A must visit place
2,Hall_of_Fame,reubenranjanfern2017,5.0 of 5 bubbles,Sep 2019,Great view.,This is very historic place in Ladakh. Dedicated to the Indian armed forces for their sacrifice to the nation.
3,Hall_of_Fame,arvind1000,5.0 of 5 bubbles,Sep 2019 • Couples,"Must visit in Leh, don’t miss buying local souvenirs at the museum store","If you are not able visit the Kargil Memorial this next best option but you could do both as I did. The museum is an emotional visit and should take you about 45 mins to see well. The museum shop is a hidden gem to buy to local souvenirs incl local dry fruits like dried apricots, etc as well as pashmina shawls and stoles.  We could not however see the sound of light show in the evening "
4,Hall_of_Fame,AnujaMangle,4.0 of 5 bubbles,Sep 2019,A feeling of patriotism sets in here,"Hall of fame is a tribute to the martyrs who sacrificed their lives in the Indo Pak war in 1999. Inside .the memorial there is a lot of info related to the soldiers, the weapons used and the various mountain passes. One should definately visit this to understand the life of soldier."
5,Hall_of_Fame,jatinlodaya,5.0 of 5 bubbles,Aug 2019,jai hind - salute to indian army - place worth exploring,rightfully titled - hall of fame.  a place worth a visit and spending couple of hours including experiencing the light and sound show.  only and highest place in world to experience flag ceremony.  very informative place.  very good souvenir shop.  one can easily spend 2 - 4 hours here reading each image and story/tales behind it.  it will make one aware about the hidden stories & experiences of Indian army - the wars with our neighbours and how bravely the army fought.  you can see the photos of army personnel who won gallantry awards too.
6,Hall_of_Fame,CWS,3.0 of 5 bubbles,Sep 2019,Not worth visiting for non-Indians,"This museum might be interesting for Indians who want to know about the Kargil war and the achievements of the Indian army. But for non Indians, I think this visit can be skipped."
7,Hall_of_Fame,Chandrakant Apte,5.0 of 5 bubbles,Sep 2019,Must visit for the history,the hall of fame is maintained by the Army. The museum gives details of all the battles of the army and is worth visiting
8,Hall_of_Fame,Sudhir K,5.0 of 5 bubbles,Aug 2019,Homage to Martyrs of Kargil War,"The audio visual impact of the bravery of our Jawans who fought against all odds to capture back the peaks occupied by our enemies, is worth a very high level of tribute. I wish I could turn the clock backwards and rub shoulders with Our Brave Jawans who fought without a care for their own lives. Long Live our Brave Jawans. I salute them."
9,Hall_of_Fame,202hitenderg,4.0 of 5 bubbles,Sep 2019 • Family,Vacation ,"A must visit place in Leh, as an Indian you should visit this place to know about how your army men are guarding your borders."
0,Hall_of_Fame,Santanu1171,5.0 of 5 bubbles,Aug 2019 • Friends,A must visit ,"I was feeling proud to be an Indian and also felt proud of our brave soldiers. It is a museum showing success stories of different military operations by the Indian Army, Navy and Airforce, having a section on people and Culture of Ladakh. It has a souvenir shop as well.. It offers a light and sound show in the evening which we missed due to visiting it in the morning..."
1,Hall_of_Fame,Santanu M,5.0 of 5 bubbles,Aug 2019 • Friends,A must visit,"It portrayes the Bravery of Indian Military Forces in different borders. It has a wonderful museum. One half is dedicated to the people and Culture of Ladakh. The other part showcases the success stories of different military operations. It has a light and sound show in the evening which we missed. After visiting I was feeling proud for our brave soldiers, and as a fellow countrymen. They keep a souvenir shop as well "
2,Hall_of_Fame,Vivekhanand,5.0 of 5 bubbles,Aug 2019 • Friends,Brave Souls,Visited the Hall of Fame and saw the great soldiers who sacrificed their life. Would be visiting this place again. The tickets provided had a validity of one week as they have Flag Show and Light show included in ticket. You can come back later see the show. 
3,Hall_of_Fame,Abhishek,5.0 of 5 bubbles,Aug 2019 • Solo,To the fallen braves,The hall of fame is not just another war memorial. It has the stones of all those who martyred in Kargil and all the stories of Kargil. It has the items received from Pakistan military as well as items which our soldiers use during the fierce winters. You can feel the pain they live through in the winters by merely looking at the equipment and clothing that is kept there. The souvenir shop is well equipped and a must visit. The mufflers there are quite good. 
4,Hall_of_Fame,Sachin,5.0 of 5 bubbles,Aug 2019 • Friends,Hall of fame:  Tribute to real heroes,Ideal place for a patriotic and deshbhakt person. Must visit place when one is in Leh.Do watch the light and sound.
5,Hall_of_Fame,dillipolice,5.0 of 5 bubbles,Aug 2019 • Friends,Must visit because there is no second time,"Nation first country always, hats off to Indian armed forces for all their contribution but paying 200 for entry ticket to the hall of fame was little expensive."
6,Hall_of_Fame,drdjash,5.0 of 5 bubbles,Jun 2019 • Couples,Feel proud of India,"It is actually very close to Leh on the way from Kargil to Leh. Describes the history and geography of the Ladakh valley, the events and weapons of the Kargil war, Siachen and it's problems. Basically shows you how badass our soldiers are in the face of obstacles that would defeat most of us. Everything is labeled and described in a really interesting fashion. Definitely worth a visit."
7,Hall_of_Fame,Praveen,5.0 of 5 bubbles,Aug 2019,best war meuseum,"a must visit, war museum depicting indo- pak war trouphies and musch more............ certainly a must visit while in Leh."
8,Hall_of_Fame,Rakesh s,5.0 of 5 bubbles,Aug 2019 • Family,Hall of fame ,Nice place to visit. Very pleasant experience with good environment to visit. The place is very nice and clean. 
9,Hall_of_Fame,Allan_Arjun,4.0 of 5 bubbles,Jun 2019,HIstroty,"So if you want to know the history of ladak this is the place you want to visit, its good to know about the amazing union territory of INDIA"
0,Hall_of_Fame,Satish R B,5.0 of 5 bubbles,Apr 2019 • Friends,Must visit place for every visitor to Leh,Even million words can't describe the importance and dignity of this place. This place is dedicated to bravery of Indian army. I explored the place with friends and updated our knowledge about army.Again a must visit place
1,Hall_of_Fame,anand s,5.0 of 5 bubbles,Jul 2019,Worth a stop to understand the history,Worth a stop to understand the recent history of the region Well organized! Good displays and dioramas. Check timings for parade etc.
2,Hall_of_Fame,kiransfootprints,4.0 of 5 bubbles,Aug 2019,Visit if you can take out a few hours in the evening,An endeavor to felicitate our martyrs. The show will cause a lump in your throat. History of conflict with Pakistan is clearly and succinctly told.
3,Hall_of_Fame,Jyoti,3.0 of 5 bubbles,Aug 2019 • Family,"Glimpse of wars, glory and toughness faced by Indian Army : Vande Matram","Jai Hind, Jai Bharat, thats what comes to my mind and heart when i came out after visiting this place Called HALL OF FAME. I was most impressed to know the victory indian Army and Military. Glimpse of Kargil war, 1962 etc.. Soldiers at Siachen Glacier : How difficult their life is just to make all of the Indians feel safe and sleep well in AC's at our houses. Three cheers all Indians Soldiers ... "
4,Hall_of_Fame,Mahi9,5.0 of 5 bubbles,Jul 2019,Good Display of Indian Army History,"Lot of reading to do, you are allowed to click pictures with DSLR on a nominal charge. Must go to this place "
5,Hall_of_Fame,Mukeshc,5.0 of 5 bubbles,Jun 2019 • Family,Better than any history book,"If you want to learn about this terrain, its borders, all wars with Pakistand and China, you can learn better here than any place or book. The evening flag down parade and war movie are worth it. Net net, this will be one of the top, if not top, things you would have done in Leh Ladakh. Btw you can try your physical stength and flexibility in the adventure park surrounding it free of cost :)"
6,Hall_of_Fame,racuch,3.0 of 5 bubbles,Aug 2019,history of local conflicts,"for those not familiar what is happening in the corner of the world it provides an explanation, unique opportunity to chat with army guys"
7,Hall_of_Fame,Sushil Malik,5.0 of 5 bubbles,Jun 2019,Hall of Fame is a must visit for every person visiting Leh.,Hall of Fame is a worth visiting place and explains the sacrifice of our armed forces. We come to know the tough conditions under which our soldiers protect our nation. Really salute to our armed forces. Retreat ceremony and a short movie in the evening is a must watch.
8,Hall_of_Fame,Biren P,5.0 of 5 bubbles,Jul 2019,worth watching the indian army's might,"The museum is an experience in itself, one worth mentioning is the letter from young army officer to his parents and the reply received, make your heart swell in pride.  Indian army a moral army..."
9,Hall_of_Fame,Piyush Goyal,5.0 of 5 bubbles,Jul 2019 • Friends,A must visit,"This place is a tribute to all the soldiers who fought valiantly in the wars in this region. Run by the Indian Army, the soldiers here assist you in understanding the strategies behind previous missions.You have to visit this place when in Leh. Jai Hind."
