,Tourist Attraction,Name,Rating,Date and criteria,Title,Review
0,Spituk_Monastery,Aswin Ashok,5.0 of 5 bubbles,Apr 2019 • Friends,Serene ,"Just 8 kms from Leh , you can visit it in the first day of your visit as it is near to city . Peaceful place , you can offer anything other than liquor. "
1,Spituk_Monastery,Dhyan Chand,5.0 of 5 bubbles,Apr 2019 • Friends,Ancient monument ,"The Spituk Gompa (monastery) was founded in 11th century by Od-De, the elder brother of Lha Lama Changchub-od. The Gompa was named Spituk. Founded at the hill top near Indus about 10 kms. from Leh on Srinagar road. #Incredableindia🇮🇳 "
2,Spituk_Monastery,rjpriyanka,4.0 of 5 bubbles,Apr 2018 • Friends,Buddha,"This one is a small monastery located near to leh city, yiu can visit this plave within an hour , thats close it ia from airport."
3,Spituk_Monastery,Umang A,3.0 of 5 bubbles,Apr 2018 • Friends,Serene,This monastry is located is about 8 km from Leh city and situated on Hill top. The view from top is beautiful and senic. 
4,Spituk_Monastery,Eber Shibin,4.0 of 5 bubbles,Aug 2018 • Solo,"Closest one to Leh, scenery around is great","This was the first monastery I visited in Leh, so obviously I was impressed straightaway as you have a great range of view to see the flights' take off and landing. As for the monastery, it was a small one which you can finish about 10 mins. The surrounding scenery is amazing and since it was Day 1, I had an extra liking for this place more than I would have after other visits to the monastery. "
5,Spituk_Monastery,Himalayan Destination,5.0 of 5 bubbles,Jul 2018,Spituk Monastery or Spituk Goompa,"Spituk is yet another interesting monastery, on the hill top near Indus about 18 kms. from Leh on Srinagar road. The Spituk monastery offers a commanding view of Indus. It has a totally new Gompa within the monastery as well as the old Gompa has also been restored meanwhile. It is constructed in a series of tiers with courtyards and steps. Higher up in the hill is a chamber which houses the enormous statue of goddess. Its face is covered and uncovered only once in a year during the festival time. The Spituk Gompa was founded in 11th century by Od-De, the elder brother of Lha Lama Changchub-od. The Gompa was named Spituk (exemplary) by Rinchen Zangpo, a translator came to that place and said that exemplary religious community would rise. Initially the Gompa was run according to the Kadampa school then during the reign of king Gragspa Bumide he converted it to Gayluk Pa order. Many icons of Buddha and 5 thangkas can be visited in this 15th century monastery. The Dukhang Hall is the largest building and has two rows of seats running the length of the walls to a throne at the far end. Sculptures and miniature chortens are displayed on the altar. There is also a collection of ancient masks, antique arms and fine thangkas. Higher up the hill is the Mahakal Temple, containing the shrine of Vajrabhairava. The terrifying face of Vajrabhairva is unveiled only at the annual festival in January. Every year, on the 17th and 19th day of the 11th of the Bodhi month, the Gelukpa order of monks celebrate the Spituk festival known as Gustor. During the festival, the lamas wear the masks of religious deities and perform the dances, which is normally about good and evil and mythological stories related to the Buddhism."
6,Spituk_Monastery,John_Doe1011,3.0 of 5 bubbles,Jul 2018 • Couples,View of the runway,"Spituk Gompa is one of the many gompas that you would come across when traveling in Leh Ladakh. It gives you a glimpse in the lives of monks and also information on the life of one of the many Buddhas. Located on a hill with even taller hills behind, one doesnt gets to see the beauty of Ladakh from here.Spituk Gompa is located atop a small hill close to the runway of Leh airport. Thus it gives unobstructed view of the runway. Photography of the runway is prohibited as the airport belongs to the airforce."
7,Spituk_Monastery,GauravChand,4.0 of 5 bubbles,Sep 2018 • Friends,Great view from Spituk,Spituk monastry has a great location up on a hill from where one can get a panoramic view of the Leh airport and surroundings.  If you have the energy you can climb to the top with big stone steps.  It sure is tiring.  On the top their is a Kali mata
8,Spituk_Monastery,Aartichand,3.0 of 5 bubbles,Sep 2018 • Friends,Spituk Gompa,This is a smaller Monastery compared to some of the other ones we visited. It is not as popular with the tourists. Located near the airport it gives you views of the surrounding hills. It is also the only place which has a small Hindu shrine if you climb all the way to the top.It can get very windy here in the evenings and sometimes one may witness a duststorm too.
9,Spituk_Monastery,S K,5.0 of 5 bubbles,Jul 2018 • Family,MONASTERY THAT IS REVERED AS SHAKTI PEET BY HINDUS,"A small Monastery which hosts a set of Idols most of whose face is covered all through the year. It is presently a Budhist Shrine, however as per Hindu Mythology it is one of the Shakti Peet's. The scenery from the top of the Monastery is beautiful. The main festival of this monastery falls in January of each year which is similar to 'Makar Shankranth' or 'Pongal' or simply Harvest Festival."
0,Spituk_Monastery,Lovers_paradise,5.0 of 5 bubbles,Jun 2018 • Couples,Spituk Gompa...monastery at the hill-top,"This monastery is famous for its beautifully carved location at the top of a hill. With nearby mountains being much taller, the location is not exactly a vantage point but the view from the monastery is still pretty amazing. The monastery is located about 10 km from the main city on the Leh-Srinagar highway and is just adjacent to the Leh Airport. "
1,Spituk_Monastery,royjay2018,5.0 of 5 bubbles,Jun 2018 • Couples,"Spituk Monastery, Leh",The monastery is located very near the Leh Airport on the Leh-Kargil stretch of the national highway. The Monastery throws up some splendid views and clear landing and departure of the aeroplanes at the Leh airport can also be seen. The best time to visit the monastery is in the morning.
2,Spituk_Monastery,Pranay,5.0 of 5 bubbles,Jul 2018 • Family,Monastery with a View of Leh,"If you are visiting Leh by flight and opting for a local tour of Leh, this is probably the first place you will visit. This is where you will get the first experience of holy Buddhist worship place called monastery or gompa. This is where you will get first view of beautiful Leh valley on one side and Shey and Phey on the other side where there is greenery."
3,Spituk_Monastery,Anand G,4.0 of 5 bubbles,Jun 2018 • Couples,Two in one,"Located close to the runway of the airport and the fantastic Hall of Fame, this monastery is both a spiritual and tourist attraction at the same time, The Buddhist ambiance inside is a calming experience while the interesting views around from the top adds value from a different angle. Great place to e in Leh. The visit can be combined with the visit to the Hall of Fame"
4,Spituk_Monastery,RAJENDRA884 PRASAD,4.0 of 5 bubbles,Aug 2017 • Friends,Spituk Monastery near Leh,"Spituk Monastery is close to Leh-Srinagar highway and is immediately after you cross the Hall of Fame.  Photography of air fields is not allowed, however one can take shots of the other side, Indus River and large fields."
5,Spituk_Monastery,Mayur S,3.0 of 5 bubbles,Jun 2018 • Family,A typical monastery,"Situated 8km from Leh, this monastery is reputed to have an exemplary community of monks. However for the visitor, there is little to see or experience."
6,Spituk_Monastery,vidya sundaram,4.0 of 5 bubbles,May 2018 • Family,Another monastery but with butter chai ,Ladhak is famous for its monasteries and this is another one in the city. We had our first sip of the famous butter chai of Ladhak here for 10₹. 
7,Spituk_Monastery,sylvestercarvalho,4.0 of 5 bubbles,Dec 2017 • Couples,Another beautiful monastery!,"This one had a steep flight of steps to reach the top where the Gompa is located.  There we were lucky to see a monk beating a drum and chanting prayers along with several other monks, young and old.  From the top, you get spectacular views of quite the entire Leh valley, plus views of the Leh Airport."
8,Spituk_Monastery,Nikhil,5.0 of 5 bubbles,Mar 2017 • Solo,Awesome views of the Airport,"Gives really awesome, breathtaking view of the airport. Watching flights land and take off from here is really awesome. "
9,Spituk_Monastery,Amit M,5.0 of 5 bubbles,Jun 2017,Leh is Leh,"Its like any of the monastires one sees in Ladakh, worth a visit if you are religiously inclined, otherwise for people like me, nice place for some pictures"
0,Spituk_Monastery,Madhavan H,3.0 of 5 bubbles,Oct 2017 • Business,A quiet traditional monastery,I went in October and there were no tourists. Climbed up to the monastery where prayer was being chanted by a monk.
1,Spituk_Monastery,gauravkhattar,4.0 of 5 bubbles,Jun 2017 • Friends,"Nice view... go, click pics","Well, the place is serene and offers splendid view of the surroundings and at a distance once can see Leh airport...Good place to click pics... go if you have some extra time..."
2,Spituk_Monastery,Kaushik G,4.0 of 5 bubbles,Aug 2017 • Couples,Spectacular views from the top,"We had visited Spituk Gompa which is located close to the Hall of Fame museum during our vacation in Leh. From the parking lot, one has to climb a flight of steep steps to reach the top where the Gompa is located and this can be difficult for senior citizens. We saw a giant prayer wheel on our way up. Inside the Gompa, a monk was beating a drum and chanting prayers. Apart from Buddha idol, we saw different idols of Kali Mata though the face of the goddess was covered. Locals often refer to this place as Kali Mata Mandir. Devotees have offered tetra pack fruit juice, Mazza, Coca-Cola, Oil bottles to the goddess which was quite an unique sight for us. Beautiful view of the mountains and the river flowing down the lush green valley was just mesmerizing and makes the climb worth it. We also got spectacular views of the entire Leh Valley including Leh Airport and Hall of Fame from the top."
3,Spituk_Monastery,Ryan M,4.0 of 5 bubbles,Sep 2017 • Friends,"No Hemis, but an easy stop in Leh","If you have just 45 minutes or so to spare, you can make a stop at Spituk which is very close to the airport.  Other monasteries in Leh may have a little more attraction, but this one is close to the city and easy and inexpensive to access."
4,Spituk_Monastery,918John,4.0 of 5 bubbles,Sep 2017 • Solo,Glorious views of surrounding area,"Spituk Monastery overlooks the Leh Airport so is easily accessible by taxi from the city/Main Market. The views of the village, fields and the river are superb, The monastery itself is worth exploring though all the rooms are not always open, but the Prayer Hall is mostly accessible and beautiful. It is difficult to know if and when there are special events that mean not all rooms are open but as it is not far from town, it is worth a second visit."
5,Spituk_Monastery,Debarati D,4.0 of 5 bubbles,Aug 2017 • Couples,Great Views,"A multi-level monastery that offers breathtaking views at every bend, the 14th century Spituk Gompa is one of the prominent monasteries of the Gelugpa sect of Tibetan Buddhism. Spituk Gompa contains both old temples and those built in the 1970s. Ancient thankas (traditional wall hangings) are preserved here, some having been taken from the Potala Palace and Lhasa after the Chinese invasion.We were confused when the locals referred to the Gompa as Kali Mata Mandir. Actually the largest temple in the monastery, standing above the other temples near the crest of the rocks is the Gonkhang. Although another name for this temple is Kali Mata, the temple is not dedicated to the Hindu goddess Kali, but rather to Mahakala, the fiercest Buddhist guardian divinity.The Gompa has several statues and paintings. The views of the surroundings including that of Leh Airport is marvellous. You can drive upto a certain point. There is parking space. A lot of climbing through stairs is needed to explore the place. But the experience is worth it."
6,Spituk_Monastery,kamal_215,4.0 of 5 bubbles,Sep 2017 • Couples,Small and beautiful Gompa over looking Leh Airport,"This is a small monastery (Gompa), overlooking the Leh Airport and close to Hall Of Fame. Built in the 11th Century, this gompa has a ""Kali temple"" at the top. One has to climb steep stairs to reach the top. Beautiful and scenic view of Leh can be captured from the top. Photography is prohibited inside the monastery."
7,Spituk_Monastery,Chiragjain17,4.0 of 5 bubbles,Jul 2017 • Couples,Monastery of Kali,This monastery houses Various ancient status but their faces are covered. The reason is the faces are so threatful that a normal person can't see this. One need to do some trekking to reach at top. Various stories will be told by people for this monastery like Army planes stopped working when they flown from top of the monastery.
8,Spituk_Monastery,Deepak C,5.0 of 5 bubbles,Sep 2017 • Family,One of the Best Monasteries in Leh,"Very close to the Hall of Fame, this monastery offers a nice view of the city and the airport nearby. Visit during the early hours of the morning to sit and listen to the monks chanting the mantras in the monastery.At the top of the Spituk Gompa is a beautiful Kali (Goddess Durga) temple, which is a must visit as well"
9,Spituk_Monastery,Rashi0425,4.0 of 5 bubbles,Aug 2017 • Friends,Beautiful,Spituk Monastry is visible from far off!. Like all monastries it serene peaceful and calm! he view from the Monestary is simply beautiful. It is surrounded by green pastures and mountains to as far as you can see.
0,Spituk_Monastery,Kotnala,5.0 of 5 bubbles,Sep 2017,Wonder never end,This is the first place where I was introduced to KALI and her association as power in Buddhism.Fascinating. Offerr oil here. The faces of deity is covered through out the year and only once it is removed.. well when I visited that was not the day.. it is super- also for a great view of the leh airport ( do not take picture)
1,Spituk_Monastery,Tejisaji,4.0 of 5 bubbles,Jul 2017 • Friends,must,view from his place is so beautiful .. yeah its is near to city so if u r visiting leh u can try for this .. 
2,Spituk_Monastery,Siddharthg86,4.0 of 5 bubbles,Jun 2017 • Couples,Another good monsatry,again the most common thing and simultaneously the most incredible thing is its architecture of non cement material that is clay and sand. Rest same as other monasteries.
3,Spituk_Monastery,Parag P,3.0 of 5 bubbles,Jul 2017 • Couples,Watch the army aeroplanes fly!!,"This place is more famous for the view of airforce station than anything else. A visit here will mean thrilling to view army aeroplanes fly past.Else, a waste of time."
4,Spituk_Monastery,chityalaraghuram,5.0 of 5 bubbles,Jul 2017 • Family,My interest,"There is Mandar Shani temple in the top floor of the monastery, which is amazing. Unless you visit upto the top you will not know. There are very beautiful flowers on the way."
5,Spituk_Monastery,VIPIN_GOEL_TP_Impex,4.0 of 5 bubbles,Jul 2016 • Family,Great views of Indus river and surroundings,Spituk Monastery is a Buddhist monastery 8km from Leh situated on the hill top near Indus river. The Spituk monastery offers a commanding view of Indus. It has a totally new Gompa within the monastery as well as the old Gompa has also been restored meanwhile. It is constructed in a series of tiers with courtyards and steps. Higher up in the hill is a chamber which houses the enormous statue of Hindu goddess. Its face is covered and uncovered only once in a year during the festival time.
6,Spituk_Monastery,MGG0101,5.0 of 5 bubbles,Jun 2017 • Couples,A beautiful abode in the midst of Mountains,Spituk Monestary has a very peaceful feel to itself. Locals say that it houses one of the most powerful Gods they pray to. The view from the Monestary is simply beautiful. It is surrounded by green pastures and mountains to as far as you can see.
7,Spituk_Monastery,Shailesh_cs3,2.0 of 5 bubbles,May 2017 • Family,Avoid if you have covered other Monasteries,One of the oldest Monasteries in Leh – but alas it was closed when we visited – found it smaller than the others visited while we were there.. There is a Kali temple on top of the monastery which requires a flight of stairs to be taken – we skipped it as were disappointed to see it closed and by now we had seen quite a few monasteries.
8,Spituk_Monastery,TapasyaKaulRajaram,4.0 of 5 bubbles,Jun 2017 • Friends,Beautiful Durga temple behind Spituk,This is a beautiful monastery and once you are on top you will also find a Durga temple behind. The view is amazing one is bound to feel peaceful and spiritual 
9,Spituk_Monastery,Sandypaulc,4.0 of 5 bubbles,May 2017 • Family,Spituk,The same old feeling of a monastery with a beautiful view !!!! You actually get tired of clicking selfies there.. :D
0,Spituk_Monastery,Ashok_Yalamanchili,4.0 of 5 bubbles,Jan 2017,Kali,The monastery in right next to the airport and has a great view if it. The Monastery has 2 idols of Kali. 
1,Spituk_Monastery,ChauhanRuchi,5.0 of 5 bubbles,Jun 2016 • Family,One of the Oldest !!,"This is one of the oldest monastery, half of the monastery is closed and you cant see it all. A very peaceful place and temple is open so enjoy your visit."
2,Spituk_Monastery,Ratnesh M,4.0 of 5 bubbles,Apr 2017 • Solo,135 Stairs High,"Situated at a distance of around 8 km from Leh town, this 11th century monastery is perched on a hill overlooking the township and the Indus river. From here, one can see the majestic barren hills as well as the snow clad hills around the Leh town. But one has to brave the arduous 135 stairs to reach the top. The monastery contains very small images of Lord Buddha and Amaitayus as also abode of fierce deity – the Vajra Bhairav.  Visitors across the country and even across the border come here to pay obeisance to this powerful deity."
3,Spituk_Monastery,Gourav S,3.0 of 5 bubbles,Mar 2017 • Couples,Beautifull,if you looking for peace n beautifull view then this is the place to visit. truely amazing and mesmerizing place 
4,Spituk_Monastery,falconarrow1087,4.0 of 5 bubbles,Sep 2016 • Solo,Peacefull and serene,Spituk Monastery is situated close to the Leh Hall of fame in the Leh-Srinagar highway. The monastery was built during the 15th Century and has a 10 feet high statue of Buddha. The view of the landscape from the top of the monastery is mesmerizing and is a must visit spot in leh.
5,Spituk_Monastery,infoaddict,3.0 of 5 bubbles,Sep 2016 • Couples,Climb To The Top,One of the closer gompas to Leh town with lovely views down the valley.Do climb all the way up to the top and visit the small shrine
6,Spituk_Monastery,Vijay_Leo,4.0 of 5 bubbles,Oct 2016 • Friends,Monastery worth a visit,One of the better monasteries to visit and see the culture for yourself. Excellent to view on a sunny day.
7,Spituk_Monastery,Kaushik B,4.0 of 5 bubbles,Dec 2015,One of the oldest monastery,"well maintained monastery, very near from Leh. heritage of age old Mahayana Buddhism is portrayed on the walls. "
8,Spituk_Monastery,DjAssam,4.0 of 5 bubbles,Sep 2016 • Couples,Beautiful Monastery..,"A local sight seeing tour  to Spituk,  .. A complete view of Leh airfield..Photography is strictly prohibited of  the Airfield...Not a must Visit place....no other activity. "
9,Spituk_Monastery,HersheysK,5.0 of 5 bubbles,Sep 2016 • Couples,Amazing monk,"We met with an amazing monk in this very beautiful monastery. Since it was their lunch time, they selflessly offered us food, tea and biscuits. Then we got into conversation with one of the monks who was well versed in Hindi and English. He answered our questions well and taught us much more to leave a very sweet lasting impression. I urge you to strike polite conversations with monks in all of Leh monasteries. They are nice people with a lot of wisdom to impart."
0,Spituk_Monastery,Hemant S,4.0 of 5 bubbles,Aug 2016 • Friends,Good monastry with Big Buddha statue.,"Good monastry to visit, having big statue of buddha, way to the monastry is also one reason to visit."
1,Spituk_Monastery,SubishKS,5.0 of 5 bubbles,Aug 2016 • Friends,Tibet Monastery,You can see the lifestyle and culture of the Tibetan monks here and the monastery were its located is very nice.
2,Spituk_Monastery,ksn1122,3.0 of 5 bubbles,Sep 2016,one of the monestary,It is known for its paintings and murals. There was 2 nice boards. one explains the 'meaning of life' by Dalai Lama XIV.  the other is explaining about 'confidance in oneself' by Dalai Lama also. View from the top was very good. 
3,Spituk_Monastery,Sharmistha M,4.0 of 5 bubbles,Sep 2016 • Family,beautiful view,This monestery is located on little more height. Beautiful panoramic view to capture...YThere is a huge Devi idol on the top which is must see.Amazing experience.....
4,Spituk_Monastery,James Bischoff,5.0 of 5 bubbles,Sep 2016 • Solo,"Just off the Tourist Trail, Well Worth Visiting",This is a short drive from the main road but it is worth the journey. There were no other tourists there when I arrived and there was a delightful atmosphere. The older parts are fascinating whilst the newer areas are beautiful. A really friendly and welcoming monastery.
5,Spituk_Monastery,paras j,4.0 of 5 bubbles,Jul 2016,beautiful,Its a beautiful monastery and the secenic beauty from here is mindblowing.We visitied with Dala Lama had visted so it was crowded/
6,Spituk_Monastery,Gayatri G,3.0 of 5 bubbles,Sep 2016 • Friends,missed opportunity,"The day we went , the main temple hall was closed for ongoing renovations. This could have been said at the bottom of the hill - we climbed and puffed all the way to the top only to find it closed"
7,Spituk_Monastery,Deepikatandon,4.0 of 5 bubbles,Aug 2016 • Friends,Nice Place,"Spituk is interesting monastery, on the hill top near Indus. The Spituk monastery offers a prominent view of Indus."
8,Spituk_Monastery,raja p,5.0 of 5 bubbles,Sep 2015 • Friends,excellent,this is 11 th century old gompa.inside gompa so many paintings.ancient buddha shrine is in this gompa.this is situated on the hill.
9,Spituk_Monastery,travelbug5187,4.0 of 5 bubbles,Aug 2016 • Friends,Closest to Leh,"This was the closest monastery to Leh... This was also under construction on the top.. With great views of the valley from the top, this was probably the only monastery where we saw loads of monks..."
0,Spituk_Monastery,Tarani Sharma,4.0 of 5 bubbles,Jun 2016 • Friends,nice place,situated near bto leh & nice place to see. grt view for airport & air force academy. really nice to see planes coming down & go.
1,Spituk_Monastery,Prabhakar G,5.0 of 5 bubbles,Aug 2016 • Solo,Kali Mata Temple Spituk Top View ,A religious place with so much of positive vibrations. Surprising wind speed and a lot of peace... Perfect view of Leh City.. Scenery.. And mountains... Must visit. 
2,Spituk_Monastery,Sunil S,4.0 of 5 bubbles,Aug 2016 • Couples,Beautiful view of Leh City,"Its very beautiful and easily accessible - its on way to Alchi Monastery and almost adjacent to airport but you need a vehicle to go to top, very steep - once there, you can have a magnificent view of Leh city and the best time is when the sun is at your back - this is the time when you can have the best of clicks of fading lights falling on the hills.  Had a chance to enjoy the Khambir Rot (Khamiri Roti with Curd) with Dahi - a very delicious local cuisine at Rs.30/- per Roti."
3,Spituk_Monastery,surendra_chelawat,3.0 of 5 bubbles,May 2016 • Couples,Nothing special,"Having seen some good monasteries in Leh my experience with Spituk has not been great, though this is most closely located to the town. With no sign posts or stadia you are not sure in which direction you have to move. There is steel rise in gradient making it difficult to walk and climb.The lamp temple is unique but you have to travel."
4,Spituk_Monastery,Mel_Who_Sings,4.0 of 5 bubbles,Aug 2016 • Family,Small but really atmospheric ,"Previous reviewers have not praised this little monastery and certainly you will see monasteries with grander furnishings and more brightly painted walls, but I loved the less touristy authenticity of this little place. The temple itself is at the top of the hill (more great views) and is made up of three small rooms. The one on the right is full of burning oil lamps and the final room has a series of large brightly coloured statues, but the main central room was my favourite as it was far more atmospheric than many larger places we visited. Worth the very short trip out of Leh I felt. "
5,Spituk_Monastery,kp_vy,3.0 of 5 bubbles,Aug 2016 • Friends,Close to leh,You will be visiting a lot of other monestries on your other trips to Nubra and Pangong lake so you can easily skip this one
6,Spituk_Monastery,abhishek mitra,3.0 of 5 bubbles,Jul 2016 • Business,Airport view,Not very special! Only the view of the airport and Leh city in the background is something you might like.
7,Spituk_Monastery,tourraut,5.0 of 5 bubbles,Jun 2016,Nice place but some what difficult to climb by old people.,This monestrey is located on a hill top overlooking Leh’s airport runway around 5km from town. Multiple mud-brick buildings tumble merrily down a steep hillock towards Spituk village on the Indus riverbank. The prayer hall contains yellow statue of  Buddha which is made up of copper as per the local people's tale. The steps going to the monastery are quite raw form and it seems the entire place is not maintain properly by the concerning people. On the very top of the gompa hill is a three-tiered latho (spirit shrine) and the small Palden Lamo temple hiding veiled Hindu-style deities and festival masks in an intimate rear section.Read more: http://www.lonelyplanet.com/india/jammu-and-kashmir/leh/sights/religious/spituk-gompa#ixzz4FutUm87v
8,Spituk_Monastery,llleslly,4.0 of 5 bubbles,Jul 2016 • Friends,Cycle there !,"The Spituk monastery is probably a short drive away but my friend and I hired some bikes and cycled there and I think that's a great way to get here. The monastery looks very impressive from the distance and when you're cycling around the nearby villages, you get to see the other side of the monastery and it's still a great view. It wasn't on my list to visit but it was on the way while cycling so I just checked it off. Not THAT impressive and nothing much to describe or write about but you could make a flying visit if you have spare time. "
9,Spituk_Monastery,mehal_parikh,4.0 of 5 bubbles,Aug 2015 • Couples,Only for Leh Airport's Aerial View.,Only for Leh Airport's Aerial View. There are certain restrictions on entering the monastery. Please contact locals.
0,Spituk_Monastery,Aniruddha S,4.0 of 5 bubbles,Jun 2016 • Couples,Spituk an Exemplary Monastery!!,"The Spituk words means exemplary...and here you go. The ancient monastery was founded on 11th Century and it is the den of more than 100 monks. You can have a very panoramic view of Leh, from the top. You have to climb a lot of stairs to go to the top (almost a 7 storied apartment) . The location is good, one good ice cream parlour and a decent canteen is there also to tease your taste buds."
1,Spituk_Monastery,subhrashis a,3.0 of 5 bubbles,Jul 2016,11th century monastery that overlooks the Spituk village.,"It is the first Gelugpa, or Yellow Hat, Monastery (as opposed to the more traditional red hats from the red cap that the Buddhists of Nalanda used to wear). There is a chapel devoted to Tara and has 21 images of her in different manifestations. The upper temple is the older one. It has big idols of Vajra Bhairava, Begtse, Vaishravana, White Chintamani, Upasika, Chamundi and Shri-devi. This gompa specifically mentions that alcohol cannot be offered. If I was the god I would be offended by such restrictions!"
2,Spituk_Monastery,sophiapt,4.0 of 5 bubbles,Mar 2016 • Couples,ancient monastery,Its not far from Leh so totally can visit if you have couple hours nothing to do. The view from Spituk Monastery can give you an over view of Leh which is nice to see. 
3,Spituk_Monastery,guptasanjeev65,4.0 of 5 bubbles,Jun 2016 • Family,First Monastery on the list,"This is a very small monastery in terms of size and located on a hillock overlooking the Airport. One needs to climb a good number of steps in order to reach the monastery. But after a first day of complete rest for acclimatization, this climb posed no problem. One gets a good view of the airport from the monastery."
4,Spituk_Monastery,Ashok130954,5.0 of 5 bubbles,Jun 2016 • Couples,Nice and Quiet,It is very nicely placed. Steps are there in each monastery. You would love the place. You would like to sit there and spend some time to meditate.
5,Spituk_Monastery,hgsalunke,5.0 of 5 bubbles,Jul 2016 • Family,Beautiful,Visited Spituk Monastery during Leh local city tour. The monastery is beautiful and as good as many other monasteries in Leh.
6,Spituk_Monastery,lotusdiamond,4.0 of 5 bubbles,Jun 2016 • Family,600 years old heritage,Located at one end of the runway on the hill top is Spituk Monastery. Monastery is almost 600 years old and maintained. You need to climb stairs and buy entry ticket to visit inside. This is the place for awesome view of Leh and Runway. Just below the Monastery is located Air Force Station. I am curious to visit monasteries to know more although they all looks similar. All the idols are covered with piece of cloth and removed only once a year for 4 days in the month of Jan.  Spitiuk is famous for its 600 years old heritage nothing else. For beautiful architecture visit Hemis and Thiksey.
7,Spituk_Monastery,travellertrail6,5.0 of 5 bubbles,Jun 2016 • Friends,Old monastery with a great view,"Like most other monastries, the Spituk Monastery is situated atop a hill. We visited this one on way to leh from the gurudwara. The monastery is about 600 years old and quite well kept and offers some lovely views of leh and the airstip around. I have a curiosity for monastries so i don't mind peeking into each monastery even though they may appear similar."
8,Spituk_Monastery,drkaushikmandal,4.0 of 5 bubbles,Jun 2016 • Couples,Worth visiting........,"Spituk Gompa is a nice monastery close to the city, which is worth visiting at least for those who love photography. The monastery is as usual like a prototype Buddhist monastery, with nothing much to discuss except its age, but the view is spectacular from this place."
9,Spituk_Monastery,ANILJOHAR,3.0 of 5 bubbles,May 2016 • Family,Spituk Monastery,Spituk Monastery is also good as all the monastery is same with different architecture. If you are interested to see the monastery than you can visit but if you have seen Thiksey than it is your choice to visit here also.
0,Spituk_Monastery,Syed T,4.0 of 5 bubbles,May 2016 • Friends,Old but well kept,One of the oldest monasteries located on the hill top. You will also get a good view of th town from here.
1,Spituk_Monastery,Lalbahadur,4.0 of 5 bubbles,Apr 2016 • Friends,best view,"Nothing much to say about this place. One may visit This monastery on the way to sightseeing of alchi, on leh-srinagar highway, Approx 50 mins drive from leh. The best part of this monastery is view."
2,Spituk_Monastery,BeingNomad,4.0 of 5 bubbles,May 2016 • Couples,Average monastery,"Leh/Ladakh region is full of monasteries and this is one of them. The place is quite close to leh and can be visited during the time you are acclimatizing yourself.Must See: The temple at the top of the hill, airstrip/airport with flights taking off/landing constantly, provides a good view of the Leh city"
3,Spituk_Monastery,travel_ticker,4.0 of 5 bubbles,Apr 2016 • Family,Nice place,Nice monastery and quite near to the city. The temple complex is very nice and the monastery gives a very nice view of the KBR Airport
