,City,Attraction,Summarised Review,Compound Sentiment,Normalised Sentiment,Mean Rating
17,Ujjain_Ujjain_District_Madhya_Pradesh,Char_Dham_Mandir,chaar dham is a 15 year old temple situated at the back side of mahakaleshwar temple . apart from temple there is small spiritual exhibition is also there which you can visit by paying a nominal ticket fee .,0.0,3,4.31
18,Ujjain_Ujjain_District_Madhya_Pradesh,Bharat_Mata_Mandir,"Located within the compound of Shri Mahakal Bhakta Nivas, this is without doubt the most beautiful temple dedicated to mother India .",0.8613,5,4.45
19,Ujjain_Ujjain_District_Madhya_Pradesh,Kalidasa_Academy,the academy is dedicated to the work of Great Kalidas . every year there is kalidas national festival - plays are performed by various cultural groups across india .,0.9062,5,4.38
20,Ujjain_Ujjain_District_Madhya_Pradesh,Gomti_Kund,gomti kund is located at the outskirts of ujjain . it is believed that you actually feel stress free when you visit this place .,0.128,4,4.16
21,Ujjain_Ujjain_District_Madhya_Pradesh,Ram_Mandir,one of several temples along the shipra river ram ghat also a sightseeing place in ujjain . the 100 year old temple was reconstructed in the year 1974 .,0.0,3,4.3
22,Ujjain_Ujjain_District_Madhya_Pradesh,Chaubis_Khamba_Temple,this is one of the oldest temples in ujjain with 24 pillers . near the northern side of the entrance are two small temples dedicated to Mahalaya and Mahamaya goddess .,0.4588,4,4.26
23,Ujjain_Ujjain_District_Madhya_Pradesh,Vikram_University,Vikram University dedicated to King Vikramaditya is one of the first universities to have been established after independence in 1957 . the university offers a wide range of graduation courses .,0.4588,4,4.33
24,Ujjain_Ujjain_District_Madhya_Pradesh,Vikram_Kirti_Mandir_Museum,vikram kirti mandir museum tells about the history of the ujjain . it is a govt auditorium where lots of cultural events and activities has been organized .,0.0,3,4.16
25,Ujjain_Ujjain_District_Madhya_Pradesh,Ranmukteshwar_Temple,"Ranmukteshwar Temple is located very near from the main ujjain city . the temple is built under a banyan tree, more than 100 years old .",0.0,3,4.7
26,Ujjain_Ujjain_District_Madhya_Pradesh,Vikrant_Bhairav_Shrine,i am born and brought up in ujjain... we have been visiting this temple every sunday . Located near the Harsiddhi Mata temple it is a relatively new temple dedicated to king Vikramaditya .,0.4588,4,4.23
27,Ujjain_Ujjain_District_Madhya_Pradesh,Bhukhi_Mata_Temple,this temple is one of the temple of goddess dhumAvati . there always some feast (bhandara) aur Anushthaan happening almost every day .,0.0,3,4.14
28,Ujjain_Ujjain_District_Madhya_Pradesh,Sri_Sri_Radha_Madan_Mohan_Temple,this temple situated right on the Ram Ghat is hardly visited . Radha Madan Mohan temple is so beautiful that you won't feel like returning home .,0.5969,5,4.56
29,Ujjain_Ujjain_District_Madhya_Pradesh,Kalideh_Palace,the palace is built over a mound and gives a beautiful view of the surrounding area . there are 52 kunds in which there is no water .,0.4019,4,3.75
30,Ujjain_Ujjain_District_Madhya_Pradesh,Pir_Matsyendranath,the samadhi is decorated with flowers . its believed that he mastered 84 mahasiddhis (supernatural powers),0.0,3,3.93
31,Ujjain_Ujjain_District_Madhya_Pradesh,Nagarkot_ki_Rani_Temple,During navratri the temple is beautifully decorated and lots of people visit it . it is considered as the protected deity of the city .,0.765,5,4.25
32,Ujjain_Ujjain_District_Madhya_Pradesh,Shree_Chitragupta_Dham,this is one of the must visit temple in the city of ujjain dedicated to lord chitragupta . he has temples dedicated to him in some four cities in india . it is also a holy place .,0.7184,5,4.22
33,Ujjain_Ujjain_District_Madhya_Pradesh,Navlakhi_Eco_Tourism_Park,"an ecotourism park development with the help of MPEDB, BHOPAL with an objective to provide environmental spa to people near city . one can visit this area for mental calm, digital detox, calory burning and many more fun activities .",0.8221,5,4.0
34,Ujjain_Ujjain_District_Madhya_Pradesh,Shree_Jagdish_Mandir,Shree Jagdish Mandir is located in kartik chowk in ujjain . it is a small temple for the worship of lord jagdish .,0.296,4,4.17
35,Ujjain_Ujjain_District_Madhya_Pradesh,Anubhuti_Garden,its a small garden located close to kothi palace in ujjain . where you find accupressure pathway and other excercise instruments . its well maintained and clean .,0.5859,5,4.5
